decision_item	decision_policy	query	query_variable_set	query_invert_result	query_weight
wh3_main_ritual_dwf_crafting_wh2_dlc17_anc_rune_personal_master_rune_of_passage	wh3_ritual_dwf_crafting	gds_random		false	55.0000
wh3_main_ritual_dwf_crafting_wh2_dlc17_anc_rune_personal_master_rune_of_skalf_blackhammer	wh3_ritual_dwf_crafting	gds_random		false	55.0000
wh3_main_ritual_dwf_crafting_wh2_dlc17_anc_rune_personal_master_rune_of_snorri_spangelhelm	wh3_ritual_dwf_crafting	gds_random		false	55.0000
wh3_main_ritual_dwf_crafting_wh2_dlc17_anc_rune_personal_master_rune_of_spite	wh3_ritual_dwf_crafting	gds_random		false	55.0000
wh3_main_ritual_dwf_crafting_wh2_dlc17_anc_rune_personal_rune_of_cleaving	wh3_ritual_dwf_crafting	gds_random		false	51.0000
wh3_main_ritual_dwf_crafting_wh2_dlc17_anc_rune_personal_rune_of_dismay	wh3_ritual_dwf_crafting	gds_random		false	51.0000
wh3_main_ritual_dwf_crafting_wh2_dlc17_anc_rune_personal_rune_of_fire	wh3_ritual_dwf_crafting	gds_random		false	51.0000
wh3_main_ritual_dwf_crafting_wh2_dlc17_anc_rune_personal_rune_of_impact	wh3_ritual_dwf_crafting	gds_random		false	51.0000
wh3_main_ritual_dwf_crafting_wh2_dlc17_anc_rune_personal_rune_of_iron	wh3_ritual_dwf_crafting	gds_random		false	51.0000
wh3_main_ritual_dwf_crafting_wh2_dlc17_anc_rune_personal_rune_of_luck	wh3_ritual_dwf_crafting	gds_random		false	51.0000
wh3_main_ritual_dwf_crafting_wh2_dlc17_anc_rune_personal_rune_of_shielding	wh3_ritual_dwf_crafting	gds_random		false	51.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_ancestor_rune	wh3_ritual_dwf_crafting	gds_random		false	51.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_master_rune_of_battle	wh3_ritual_dwf_crafting	gds_random		false	55.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_master_rune_of_courage	wh3_ritual_dwf_crafting	gds_random		false	55.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_master_rune_of_groth_one-eye	wh3_ritual_dwf_crafting	gds_random		false	55.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_master_rune_of_grungni	wh3_ritual_dwf_crafting	gds_random		false	55.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_master_rune_of_sanctuary	wh3_ritual_dwf_crafting	gds_random		false	55.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_master_rune_of_slowness	wh3_ritual_dwf_crafting	gds_random		false	55.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_master_rune_of_stoicism	wh3_ritual_dwf_crafting	gds_random		false	55.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_master_rune_of_stromni_redbeard	wh3_ritual_dwf_crafting	gds_random		false	55.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_master_rune_of_valaya	wh3_ritual_dwf_crafting	gds_random		false	55.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_rune_of_fury	wh3_ritual_dwf_crafting	gds_random		false	51.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_rune_of_might	wh3_ritual_dwf_crafting	gds_random		false	51.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_rune_of_parrying	wh3_ritual_dwf_crafting	gds_random		false	51.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_rune_of_striking	wh3_ritual_dwf_crafting	gds_random		false	51.0000
wh3_main_ritual_dwf_crafting_wh_main_anc_rune_strollaz_rune	wh3_ritual_dwf_crafting	gds_random		false	51.0000
wh3_main_ritual_profile_rites_hef_alarielle_isha_greater	wh3_ritual_hef_alarielle_rites	always_true		false	-50.0000
wh3_main_ritual_profile_rites_hef_alarielle_isha_greater	wh3_ritual_hef_alarielle_rites	faction_check_own_forces_in_enemy_regions		false	60.0000
wh3_main_ritual_profile_rites_hef_alarielle_isha_greater	wh3_ritual_hef_alarielle_rites	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_ritual_profile_rites_hef_alarielle_isha_greater	wh3_ritual_hef_alarielle_rites	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_ritual_profile_rites_hef_alarielle_isha_greater	wh3_ritual_hef_alarielle_rites	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_ritual_profile_rites_hef_alarielle_isha_greater	wh3_ritual_hef_alarielle_rites	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_ritual_profile_rites_hef_alarielle_isha_greater	wh3_ritual_hef_alarielle_rites	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_ritual_profile_rites_hef_alarielle_isha_greater	wh3_ritual_hef_alarielle_rites	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_ritual_profile_rites_hef_alarielle_isha_greater	wh3_ritual_hef_alarielle_rites	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_ritual_profile_rites_hef_alarielle_isha_greater	wh3_ritual_hef_alarielle_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_alarielle_lileath	wh3_ritual_hef_alarielle_rites	always_true		false	1.0000
wh3_main_ritual_profile_rites_hef_alarielle_lileath	wh3_ritual_hef_alarielle_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_alarielle_rites	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_alarielle_rites	faction_province_check_public_order	public_order_negative	false	100.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_alarielle_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_vaul	wh3_ritual_hef_alarielle_rites	always_true		false	10.0000
wh3_main_ritual_profile_rites_hef_vaul	wh3_ritual_hef_alarielle_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_alithanar_morai_heg	wh3_ritual_hef_alithanar_rites	always_true		false	1.0000
wh3_main_ritual_profile_rites_hef_alithanar_morai_heg	wh3_ritual_hef_alithanar_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_alithanar_rites	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_alithanar_rites	faction_province_check_public_order	public_order_negative	false	100.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_alithanar_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_alithanar_rites	always_true		false	-50.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_alithanar_rites	faction_check_own_forces_in_enemy_regions		false	60.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_alithanar_rites	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_alithanar_rites	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_alithanar_rites	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_alithanar_rites	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_alithanar_rites	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_alithanar_rites	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_alithanar_rites	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_alithanar_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_vaul	wh3_ritual_hef_alithanar_rites	always_true		false	10.0000
wh3_main_ritual_profile_rites_hef_vaul	wh3_ritual_hef_alithanar_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_eltharion_rites	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_eltharion_rites	faction_province_check_public_order	public_order_negative	false	100.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_eltharion_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_eltharion_ladrielle	wh3_ritual_hef_eltharion_rites	always_true		false	200.0000
wh3_main_ritual_profile_rites_hef_eltharion_ladrielle	wh3_ritual_hef_eltharion_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_hoeth	wh3_ritual_hef_eltharion_rites	always_true		false	1.0000
wh3_main_ritual_profile_rites_hef_hoeth	wh3_ritual_hef_eltharion_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_vaul	wh3_ritual_hef_eltharion_rites	always_true		false	10.0000
wh3_main_ritual_profile_rites_hef_vaul	wh3_ritual_hef_eltharion_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_imrik_rites	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_imrik_rites	faction_province_check_public_order	public_order_negative	false	100.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_imrik_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_imrik_eldrazor	wh3_ritual_hef_imrik_rites	always_true		false	1.0000
wh3_main_ritual_profile_rites_hef_imrik_eldrazor	wh3_ritual_hef_imrik_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_imrik_rites	always_true		false	-50.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_imrik_rites	faction_check_own_forces_in_enemy_regions		false	60.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_imrik_rites	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_imrik_rites	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_imrik_rites	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_imrik_rites	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_imrik_rites	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_imrik_rites	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_imrik_rites	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_imrik_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_vaul	wh3_ritual_hef_imrik_rites	always_true		false	10.0000
wh3_main_ritual_profile_rites_hef_vaul	wh3_ritual_hef_imrik_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_rites	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_rites	faction_province_check_public_order	public_order_negative	false	100.0000
wh3_main_ritual_profile_rites_hef_asuryan	wh3_ritual_hef_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_hoeth	wh3_ritual_hef_rites	always_true		false	1.0000
wh3_main_ritual_profile_rites_hef_hoeth	wh3_ritual_hef_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_rites	always_true		false	-50.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_rites	faction_check_own_forces_in_enemy_regions		false	60.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_rites	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_rites	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_rites	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_rites	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_rites	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_rites	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_rites	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_ritual_profile_rites_hef_isha	wh3_ritual_hef_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_hef_vaul	wh3_ritual_hef_rites	always_true		false	10.0000
wh3_main_ritual_profile_rites_hef_vaul	wh3_ritual_hef_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_lzd_awakening	wh3_ritual_lzd_gorrok_rites	always_true		false	-50.0000
wh3_main_ritual_profile_rites_lzd_awakening	wh3_ritual_lzd_gorrok_rites	gds_random		false	80.0000
wh3_main_ritual_profile_rites_lzd_awakening	wh3_ritual_lzd_gorrok_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_lzd_ferocity	wh3_ritual_lzd_gorrok_rites	always_true		false	100.0000
wh3_main_ritual_profile_rites_lzd_ferocity	wh3_ritual_lzd_gorrok_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_lzd_gorrok_resilience	wh3_ritual_lzd_gorrok_rites	always_true		false	100.0000
wh3_main_ritual_profile_rites_lzd_gorrok_resilience	wh3_ritual_lzd_gorrok_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_lzd_primeval_glory	wh3_ritual_lzd_gorrok_rites	faction_check_free_army_upkeep	bounds_min_6000	false	200.0000
wh3_main_ritual_profile_rites_lzd_primeval_glory	wh3_ritual_lzd_gorrok_rites	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_profile_rites_lzd_awakening	wh3_ritual_lzd_nakai_rites	always_true		false	-50.0000
wh3_main_ritual_profile_rites_lzd_awakening	wh3_ritual_lzd_nakai_rites	gds_random		false	80.0000
wh3_main_ritual_profile_rites_lzd_awakening	wh3_ritual_lzd_nakai_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_lzd_nakai_allegiance	wh3_ritual_lzd_nakai_rites	province_check_pooled_resource	pooled_resource_old_ones_favour_500	false	100.0000
wh3_main_ritual_profile_rites_lzd_nakai_allegiance	wh3_ritual_lzd_nakai_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_lzd_nakai_mastery	wh3_ritual_lzd_nakai_rites	always_true		false	100.0000
wh3_main_ritual_profile_rites_lzd_nakai_mastery	wh3_ritual_lzd_nakai_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_lzd_nakai_rebirth	wh3_ritual_lzd_nakai_rites	province_check_pooled_resource	pooled_resource_old_ones_favour_800	false	100.0000
wh3_main_ritual_profile_rites_lzd_nakai_rebirth	wh3_ritual_lzd_nakai_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
	wh3_ritual_lzd_pyramid	always_true		false	-50.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_amaxon	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_amaxon	wh3_ritual_lzd_pyramid	faction_check_enemy_forces_in_own_regions		false	3.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_amaxon	wh3_ritual_lzd_pyramid	faction_check_own_forces_in_enemy_regions		false	3.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_amaxon	wh3_ritual_lzd_pyramid	gds_random		false	41.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_axlotl	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_axlotl	wh3_ritual_lzd_pyramid	gds_random		false	60.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_aymara	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_aymara	wh3_ritual_lzd_pyramid	faction_check_average_provincial_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_aymara	wh3_ritual_lzd_pyramid	faction_check_average_provincial_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_aymara	wh3_ritual_lzd_pyramid	faction_check_average_provincial_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_aymara	wh3_ritual_lzd_pyramid	faction_check_average_provincial_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_aymara	wh3_ritual_lzd_pyramid	faction_check_average_provincial_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_aymara	wh3_ritual_lzd_pyramid	faction_check_average_provincial_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_aymara	wh3_ritual_lzd_pyramid	faction_check_average_provincial_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_aymara	wh3_ritual_lzd_pyramid	gds_random		false	-50.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_capac	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_capac	wh3_ritual_lzd_pyramid	gds_random		false	75.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_chaqua	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_chaqua	wh3_ritual_lzd_pyramid	gds_random		false	55.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_chiquibol	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_chiquibol	wh3_ritual_lzd_pyramid	gds_random		false	55.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_gwakmol	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_gwakmol	wh3_ritual_lzd_pyramid	gds_random		false	53.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_gwangee	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_gwangee	wh3_ritual_lzd_pyramid	gds_random		false	55.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_huanabic	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_huanabic	wh3_ritual_lzd_pyramid	gds_random		false	55.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_incatol	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_incatol	wh3_ritual_lzd_pyramid	gds_random		false	60.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_malliente	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_malliente	wh3_ritual_lzd_pyramid	gds_random		false	75.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_oyxl	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_oyxl	wh3_ritual_lzd_pyramid	gds_random		false	60.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_pahuax	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_pahuax	wh3_ritual_lzd_pyramid	gds_random		false	53.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_pokhopak	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_pokhopak	wh3_ritual_lzd_pyramid	gds_random		false	55.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_quetza	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_quetza	wh3_ritual_lzd_pyramid	gds_random		false	55.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_quittax	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_quittax	wh3_ritual_lzd_pyramid	gds_random		false	60.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_qurveza	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_qurveza	wh3_ritual_lzd_pyramid	faction_check_enemy_forces_in_own_regions		false	5.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_qurveza	wh3_ritual_lzd_pyramid	faction_check_own_forces_in_enemy_regions		false	5.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_qurveza	wh3_ritual_lzd_pyramid	gds_random		false	43.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_sotek	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_sotek	wh3_ritual_lzd_pyramid	gds_random		false	100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_xahutec	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_xahutec	wh3_ritual_lzd_pyramid	faction_check_enemy_forces_in_own_regions		false	5.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_xahutec	wh3_ritual_lzd_pyramid	faction_check_own_forces_in_enemy_regions		false	5.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_xahutec	wh3_ritual_lzd_pyramid	gds_random		false	43.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_xlaxgor	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_xlaxgor	wh3_ritual_lzd_pyramid	gds_random		false	51.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_xuhua	wh3_ritual_lzd_pyramid	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_xuhua	wh3_ritual_lzd_pyramid	faction_check_enemy_forces_in_own_regions		false	5.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_xuhua	wh3_ritual_lzd_pyramid	faction_check_own_forces_in_enemy_regions		false	5.0000
wh3_main_ritual_lzd_pyramid_sacrifice_of_xuhua	wh3_ritual_lzd_pyramid	gds_random		false	43.0000
wh3_main_ritual_profile_rites_lzd_awakening	wh3_ritual_lzd_rites	always_true		false	-50.0000
wh3_main_ritual_profile_rites_lzd_awakening	wh3_ritual_lzd_rites	gds_random		false	80.0000
wh3_main_ritual_profile_rites_lzd_awakening	wh3_ritual_lzd_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_lzd_ferocity	wh3_ritual_lzd_rites	always_true		false	100.0000
wh3_main_ritual_profile_rites_lzd_ferocity	wh3_ritual_lzd_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
wh3_main_ritual_profile_rites_lzd_primeval_glory	wh3_ritual_lzd_rites	faction_check_free_army_upkeep	bounds_min_6000	false	200.0000
wh3_main_ritual_profile_rites_lzd_primeval_glory	wh3_ritual_lzd_rites	world_check_round_number	bounds_max_24	false	-200.0000
wh3_main_ritual_profile_rites_lzd_sotek	wh3_ritual_lzd_rites	always_true		false	100.0000
wh3_main_ritual_profile_rites_lzd_sotek	wh3_ritual_lzd_rites	world_check_round_number	bounds_max_10_rand_+5	false	-200.0000
	wh3_ritual_lzd_temple	always_true		false	-50.0000
wh3_main_ritual_lzd_temple_itzl_0_hunters_gaze	wh3_ritual_lzd_temple	always_true		false	-50.0000
wh3_main_ritual_lzd_temple_itzl_1_skink_chief	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_itzl_1_skink_chief	wh3_ritual_lzd_temple	gds_random		false	51.0000
wh3_main_ritual_lzd_temple_itzl_2_saurus_warriors	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_itzl_2_saurus_warriors	wh3_ritual_lzd_temple	gds_random		false	52.0000
wh3_main_ritual_lzd_temple_itzl_3_horned_ones	wh3_ritual_lzd_temple	decision_item_rounds_ago_that_this_was_chosen	bounds_max_10	false	-100.0000
wh3_main_ritual_lzd_temple_itzl_3_horned_ones	wh3_ritual_lzd_temple	gds_random		false	53.0000
