key	building_level_key	building_model_id
wh3_main_cth_bastion_primary_1	wh3_main_cth_bastion_primary_1	wh3_main_cth_bastion_primary
wh3_main_cth_bastion_primary_2	wh3_main_cth_bastion_primary_2	wh3_main_cth_bastion_primary
wh3_main_cth_bastion_primary_3	wh3_main_cth_bastion_primary_3	wh3_main_cth_bastion_primary
wh3_main_cth_bastion_primary_4	wh3_main_cth_bastion_primary_4	wh3_main_cth_bastion_primary
wh3_main_cth_bastion_primary_5	wh3_main_cth_bastion_primary_5	wh3_main_cth_bastion_primary
wh3_main_cth_bastion_primary_other_ruin	wh3_main_cth_bastion_primary_other_ruin	wh3_main_cth_bastion_primary_ruin
wh3_main_cth_bastion_primary_ruin	wh3_main_cth_bastion_primary_ruin	wh3_main_cth_bastion_primary_ruin
wh3_main_cth_settlement_major_1	wh3_main_cth_settlement_major_1	wh3_main_cth_settlement_major_1
wh3_main_cth_settlement_major_2	wh3_main_cth_settlement_major_2	wh3_main_cth_settlement_major_2
wh3_main_cth_settlement_major_3	wh3_main_cth_settlement_major_3	wh3_main_cth_settlement_major_3
wh3_main_cth_settlement_major_4	wh3_main_cth_settlement_major_4	wh3_main_cth_settlement_major_4
wh3_main_cth_settlement_major_5	wh3_main_cth_settlement_major_5	wh3_main_cth_settlement_major_5
wh3_main_cth_settlement_major_ruin	wh3_main_cth_settlement_major_ruin	wh_main_building_human_ruin
wh3_main_cth_settlement_minor_1	wh3_main_cth_settlement_minor_1	wh3_main_cth_settlement_minor_1
wh3_main_cth_settlement_minor_2	wh3_main_cth_settlement_minor_2	wh3_main_cth_settlement_minor_2
wh3_main_cth_settlement_minor_3	wh3_main_cth_settlement_minor_3	wh3_main_cth_settlement_minor_3
wh3_main_cth_settlement_minor_ruin	wh3_main_cth_settlement_minor_ruin	wh_main_building_human_ruin
wh3_main_dae_kho_settlement_major_1	wh3_main_dae_kho_settlement_major_1	wh3_main_dae_settlement_major_1
wh3_main_dae_kho_settlement_major_2	wh3_main_dae_kho_settlement_major_2	wh3_main_dae_settlement_major_2
wh3_main_dae_kho_settlement_major_3	wh3_main_dae_kho_settlement_major_3	wh3_main_dae_settlement_major_3
wh3_main_dae_kho_settlement_major_4	wh3_main_dae_kho_settlement_major_4	wh3_main_dae_settlement_major_4
wh3_main_dae_kho_settlement_major_5	wh3_main_dae_kho_settlement_major_5	wh3_main_dae_settlement_major_5
wh3_main_dae_kho_settlement_major_ruin	wh3_main_dae_kho_settlement_major_ruin	wh_main_building_human_ruin
wh3_main_dae_kho_settlement_minor_1	wh3_main_dae_kho_settlement_minor_1	wh3_main_dae_settlement_minor_1
wh3_main_dae_kho_settlement_minor_2	wh3_main_dae_kho_settlement_minor_2	wh3_main_dae_settlement_minor_2
wh3_main_dae_kho_settlement_minor_3	wh3_main_dae_kho_settlement_minor_3	wh3_main_dae_settlement_minor_3
wh3_main_dae_kho_settlement_minor_ruin	wh3_main_dae_kho_settlement_minor_ruin	wh_main_building_human_ruin
wh3_main_dae_nur_settlement_major_1	wh3_main_dae_nur_settlement_major_1	wh3_main_dae_settlement_major_1
wh3_main_dae_nur_settlement_major_2	wh3_main_dae_nur_settlement_major_2	wh3_main_dae_settlement_major_2
wh3_main_dae_nur_settlement_major_3	wh3_main_dae_nur_settlement_major_3	wh3_main_dae_settlement_major_3
wh3_main_dae_nur_settlement_major_4	wh3_main_dae_nur_settlement_major_4	wh3_main_dae_settlement_major_4
wh3_main_dae_nur_settlement_major_5	wh3_main_dae_nur_settlement_major_5	wh3_main_dae_settlement_major_5
wh3_main_dae_nur_settlement_major_ruin	wh3_main_dae_nur_settlement_major_ruin	wh_main_building_human_ruin
wh3_main_dae_nur_settlement_minor_1	wh3_main_dae_nur_settlement_minor_1	wh3_main_dae_settlement_minor_1
wh3_main_dae_nur_settlement_minor_2	wh3_main_dae_nur_settlement_minor_2	wh3_main_dae_settlement_minor_2
wh3_main_dae_nur_settlement_minor_3	wh3_main_dae_nur_settlement_minor_3	wh3_main_dae_settlement_minor_3
wh3_main_dae_nur_settlement_minor_ruin	wh3_main_dae_nur_settlement_minor_ruin	wh_main_building_human_ruin
wh3_main_dae_settlement_major_1	wh3_main_dae_settlement_major_1	wh3_main_dae_settlement_major_1
wh3_main_dae_settlement_major_2	wh3_main_dae_settlement_major_2	wh3_main_dae_settlement_major_2
wh3_main_dae_settlement_major_3	wh3_main_dae_settlement_major_3	wh3_main_dae_settlement_major_3
wh3_main_dae_settlement_major_4	wh3_main_dae_settlement_major_4	wh3_main_dae_settlement_major_4
wh3_main_dae_settlement_major_5	wh3_main_dae_settlement_major_5	wh3_main_dae_settlement_major_5
wh3_main_dae_settlement_major_ruin	wh3_main_dae_settlement_major_ruin	wh_main_building_human_ruin
wh3_main_dae_settlement_minor_1	wh3_main_dae_settlement_minor_1	wh3_main_dae_settlement_minor_1
wh3_main_dae_settlement_minor_2	wh3_main_dae_settlement_minor_2	wh3_main_dae_settlement_minor_2
wh3_main_dae_settlement_minor_3	wh3_main_dae_settlement_minor_3	wh3_main_dae_settlement_minor_3
wh3_main_dae_settlement_minor_ruin	wh3_main_dae_settlement_minor_ruin	wh_main_building_human_ruin
wh3_main_dae_sla_settlement_major_1	wh3_main_dae_sla_settlement_major_1	wh3_main_dae_settlement_major_1
wh3_main_dae_sla_settlement_major_2	wh3_main_dae_sla_settlement_major_2	wh3_main_dae_settlement_major_2
wh3_main_dae_sla_settlement_major_3	wh3_main_dae_sla_settlement_major_3	wh3_main_dae_settlement_major_3
wh3_main_dae_sla_settlement_major_4	wh3_main_dae_sla_settlement_major_4	wh3_main_dae_settlement_major_4
wh3_main_dae_sla_settlement_major_5	wh3_main_dae_sla_settlement_major_5	wh3_main_dae_settlement_major_5
wh3_main_dae_sla_settlement_major_ruin	wh3_main_dae_sla_settlement_major_ruin	wh_main_building_human_ruin
wh3_main_dae_sla_settlement_minor_1	wh3_main_dae_sla_settlement_minor_1	wh3_main_dae_settlement_minor_1
wh3_main_dae_sla_settlement_minor_2	wh3_main_dae_sla_settlement_minor_2	wh3_main_dae_settlement_minor_2
wh3_main_dae_sla_settlement_minor_3	wh3_main_dae_sla_settlement_minor_3	wh3_main_dae_settlement_minor_3
wh3_main_dae_sla_settlement_minor_ruin	wh3_main_dae_sla_settlement_minor_ruin	wh_main_building_human_ruin
wh3_main_dae_tze_settlement_major_1	wh3_main_dae_tze_settlement_major_1	wh3_main_dae_settlement_major_1
wh3_main_dae_tze_settlement_major_2	wh3_main_dae_tze_settlement_major_2	wh3_main_dae_settlement_major_2
wh3_main_dae_tze_settlement_major_3	wh3_main_dae_tze_settlement_major_3	wh3_main_dae_settlement_major_3
wh3_main_dae_tze_settlement_major_4	wh3_main_dae_tze_settlement_major_4	wh3_main_dae_settlement_major_4
wh3_main_dae_tze_settlement_major_5	wh3_main_dae_tze_settlement_major_5	wh3_main_dae_settlement_major_5
wh3_main_dae_tze_settlement_major_ruin	wh3_main_dae_tze_settlement_major_ruin	wh_main_building_human_ruin
wh3_main_dae_tze_settlement_minor_1	wh3_main_dae_tze_settlement_minor_1	wh3_main_dae_settlement_minor_1
wh3_main_dae_tze_settlement_minor_2	wh3_main_dae_tze_settlement_minor_2	wh3_main_dae_settlement_minor_2
wh3_main_dae_tze_settlement_minor_3	wh3_main_dae_tze_settlement_minor_3	wh3_main_dae_settlement_minor_3
wh3_main_dae_tze_settlement_minor_ruin	wh3_main_dae_tze_settlement_minor_ruin	wh_main_building_human_ruin
wh3_main_kho_settlement_major_1	wh3_main_kho_settlement_major_1	wh3_main_dae_settlement_major_1
wh3_main_kho_settlement_major_1_a	wh3_main_kho_settlement_major_1_a	wh3_main_dae_settlement_major_1
wh3_main_kho_settlement_major_2	wh3_main_kho_settlement_major_2	wh3_main_dae_settlement_major_2
wh3_main_kho_settlement_major_2_a	wh3_main_kho_settlement_major_2_a	wh3_main_dae_settlement_major_2
wh3_main_kho_settlement_major_3	wh3_main_kho_settlement_major_3	wh3_main_dae_settlement_major_3
wh3_main_kho_settlement_major_3_a	wh3_main_kho_settlement_major_3_a	wh3_main_dae_settlement_major_3
wh3_main_kho_settlement_major_4	wh3_main_kho_settlement_major_4	wh3_main_dae_settlement_major_4
wh3_main_kho_settlement_major_4_a	wh3_main_kho_settlement_major_4_a	wh3_main_dae_settlement_major_4
wh3_main_kho_settlement_major_5	wh3_main_kho_settlement_major_5	wh3_main_dae_settlement_major_5
wh3_main_kho_settlement_major_5_a	wh3_main_kho_settlement_major_5_a	wh3_main_dae_settlement_major_5
wh3_main_kho_settlement_major_ruin	wh3_main_kho_settlement_major_ruin	wh_main_building_human_ruin
wh3_main_kho_settlement_major_ruin_a	wh3_main_kho_settlement_major_ruin_a	wh_main_building_human_ruin
wh3_main_kho_settlement_minor_1	wh3_main_kho_settlement_minor_1	wh3_main_dae_settlement_minor_1
wh3_main_kho_settlement_minor_2	wh3_main_kho_settlement_minor_2	wh3_main_dae_settlement_minor_2
wh3_main_kho_settlement_minor_3	wh3_main_kho_settlement_minor_3	wh3_main_dae_settlement_minor_3
wh3_main_kho_settlement_minor_ruin	wh3_main_kho_settlement_minor_ruin	wh_main_building_human_ruin
wh3_main_ksl_erengrad_city_1	wh3_main_ksl_erengrad_city_1	wh3_main_building_ksl_settlement_major_1
wh3_main_ksl_erengrad_city_2	wh3_main_ksl_erengrad_city_2	wh3_main_building_ksl_settlement_major_2
wh3_main_ksl_erengrad_city_3	wh3_main_ksl_erengrad_city_3	wh3_main_building_ksl_settlement_major_3
wh3_main_ksl_erengrad_city_4	wh3_main_ksl_erengrad_city_4	wh3_main_building_ksl_settlement_major_4
wh3_main_ksl_erengrad_city_5	wh3_main_ksl_erengrad_city_5	wh3_main_building_ksl_settlement_major_5
wh3_main_ksl_erengrad_city_ruin	wh3_main_ksl_erengrad_city_ruin	wh_main_building_human_ruin
wh3_main_ksl_kislev_city_1	wh3_main_ksl_kislev_city_1	wh3_main_ksl_kislev_city_1
wh3_main_ksl_kislev_city_2	wh3_main_ksl_kislev_city_2	wh3_main_ksl_kislev_city_2
wh3_main_ksl_kislev_city_3	wh3_main_ksl_kislev_city_3	wh3_main_ksl_kislev_city_3
wh3_main_ksl_kislev_city_4	wh3_main_ksl_kislev_city_4	wh3_main_ksl_kislev_city_4
wh3_main_ksl_kislev_city_5	wh3_main_ksl_kislev_city_5	wh3_main_ksl_kislev_city_5
wh3_main_ksl_kislev_city_ruin	wh3_main_ksl_kislev_city_ruin	wh_main_building_human_ruin
wh3_main_ksl_praag_city_1	wh3_main_ksl_praag_city_1	wh3_main_building_ksl_settlement_major_1
wh3_main_ksl_praag_city_2	wh3_main_ksl_praag_city_2	wh3_main_building_ksl_settlement_major_2
wh3_main_ksl_praag_city_3	wh3_main_ksl_praag_city_3	wh3_main_building_ksl_settlement_major_3
wh3_main_ksl_praag_city_4	wh3_main_ksl_praag_city_4	wh3_main_building_ksl_settlement_major_4
wh3_main_ksl_praag_city_5	wh3_main_ksl_praag_city_5	wh3_main_building_ksl_settlement_major_5
wh3_main_ksl_praag_city_ruin	wh3_main_ksl_praag_city_ruin	wh_main_building_human_ruin
wh3_main_ksl_settlement_major_1	wh3_main_ksl_settlement_major_1	wh3_main_building_ksl_settlement_major_1
wh3_main_ksl_settlement_major_2	wh3_main_ksl_settlement_major_2	wh3_main_building_ksl_settlement_major_2
wh3_main_ksl_settlement_major_3	wh3_main_ksl_settlement_major_3	wh3_main_building_ksl_settlement_major_3
wh3_main_ksl_settlement_major_4	wh3_main_ksl_settlement_major_4	wh3_main_building_ksl_settlement_major_4
wh3_main_ksl_settlement_major_5	wh3_main_ksl_settlement_major_5	wh3_main_building_ksl_settlement_major_5
wh3_main_ksl_settlement_major_ruin	wh3_main_ksl_settlement_major_ruin	wh_main_building_human_ruin
wh3_main_ksl_settlement_minor_1	wh3_main_ksl_settlement_minor_1	wh3_main_building_ksl_settlement_minor_1
wh3_main_ksl_settlement_minor_2	wh3_main_ksl_settlement_minor_2	wh3_main_building_ksl_settlement_minor_2
wh3_main_ksl_settlement_minor_3	wh3_main_ksl_settlement_minor_3	wh3_main_building_ksl_settlement_minor_3
wh3_main_ksl_settlement_minor_ruin	wh3_main_ksl_settlement_minor_ruin	wh_main_building_human_ruin
wh3_main_nur_settlement_major_1	wh3_main_nur_settlement_major_1	wh3_main_dae_settlement_major_1
wh3_main_nur_settlement_major_2	wh3_main_nur_settlement_major_2	wh3_main_dae_settlement_major_2
wh3_main_nur_settlement_major_3	wh3_main_nur_settlement_major_3	wh3_main_dae_settlement_major_3
wh3_main_nur_settlement_major_4	wh3_main_nur_settlement_major_4	wh3_main_dae_settlement_major_4
wh3_main_nur_settlement_major_5	wh3_main_nur_settlement_major_5	wh3_main_dae_settlement_major_5
wh3_main_nur_settlement_major_ruin	wh3_main_nur_settlement_major_ruin	wh_main_building_human_ruin
wh3_main_nur_settlement_minor_1	wh3_main_nur_settlement_minor_1	wh3_main_dae_settlement_minor_1
wh3_main_nur_settlement_minor_2	wh3_main_nur_settlement_minor_2	wh3_main_dae_settlement_minor_2
wh3_main_nur_settlement_minor_3	wh3_main_nur_settlement_minor_3	wh3_main_dae_settlement_minor_3
wh3_main_nur_settlement_minor_ruin	wh3_main_nur_settlement_minor_ruin	wh_main_building_human_ruin
wh3_main_ogr_camp_town_centre_1	wh3_main_ogr_camp_town_centre_1	wh3_main_ogr_camp_town_centre_1
wh3_main_ogr_camp_town_centre_2	wh3_main_ogr_camp_town_centre_2	wh3_main_ogr_camp_town_centre_2
wh3_main_ogr_camp_town_centre_3	wh3_main_ogr_camp_town_centre_3	wh3_main_ogr_camp_town_centre_3
wh3_main_ogr_camp_town_centre_4	wh3_main_ogr_camp_town_centre_4	wh3_main_ogr_camp_town_centre_4
wh3_main_ogr_camp_town_centre_5	wh3_main_ogr_camp_town_centre_5	wh3_main_ogr_camp_town_centre_5
wh3_main_ogr_settlement_major_1	wh3_main_ogr_settlement_major_1	wh3_main_building_ogr_settlement_minor_1
wh3_main_ogr_settlement_major_2	wh3_main_ogr_settlement_major_2	wh3_main_building_ogr_settlement_minor_2
wh3_main_ogr_settlement_major_3	wh3_main_ogr_settlement_major_3	wh3_main_building_ogr_settlement_minor_3
wh3_main_ogr_settlement_minor_1	wh3_main_ogr_settlement_minor_1	wh3_main_building_ogr_settlement_minor_1
wh3_main_ogr_settlement_minor_2	wh3_main_ogr_settlement_minor_2	wh3_main_building_ogr_settlement_minor_2
wh3_main_ogr_settlement_minor_3	wh3_main_ogr_settlement_minor_3	wh3_main_building_ogr_settlement_minor_3
wh3_main_ogr_settlement_minor_ruin	wh3_main_ogr_settlement_minor_ruin	wh_main_building_human_ruin
wh3_main_pro_nor_settlement_major_1	wh3_main_pro_nor_settlement_major_1	wh3_main_pro_building_nor_settlement_minor_1
wh3_main_pro_nor_settlement_major_2	wh3_main_pro_nor_settlement_major_2	wh3_main_pro_building_nor_settlement_minor_2
wh3_main_pro_nor_settlement_major_3	wh3_main_pro_nor_settlement_major_3	wh3_main_pro_building_nor_settlement_minor_3
wh3_main_pro_nor_settlement_major_4	wh3_main_pro_nor_settlement_major_4	wh3_main_pro_building_nor_settlement_minor_4
wh3_main_pro_nor_settlement_major_5	wh3_main_pro_nor_settlement_major_5	wh3_main_pro_building_nor_settlement_minor_5
wh3_main_pro_nor_settlement_major_ruin	wh_main_nor_settlement_minor_ruin	wh_main_building_human_ruin
wh3_main_pro_nor_settlement_minor_1	wh3_main_pro_nor_settlement_major_1	wh3_main_pro_building_nor_settlement_minor_1
wh3_main_pro_nor_settlement_minor_2	wh3_main_pro_nor_settlement_major_2	wh3_main_pro_building_nor_settlement_minor_2
wh3_main_pro_nor_settlement_minor_3	wh3_main_pro_nor_settlement_major_3	wh3_main_pro_building_nor_settlement_minor_3
wh3_main_pro_nor_settlement_minor_ruin	wh_main_nor_settlement_minor_ruin	wh_main_building_human_ruin
wh3_main_sla_settlement_major_1	wh3_main_sla_settlement_major_1	wh3_main_dae_settlement_major_1
wh3_main_sla_settlement_major_1_a	wh3_main_sla_settlement_major_1_a	wh3_main_dae_settlement_major_1
wh3_main_sla_settlement_major_2	wh3_main_sla_settlement_major_2	wh3_main_dae_settlement_major_2
wh3_main_sla_settlement_major_2_a	wh3_main_sla_settlement_major_2_a	wh3_main_dae_settlement_major_2
wh3_main_sla_settlement_major_3	wh3_main_sla_settlement_major_3	wh3_main_dae_settlement_major_3
wh3_main_sla_settlement_major_3_a	wh3_main_sla_settlement_major_3_a	wh3_main_dae_settlement_major_3
wh3_main_sla_settlement_major_4	wh3_main_sla_settlement_major_4	wh3_main_dae_settlement_major_4
wh3_main_sla_settlement_major_4_a	wh3_main_sla_settlement_major_4_a	wh3_main_dae_settlement_major_4
wh3_main_sla_settlement_major_5	wh3_main_sla_settlement_major_5	wh3_main_dae_settlement_major_5
wh3_main_sla_settlement_major_5_a	wh3_main_sla_settlement_major_5_a	wh3_main_dae_settlement_major_5
wh3_main_sla_settlement_major_ruin	wh3_main_sla_settlement_major_ruin	wh_main_building_human_ruin
wh3_main_sla_settlement_major_ruin_a	wh3_main_sla_settlement_major_ruin_a	wh_main_building_human_ruin
wh3_main_sla_settlement_minor_1	wh3_main_sla_settlement_minor_1	wh3_main_dae_settlement_minor_1
wh3_main_sla_settlement_minor_2	wh3_main_sla_settlement_minor_2	wh3_main_dae_settlement_minor_2
wh3_main_sla_settlement_minor_3	wh3_main_sla_settlement_minor_3	wh3_main_dae_settlement_minor_3
wh3_main_sla_settlement_minor_ruin	wh3_main_sla_settlement_minor_ruin	wh_main_building_human_ruin
wh3_main_special_settlement_bastion_other_1	wh3_main_special_settlement_bastion_other_1	wh3_main_cth_bastion_primary
wh3_main_special_settlement_bastion_other_2	wh3_main_special_settlement_bastion_other_2	wh3_main_cth_bastion_primary
wh3_main_special_settlement_bastion_other_3	wh3_main_special_settlement_bastion_other_3	wh3_main_cth_bastion_primary
wh3_main_special_settlement_bastion_other_4	wh3_main_special_settlement_bastion_other_4	wh3_main_cth_bastion_primary
wh3_main_special_settlement_bastion_other_5	wh3_main_special_settlement_bastion_other_5	wh3_main_cth_bastion_primary
wh3_main_tze_settlement_major_1	wh3_main_tze_settlement_major_1	wh3_main_dae_settlement_major_1
wh3_main_tze_settlement_major_1_a	wh3_main_tze_settlement_major_1_a	wh3_main_dae_settlement_major_1
wh3_main_tze_settlement_major_2	wh3_main_tze_settlement_major_2	wh3_main_dae_settlement_major_2
wh3_main_tze_settlement_major_2_a	wh3_main_tze_settlement_major_2_a	wh3_main_dae_settlement_major_1
wh3_main_tze_settlement_major_3	wh3_main_tze_settlement_major_3	wh3_main_dae_settlement_major_3
wh3_main_tze_settlement_major_3_a	wh3_main_tze_settlement_major_3_a	wh3_main_dae_settlement_major_2
wh3_main_tze_settlement_major_4	wh3_main_tze_settlement_major_4	wh3_main_dae_settlement_major_4
wh3_main_tze_settlement_major_4_a	wh3_main_tze_settlement_major_4_a	wh3_main_dae_settlement_major_3
wh3_main_tze_settlement_major_5	wh3_main_tze_settlement_major_5	wh3_main_dae_settlement_major_5
wh3_main_tze_settlement_major_5_a	wh3_main_tze_settlement_major_5_a	wh3_main_dae_settlement_major_4
wh3_main_tze_settlement_major_ruin	wh3_main_tze_settlement_major_ruin	wh_main_building_human_ruin
wh3_main_tze_settlement_major_ruin_a	wh3_main_tze_settlement_major_ruin_a	wh_main_building_human_ruin
wh3_main_tze_settlement_minor_1	wh3_main_tze_settlement_minor_1	wh3_main_dae_settlement_minor_1
wh3_main_tze_settlement_minor_2	wh3_main_tze_settlement_minor_2	wh3_main_dae_settlement_minor_2
wh3_main_tze_settlement_minor_3	wh3_main_tze_settlement_minor_3	wh3_main_dae_settlement_minor_3
wh3_main_tze_settlement_minor_ruin	wh3_main_tze_settlement_minor_ruin	wh_main_building_human_ruin
wh3_prologue_building_ksl_major_1	wh3_prologue_building_ksl_major_1	wh3_prologue_building_ksl_major_1
wh3_prologue_building_ksl_major_2	wh3_prologue_building_ksl_major_2	wh3_prologue_building_ksl_major_2
wh3_prologue_building_ksl_major_3	wh3_prologue_building_ksl_major_3	wh3_prologue_building_ksl_major_3
wh3_prologue_building_ksl_major_4	wh3_prologue_building_ksl_major_4	wh3_prologue_building_ksl_major_4
wh3_prologue_building_ksl_major_5	wh3_prologue_building_ksl_major_5	wh3_prologue_building_ksl_major_5
wh3_prologue_building_ksl_major_ruin	wh3_prologue_building_ksl_major_ruin	wh3_prologue_building_ksl_major_ruin
wh3_prologue_building_ksl_minor_1	wh3_prologue_building_ksl_minor_1	wh3_prologue_building_ksl_minor_1
wh3_prologue_building_ksl_minor_2	wh3_prologue_building_ksl_minor_2	wh3_prologue_building_ksl_minor_2
wh3_prologue_building_ksl_minor_3	wh3_prologue_building_ksl_minor_3	wh3_prologue_building_ksl_minor_3
wh3_prologue_building_ksl_minor_ruin	wh3_prologue_building_ksl_minor_ruin	wh3_prologue_building_ksl_minor_ruin
wh_dlc03_GRN-DWF_settlement_major_beastmenruin	wh_dlc03_GRN-DWF_settlement_major_beastmenruin	wh_dlc03_HUMAN_settlement_major_beastmenruin
wh_dlc03_GRN-DWF_settlement_minor_beastmenruin	wh_dlc03_GRN-DWF_settlement_minor_beastmenruin	wh_dlc03_HUMAN_settlement_minor_beastmenruin
wh_dlc03_HUMAN_settlement_major_beastmenruin	wh_dlc03_HUMAN_settlement_major_beastmenruin	wh_dlc03_HUMAN_settlement_major_beastmenruin
wh_dlc03_HUMAN_settlement_minor_beastmenruin	wh_dlc03_HUMAN_settlement_minor_beastmenruin	wh_dlc03_HUMAN_settlement_minor_beastmenruin
wh_dlc03_horde_beastmen_settlement_1	wh_dlc03_horde_beastmen_herd_1	wh_dlc03_building_bst_horde_settlement_1
wh_dlc03_horde_beastmen_settlement_2	wh_dlc03_horde_beastmen_herd_2	wh_dlc03_building_bst_horde_settlement_2
wh_dlc03_horde_beastmen_settlement_3	wh_dlc03_horde_beastmen_herd_3	wh_dlc03_building_bst_horde_settlement_3
wh_dlc03_horde_beastmen_settlement_4	wh_dlc03_horde_beastmen_herd_4	wh_dlc03_building_bst_horde_settlement_4
wh_dlc03_horde_beastmen_settlement_5	wh_dlc03_horde_beastmen_herd_5	wh_dlc03_building_bst_horde_settlement_5
wh_dlc03_special_city_altdorf_beastmenruin	wh_dlc03_special_city_altdorf_beastmenruin	wh_dlc03_HUMAN_settlement_major_beastmenruin
wh_dlc03_special_city_black_crag_beastmenruin	wh_dlc03_special_city_black_crag_beastmenruin	wh_dlc03_HUMAN_settlement_major_beastmenruin
wh_dlc03_special_city_castle_drakenhof_beastmenruin	wh_dlc03_special_city_castle_drakenhof_beastmenruin	wh_dlc03_HUMAN_settlement_major_beastmenruin
wh_dlc03_special_city_couronne_beastmenruin	wh_dlc03_special_city_couronne_beastmenruin	wh_dlc03_HUMAN_settlement_major_beastmenruin
wh_dlc03_special_city_eight_peaks_beastmenruin	wh_dlc03_special_city_eight_peaks_beastmenruin	wh_dlc03_HUMAN_settlement_major_beastmenruin
wh_dlc03_special_city_karaz_a_karak_beastmenruin	wh_dlc03_special_city_karaz_a_karak_beastmenruin	wh_dlc03_HUMAN_settlement_major_beastmenruin
wh_dlc03_special_city_kislev_beastmenruin	wh_dlc03_special_city_kislev_beastmenruin	wh_dlc03_HUMAN_settlement_major_beastmenruin
wh_dlc03_special_city_miragliano_beastmenruin	wh_dlc03_special_city_miragliano_beastmenruin	wh_dlc03_HUMAN_settlement_major_beastmenruin
wh_dlc05_special_settlement_black_crag_ruin_wef	wh_dlc05_special_settlement_black_crag_ruin_wef	wh_dlc05_building_wef_settlement_ruin
wh_dlc05_special_settlement_castle_drakenhof_ruin_wef	wh_dlc05_special_settlement_castle_drakenhof_ruin_wef	wh_dlc05_building_wef_settlement_ruin
wh_dlc05_special_settlement_couronne_ruin_wef	wh_dlc05_special_settlement_couronne_ruin_wef	wh_dlc05_building_wef_settlement_ruin
wh_dlc05_special_settlement_eight_peaks_ruin_wef	wh_dlc05_special_settlement_eight_peaks_ruin_wef	wh_dlc05_building_wef_settlement_ruin
wh_dlc05_special_settlement_gaean_vale_1_wef	wh_dlc05_special_settlement_gaean_vale_1_wef	wh_dlc05_building_wef_settlement_major_1
wh_dlc05_special_settlement_gaean_vale_2_wef	wh_dlc05_special_settlement_gaean_vale_2_wef	wh_dlc05_building_wef_settlement_major_2
wh_dlc05_special_settlement_gaean_vale_3_wef	wh_dlc05_special_settlement_gaean_vale_3_wef	wh_dlc05_building_wef_settlement_major_3
wh_dlc05_special_settlement_gaean_vale_4_wef	wh_dlc05_special_settlement_gaean_vale_4_wef	wh_dlc05_building_wef_settlement_major_4
wh_dlc05_special_settlement_gaean_vale_5_wef	wh_dlc05_special_settlement_gaean_vale_5_wef	wh_dlc05_building_wef_settlement_major_5
wh_dlc05_special_settlement_gaean_vale_ruin_wef	wh_dlc05_special_settlement_gaean_vale_ruin_wef	wh_main_building_human_ruin
wh_dlc05_special_settlement_karaz_a_karak_ruin_wef	wh_dlc05_special_settlement_karaz_a_karak_ruin_wef	wh_dlc05_building_wef_settlement_ruin
wh_dlc05_special_settlement_kislev_ruin_wef	wh_dlc05_special_settlement_kislev_ruin_wef	wh_dlc05_building_wef_settlement_ruin
wh_dlc05_special_settlement_lothern_2_wef		wh2_main_building_hef_settlement_major_2
wh_dlc05_special_settlement_lothern_3_wef		wh2_main_building_hef_settlement_major_3
wh_dlc05_special_settlement_lothern_4_wef		wh2_main_building_hef_settlement_major_4
wh_dlc05_special_settlement_lothern_5_wef		wh2_main_building_hef_settlement_major_5
wh_dlc05_special_settlement_massif_orcal_2_wef		wh_dlc05_building_wef_settlement_major_2
wh_dlc05_special_settlement_massif_orcal_3_wef		wh_dlc05_building_wef_settlement_major_3
wh_dlc05_special_settlement_massif_orcal_4_wef		wh_dlc05_building_wef_settlement_major_4
wh_dlc05_special_settlement_massif_orcal_5_wef		wh_dlc05_building_wef_settlement_major_5
wh_dlc05_special_settlement_miragliano_ruin_wef	wh_dlc05_special_settlement_miragliano_ruin_wef	wh_dlc05_building_wef_settlement_ruin
wh_dlc05_wef_oak_of_ages_1	wh_dlc05_wef_oak_of_ages_1	wh_dlc05_elf_oak_of_ages_1
wh_dlc05_wef_oak_of_ages_2	wh_dlc05_wef_oak_of_ages_2	wh_dlc05_elf_oak_of_ages_2
wh_dlc05_wef_oak_of_ages_3	wh_dlc05_wef_oak_of_ages_3	wh_dlc05_elf_oak_of_ages_3
wh_dlc05_wef_oak_of_ages_4	wh_dlc05_wef_oak_of_ages_4	wh_dlc05_elf_oak_of_ages_4
wh_dlc05_wef_oak_of_ages_5	wh_dlc05_wef_oak_of_ages_5	wh_dlc05_elf_oak_of_ages_5
wh_dlc05_wef_oak_of_ages_mini_1		wh_dlc05_elf_oak_of_ages_1
wh_dlc05_wef_oak_of_ages_mini_2		wh_dlc05_elf_oak_of_ages_3
wh_dlc05_wef_oak_of_ages_mini_3		wh_dlc05_elf_oak_of_ages_4
wh_dlc05_wef_oak_of_ages_mini_4		wh_dlc05_elf_oak_of_ages_5
wh_dlc05_wef_oak_of_ages_mini_ruin		wh_dlc05_elf_oak_of_ages_ruin
wh_dlc05_wef_oak_of_ages_ruin	wh_dlc05_wef_oak_of_ages_ruin	wh_dlc05_elf_oak_of_ages_ruin
wh_dlc05_wef_outpost_major_dwarfhold_ruin		wh_dlc05_building_wef_settlement_ruin
wh_dlc05_wef_outpost_major_human_ruin	wh_dlc05_wef_outpost_major_human_ruin	wh_dlc05_building_wef_settlement_ruin
wh_dlc05_wef_outpost_major_norsca_ruin		wh_dlc05_building_wef_settlement_ruin
wh_dlc05_wef_outpost_minor_dwarfhold_ruin		wh_dlc05_building_wef_settlement_ruin
