army_name	unit_name	script_name	number_of_unit
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_player	wh_main_grn_cav_goblin_wolf_riders_rank_1_tier_2		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_player	wh_main_grn_cav_orc_boar_boyz_tier_3		1
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_player	wh_main_grn_cav_savage_orc_boar_boyz_tier_3		1
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_player	wh_main_grn_inf_goblin_archers_0_tier_2		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_player	wh_main_grn_inf_goblin_spearmen_0_tier_1		3
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_player	wh_main_grn_inf_night_goblin_archers_tier_3		1
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_player	wh_main_grn_inf_orc_arrer_boyz_0_tier_2		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_player	wh_main_grn_inf_orc_big_uns_tier_3		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_player	wh_main_grn_inf_orc_boyz_tier_1		3
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1	wh_main_emp_inf_crossbowmen_tier_2		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1	wh_main_emp_inf_greatswords_tier_3		1
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1	wh_main_emp_inf_halberdiers_tier_3		1
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1	wh_main_emp_inf_handgunners_tier_3		1
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1	wh_main_emp_inf_spearmen_1_tier_2		3
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1	wh_main_emp_inf_swordsmen_tier_1		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_2	wh_main_emp_cav_empire_knights_tier_3		3
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_2	wh_main_emp_cav_outriders_0_tier_3		3
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_2	wh_main_emp_inf_crossbowmen_tier_2		5
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_2	wh_main_emp_inf_swordsmen_tier_1		5
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	wh_main_grn_art_doom_diver_catapult_0_tier_3		1
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	wh_main_grn_cav_goblin_wolf_chariot_0_tier_3		1
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	wh_main_grn_cav_orc_boar_boy_big_uns_tier_4		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	wh_main_grn_cav_orc_boar_boyz_tier_3		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	wh_main_grn_cav_savage_orc_boar_boyz_tier_3		1
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	wh_main_grn_inf_black_orcs_tier_4		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	wh_main_grn_inf_goblin_spearmen_0_tier_1		1
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	wh_main_grn_inf_night_goblin_archers_tier_3		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	wh_main_grn_inf_orc_boyz_tier_1		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	wh_main_grn_inf_savage_orc_arrer_boyz_tier_2		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	wh_main_grn_mon_arachnarok_spider_0_tier_4		1
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	wh_main_grn_mon_trolls_tier_3		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_1	wh_dlc06_grn_squig_herd_tier_3		3
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_1	wh_dlc06_grn_squig_hoppers_tier_3		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_1	wh_main_grn_inf_goblin_spearmen_0_tier_1		3
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_1	wh_main_grn_inf_night_goblin_archers_tier_3		3
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_1	wh_main_grn_inf_night_goblins_tier_3		3
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_2	wh_dlc06_grn_mon_squig_explosive_0	west	18
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_3	wh_dlc06_grn_mon_squig_explosive_0	east	18
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_player	wh_main_grn_cav_forest_goblin_spider_riders_1_tier_3		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_player	wh_main_grn_cav_orc_boar_boyz_tier_3		3
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_player	wh_main_grn_cav_savage_orc_boar_boyz_tier_3		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_player	wh_main_grn_inf_goblin_archers_0_tier_2		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_player	wh_main_grn_inf_orc_arrer_boyz_0_tier_2		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_player	wh_main_grn_inf_orc_big_uns_tier_3		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_player	wh_main_grn_inf_savage_orc_arrer_boyz_tier_2		2
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_player	wh_main_grn_inf_savage_orc_big_uns_tier_3		1
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_player	wh_main_grn_inf_savage_orcs_tier_1		3
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_1	wh_main_brt_cav_knights_of_the_realm_tier_3		3
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_1	wh_main_brt_cav_mounted_yeomen_0_tier_2		5
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_2	wh_main_emp_art_great_cannon_tier_3		2
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_2	wh_main_emp_inf_halberdiers_tier_3		2
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_2	wh_main_emp_inf_handgunners_tier_3		5
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_2	wh_main_emp_inf_swordsmen_tier_1		3
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player	wh_dlc07_brt_inf_foot_squires_tier_3		1
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player	wh_dlc07_brt_inf_men_at_arms_2_tier_2		4
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player	wh_dlc07_brt_inf_peasant_bowmen_2_tier_2		3
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player	wh_main_brt_cav_knights_of_the_realm_tier_3		6
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player	wh_main_brt_inf_men_at_arms_tier_3		3
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_1	wh_dlc06_grn_art_hammer_of_gork_0_tier_3		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_1	wh_dlc06_grn_inf_da_eight_peaks_loonies_tier_3		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_1	wh_dlc06_grn_inf_da_rusty_arrers_0_tier_3		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_1	wh_dlc06_grn_inf_da_warlords_boyz_tier_3		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_1	wh_dlc06_grn_squig_herd_tier_3		2
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_1	wh_main_grn_art_doom_diver_catapult_rank_6_tier_3		2
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_1	wh_main_grn_inf_night_goblin_archers_rank_5_tier_3		2
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_1	wh_main_grn_inf_night_goblins_rank_5_tier_3		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_1	wh_main_grn_mon_arachnarok_spider_0_tier_4		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_2	wh_main_grn_cav_forest_goblin_spider_riders_0_tier_3		2
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_2	wh_main_grn_cav_orc_boar_boy_big_uns_tier_4		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_2	wh_main_grn_cav_orc_boar_boyz_rank_3_tier_3		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_2	wh_main_grn_inf_orc_arrer_boyz_rank_3_tier_2		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_2	wh_main_grn_inf_orc_big_uns_tier_3		2
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_2	wh_main_grn_inf_orc_boyz_rank_9_tier_1		3
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_3	wh_main_grn_cav_savage_orc_boar_boy_big_uns_tier_4		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_3	wh_main_grn_cav_savage_orc_boar_boy_big_uns_tier_4_rank_9		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_3	wh_main_grn_cav_savage_orc_boar_boyz_tier_3		2
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_3	wh_main_grn_inf_savage_orc_arrer_boyz_tier_2		2
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_3	wh_main_grn_inf_savage_orc_big_uns_tier_3		5
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_3	wh_main_grn_mon_giant_tier_5		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_4	wh_dlc06_grn_cav_broken_tusks_mob_tier_4		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_4	wh_dlc06_grn_inf_krimson_killerz_0_tier_5		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_4	wh_main_grn_cav_orc_boar_boy_big_uns_tier_4		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_4	wh_main_grn_inf_black_orcs_tier_4_rank_9		3
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_knights_errant	wh_dlc07_brt_cav_errant_knights_0_tier_2		3
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_peasants	wh_dlc07_brt_inf_battle_pilgrims_0_tier_3		3
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_peasants	wh_dlc07_brt_inf_grail_relique_0_tier_5		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_player	wh_dlc07_brt_cav_grail_guardians_tier_5		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_player	wh_dlc07_brt_cav_questing_knights_tier_3		3
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_player	wh_dlc07_brt_cav_royal_pegasus_knights_tier_5		1
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_player	wh_dlc07_brt_inf_foot_squires_tier_3		4
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_player	wh_main_brt_cav_grail_knights_tier_4		4
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_player	wh_main_brt_cav_knights_of_the_realm_tier_3		2
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_player	wh_main_brt_inf_men_at_arms_tier_3		2
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_1	wh_dlc01_chs_inf_chosen_2_rank_3_tier_4		1
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_1	wh_main_chs_art_hellcannon_tier_4	cannon	2
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_1	wh_main_chs_cav_chaos_knights_0_rank_9_tier_4		2
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_1	wh_main_chs_cav_chaos_knights_1_tier_5	cannon	1
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_1	wh_main_chs_inf_chaos_warriors_1_tier_3	cannon	1
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_1	wh_main_chs_inf_chosen_0_rank_3_tier_4		1
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_1	wh_main_chs_inf_chosen_1_rank_3_tier_4		1
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_2	wh_main_chs_inf_chaos_marauders_0_tier_1		2
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_2	wh_main_chs_inf_chaos_marauders_1_tier_2		1
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_2	wh_main_chs_inf_chaos_warriors_0_tier_3		2
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_2	wh_main_chs_mon_chaos_warhounds_0_tier_1		2
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_2	wh_main_chs_mon_trolls_tier_3		1
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_3	wh_dlc01_chs_mon_dragon_ogre_shaggoth_tier_5		1
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_3	wh_dlc01_chs_mon_dragon_ogre_tier_4		3
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_4	wh_dlc01_chs_inf_forsaken_0_tier_3		3
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_4	wh_main_chs_mon_chaos_spawn_tier_4		2
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_4	wh_main_chs_mon_chaos_warhounds_1_tier_2		2
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_knights_errant	wh_dlc07_brt_cav_errant_knights_0_tier_2		5
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_peasants	wh_dlc07_brt_inf_battle_pilgrims_0_tier_3		4
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_peasants	wh_dlc07_brt_inf_grail_relique_0_tier_5		1
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_peasants	wh_dlc07_brt_inf_peasant_mob_0_tier_1		1
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_peasants	wh_main_brt_inf_peasant_bowmen_tier_1		2
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_player	wh_dlc07_brt_cav_grail_guardians_tier_5		1
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_player	wh_dlc07_brt_cav_questing_knights_tier_3		3
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_player	wh_dlc07_brt_cav_royal_pegasus_knights_tier_5		1
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_player	wh_dlc07_brt_inf_foot_squires_tier_3		3
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_player	wh_main_brt_cav_grail_knights_tier_4		4
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_player	wh_main_brt_cav_knights_of_the_realm_tier_3		2
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_player	wh_main_brt_inf_men_at_arms_tier_3		3
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_1	wh_dlc01_chs_mon_trolls_1_tier_3		1
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_1	wh_main_chs_inf_chaos_marauders_0_tier_1		6
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_1	wh_main_chs_inf_chaos_marauders_1_tier_2		4
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_1	wh_main_chs_mon_chaos_warhounds_0_tier_1		3
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_2	wh_main_chs_cav_marauder_horsemen_1_tier_2		2
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_2	wh_main_chs_inf_chaos_marauders_0_tier_1		3
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_2	wh_main_chs_inf_chaos_marauders_1_tier_2		2
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_3	wh_main_chs_inf_chaos_marauders_1_tier_2		2
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_3	wh_main_chs_mon_chaos_warhounds_1_tier_2		2
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_3	wh_main_nor_inf_chaos_marauders_0_tier_1		3
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_player	wh_dlc07_brt_art_blessed_field_trebuchet_0_tier_2		1
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_player	wh_dlc07_brt_cav_errant_knights_0_tier_2		3
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_player	wh_dlc07_brt_cav_grail_guardians_tier_5		1
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_player	wh_dlc07_brt_inf_battle_pilgrims_0_tier_3		5
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_player	wh_dlc07_brt_inf_peasant_bowmen_2_tier_2		4
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_player	wh_main_brt_cav_knights_of_the_realm_tier_3		2
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_player	wh_main_brt_cav_mounted_yeomen_0_tier_2		2
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_1	wh_main_grn_cav_orc_boar_boyz_tier_3	attacker_1	4
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_1	wh_main_grn_inf_black_orcs_tier_4	attacker_1	1
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_1	wh_main_grn_inf_orc_arrer_boyz_0_tier_2	attacker_1	2
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_1	wh_main_grn_inf_orc_big_uns_tier_3	attacker_1	1
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_1	wh_main_grn_inf_orc_boyz_tier_1	attacker_1	4
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_2_reinforcements	wh_main_grn_cav_forest_goblin_spider_riders_0_tier_3	attacker_2_reinforcements	2
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_2	wh_dlc06_grn_inf_nasty_skulkers_0_tier_2	attacker_2	2
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_2	wh_main_grn_inf_night_goblin_archers_tier_3	attacker_2	2
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_2	wh_main_grn_inf_night_goblin_fanatics_tier_4	attacker_2	2
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_2	wh_main_grn_inf_night_goblins_tier_3	attacker_2	3
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_player	wh_dlc07_brt_cav_knights_errant_0_rank_0_tier_2		1
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_player	wh_dlc07_brt_cav_questing_knights_tier_3		1
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_player	wh_dlc07_brt_inf_battle_pilgrims_0_tier_3		2
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_player	wh_dlc07_brt_inf_foot_squires_tier_3		2
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_player	wh_dlc07_brt_inf_grail_relique_0_tier_5		1
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_player	wh_main_brt_cav_grail_knights_tier_4		1
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_player	wh_main_brt_cav_knights_of_the_realm_tier_3		4
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_player	wh_main_brt_cav_pegasus_knights_tier_4		1
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_player	wh_main_brt_inf_men_at_arms_tier_3		2
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_player	wh_main_brt_inf_peasant_bowmen_tier_1		3
wh_dlc08_qb_bst_final_battle_reinforcement	wh_dlc03_bst_inf_minotaurs_0_tier_0	beastmen	2
wh_dlc08_qb_bst_final_battle_reinforcement	wh_dlc05_bst_mon_harpies_0_tier_3	beastmen	4
wh_dlc08_qb_chs_final_battle_khorne	wh_dlc01_chs_inf_chaos_warriors_2_tier_3	khorne	2
wh_dlc08_qb_chs_final_battle_khorne	wh_dlc01_chs_inf_chosen_2_tier_4	khorne	2
wh_dlc08_qb_chs_final_battle_khorne	wh_dlc01_chs_inf_forsaken_0_tier_3	khorne	3
wh_dlc08_qb_chs_final_battle_khorne	wh_dlc01_chs_mon_dragon_ogre_tier_4	khorne	1
wh_dlc08_qb_chs_final_battle_khorne	wh_dlc01_chs_mon_trolls_1_tier_3	khorne	2
wh_dlc08_qb_chs_final_battle_khorne	wh_dlc08_nor_art_hellcannon_battery	khorne	1
wh_dlc08_qb_chs_final_battle_khorne	wh_main_chs_inf_chaos_warriors_0_tier_3	khorne	2
wh_dlc08_qb_chs_final_battle_khorne	wh_main_chs_mon_chaos_spawn_tier_4	khorne	3
wh_dlc08_qb_chs_final_battle_khorne	wh_main_chs_mon_chaos_warhounds_1_tier_2	khorne	3
wh_dlc08_qb_chs_final_battle_nurgle	wh_dlc01_chs_inf_chaos_warriors_2_tier_3	nurgle	2
wh_dlc08_qb_chs_final_battle_nurgle	wh_dlc01_chs_inf_chosen_2_tier_4	nurgle	2
wh_dlc08_qb_chs_final_battle_nurgle	wh_dlc01_chs_inf_forsaken_0_tier_3	nurgle	3
wh_dlc08_qb_chs_final_battle_nurgle	wh_dlc01_chs_mon_dragon_ogre_tier_4	nurgle	1
wh_dlc08_qb_chs_final_battle_nurgle	wh_dlc01_chs_mon_trolls_1_tier_3	nurgle	2
wh_dlc08_qb_chs_final_battle_nurgle	wh_main_chs_art_hellcannon_tier_4	nurgle	1
wh_dlc08_qb_chs_final_battle_nurgle	wh_main_chs_inf_chaos_warriors_0_tier_3	nurgle	2
wh_dlc08_qb_chs_final_battle_nurgle	wh_main_chs_mon_chaos_spawn_tier_4	nurgle	3
wh_dlc08_qb_chs_final_battle_nurgle	wh_main_chs_mon_chaos_warhounds_1_tier_2	nurgle	3
wh_dlc08_qb_chs_final_battle_slaanesh	wh_dlc01_chs_inf_chaos_warriors_2_tier_3	slaanesh	2
wh_dlc08_qb_chs_final_battle_slaanesh	wh_dlc01_chs_inf_chosen_2_tier_4	slaanesh	2
wh_dlc08_qb_chs_final_battle_slaanesh	wh_dlc01_chs_inf_forsaken_0_tier_3	slaanesh	2
wh_dlc08_qb_chs_final_battle_slaanesh	wh_dlc01_chs_mon_dragon_ogre_tier_4	slaanesh	1
wh_dlc08_qb_chs_final_battle_slaanesh	wh_dlc01_chs_mon_trolls_1_tier_3	slaanesh	2
wh_dlc08_qb_chs_final_battle_slaanesh	wh_main_chs_art_hellcannon_tier_4	slaanesh	1
wh_dlc08_qb_chs_final_battle_slaanesh	wh_main_chs_inf_chaos_warriors_0_tier_3	slaanesh	2
wh_dlc08_qb_chs_final_battle_slaanesh	wh_main_chs_mon_chaos_spawn_tier_4	slaanesh	3
wh_dlc08_qb_chs_final_battle_slaanesh	wh_main_chs_mon_chaos_warhounds_1_tier_2	slaanesh	3
wh_dlc08_qb_chs_final_battle_tzeentch	wh_dlc01_chs_inf_chaos_warriors_2_tier_3	tzeentch	2
wh_dlc08_qb_chs_final_battle_tzeentch	wh_dlc01_chs_inf_chosen_2_tier_4	tzeentch	2
wh_dlc08_qb_chs_final_battle_tzeentch	wh_dlc01_chs_inf_forsaken_0_tier_3	tzeentch	3
wh_dlc08_qb_chs_final_battle_tzeentch	wh_dlc01_chs_mon_dragon_ogre_tier_4	tzeentch	1
wh_dlc08_qb_chs_final_battle_tzeentch	wh_dlc01_chs_mon_trolls_1_tier_3	tzeentch	2
wh_dlc08_qb_chs_final_battle_tzeentch	wh_main_chs_art_hellcannon_tier_4	tzeentch	1
wh_dlc08_qb_chs_final_battle_tzeentch	wh_main_chs_inf_chaos_warriors_0_tier_3	tzeentch	2
wh_dlc08_qb_chs_final_battle_tzeentch	wh_main_chs_mon_chaos_spawn_tier_4	tzeentch	3
wh_dlc08_qb_chs_final_battle_tzeentch	wh_main_chs_mon_chaos_warhounds_1_tier_2	tzeentch	3
wh_dlc08_qb_nor_final_battle_reinforcement	wh_dlc08_nor_mon_war_mammoth_0	norsca	2
wh_dlc08_qb_nor_final_battle_reinforcement	wh_main_chs_cav_marauder_horsemen_0_tier_1	norsca	2
wh_dlc08_qb_nor_monster_hunt_0_reinforcement_left	wh_dlc08_nor_mon_chaos_ice_trolls		1
wh_dlc08_qb_nor_monster_hunt_0_reinforcement_left	wh_dlc08_nor_mon_frost_wyrm_0		1
wh_dlc08_qb_nor_monster_hunt_0_reinforcement_left	wh_dlc08_nor_mon_norscan_ice_trolls_0		1
wh_dlc08_qb_nor_monster_hunt_0_reinforcement_right	wh_dlc08_nor_mon_chaos_ice_trolls		1
wh_dlc08_qb_nor_monster_hunt_0_reinforcement_right	wh_dlc08_nor_mon_frost_wyrm_0		1
wh_dlc08_qb_nor_monster_hunt_0_reinforcement_right	wh_dlc08_nor_mon_norscan_ice_trolls_0		1
wh_dlc08_qb_nor_monster_hunt_0	wh_dlc08_nor_mon_chaos_ice_trolls	minions	4
wh_dlc08_qb_nor_monster_hunt_0	wh_dlc08_nor_mon_frost_wyrm_0	minions	2
wh_dlc08_qb_nor_monster_hunt_10_reinforcement	wh_dlc03_bst_inf_centigors_1_tier_0		3
wh_dlc08_qb_nor_monster_hunt_10_reinforcement	wh_dlc03_bst_inf_centigors_2_tier_0		2
wh_dlc08_qb_nor_monster_hunt_10_reinforcement	wh_dlc03_bst_inf_razorgor		2
wh_dlc08_qb_nor_monster_hunt_10	wh2_main_def_mon_black_dragon	minions	1
wh_dlc08_qb_nor_monster_hunt_10	wh2_main_def_mon_war_hydra	minions	2
wh_dlc08_qb_nor_monster_hunt_10	wh_dlc03_bst_inf_bestigor_herd_0_tier_0	minions	5
