key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person
wh_main_dwf_cha_master_engineer_0	10	wh2_main_chainmail_120	2100	inf_ranged	14	com	wh_main_unit_long_text_dwf_master_engineer	hu3_dwarf_2handed_hammer_and_rifle	wh_main_dwf_cha_dwarf_hero_blood_dismembers_medium_kb_resist	38	30	72	3900		0	wh_main_dwf_master_engineer_hammer	wh_main_dwf_master_engineer_rifle	1	none	wh_main_unit_short_text_dwf_master_engineer	wh_main_hero	trained			true	40.0	1500.0	wh_main_dwf_cha_master_engineer_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	45	0	25	0	0	15	0	ranged_highvalue	true	true	false	false	high	high	domination_characters		
wh_main_dwf_cha_rune_smith_0	10	wh2_main_chainmail_120	2100	inf_melee	16	com	wh_main_unit_long_text_dwf_runesmith	hu3_dwarf_hammer	wh_main_dwf_cha_dwarf_hero_blood_dismembers_medium_kb_resist	40	30	70	3900		0	wh_main_dwf_hammer_runesmith		1	none	wh_main_unit_short_text_dwf_rune_smith	wh_main_hero	trained			true	40.0	1500.0	wh_main_dwf_cha_rune_smith_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	25	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
wh_main_dwf_cha_thane	10	wh2_main_chainmail_120	2100	inf_melee	30	com	wh_main_unit_long_text_dwf_thane_lord	hu3_dwarf_axe_and_shield_thane	wh_main_dwf_cha_dwarf_hero_blood_dismembers	50	55	70	4160		0	wh_main_dwf_axe_hero		1	wh_missile_block_35_wood	wh_main_unit_short_text_dwf_thane	wh_main_hero	trained			true	40.0	1500.0	wh_main_dwf_cha_thane_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	25	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
wh_main_dwf_cha_ungrim_ironfist	10	wh2_main_chainmail_120	2100	inf_melee	50	com	wh_main_unit_long_text_dwf_ungrim_ironfist	hu3_dwarf_2handed_axe_ungrim	wh_main_dwf_cha_dwarf_hero_lgn_blood	65	50	100	5528		0	wh_main_dwf_ungrim_axe_great		1	none	wh_main_unit_short_text_dwf_ungrim	wh_main_hero	trained			true	40.0	1500.0	wh_main_dwf_cha_ungrim_ironfist_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	25	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
wh_main_dwf_inf_dwarf_warrior_0	10	wh2_main_chainmail_85	2100	inf_melee	12	inf_mel	wh_main_unit_long_text_dwf_dwarf_warriors	hu3_dwarf_axe_and_shield	wh_main_dwf_inf_dwarfs_blood_dismembers	22	40	70	70		0	wh_main_dwf_axe		5	wh_missile_block_35_wood	wh_main_unit_short_text_dwf_dwarf_warriors	wh_main_dwf_infantry_standard_shield	trained			true	40.0	1500.0	wh_main_dwf_inf_dwarf_warrior_0_attributes	60	80	0	vo_sel_dwarf_warriors	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	25	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
wh_main_dwf_inf_dwarf_warrior_1	10	wh2_main_chainmail_85	2100	inf_melee	18	inf_mel	wh_main_unit_long_text_dwf_dwarf_warriors	hu3_dwarf_2handed_axe	wh_main_dwf_inf_dwarfs_blood_dismembers	24	30	70	70		0	wh_main_dwf_axe_great		5	none	wh_main_unit_short_text_dwf_dwarf_warriors	wh_main_dwf_infantry_standard	trained			true	40.0	1500.0	wh_main_dwf_inf_dwarf_warrior_1_attributes	60	80	0	vo_sel_dwarf_warriors	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	25	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
wh_main_dwf_inf_hammerers	10	wh2_main_chainmail_100	2100	inf_melee	24	inf_mel	wh_main_unit_long_text_dwf_hammerers	hu3_dwarf_2handed_hammer_infantry_hammerer	wh_main_dwf_inf_dwarfs_hammerers_blood_dismembers	46	38	80	84		0	wh_main_dwf_hammerers		5	none	wh_main_unit_short_text_dwf_hammerers	wh_main_dwf_infantry_elite_hammerer	trained			true	40.0	1500.0	wh_main_dwf_inf_hammerers_attributes	60	80	0	vo_sel_hammerers	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	25	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
wh_main_dwf_inf_ironbreakers	10	wh2_main_chainmail_125	2100	inf_melee	8	inf_mel	wh_main_unit_long_text_dwf_ironbreakers	hu3_dwarf_axe_shield_and_blasting_charges	wh_main_dwf_inf_dwarfs_heavy_blood_dismembers	34	66	85	88		0	wh_main_dwf_axe_ironbreakers	wh_main_dwf_cinderblast_bomb	5	wh_missile_block_35_metal	wh_main_unit_short_text_dwf_ironbreakers	wh_main_dwf_infantry_elite	trained			true	40.0	1500.0	wh_main_dwf_inf_ironbreakers_attributes	60	80	0	vo_sel_ironbreakers	vo_sel_generic	vo_sel_generic_short	1.0	small	0	2	0	25	0	0	0	0	hybrid_melee	false	true	false	false	medium	medium	domination_infantry		
wh_main_dwf_inf_irondrakes_0	10	wh2_main_chainmail_125	2100	inf_ranged	6	inf_mis	wh_main_unit_long_text_dwf_irondrakes	hu3_dwarf_drakegun	wh_main_dwf_inf_dwarfs_irondrake_blood_dismembers	20	27	85	120		0	wh_main_dwf_drakegun	wh_main_dwf_drakegun	2	none	wh_main_unit_short_text_dwf_irondrakes	wh_main_dwf_infantry_loose	trained			true	40.0	1500.0	wh_main_dwf_inf_irondrakes_0_attributes	60	80	0	vo_sel_irondrakes	vo_sel_ranged	vo_sel_generic	1.0	small	0	100	40	35	0	0	0	0	ranged_direct_no_skirmish	true	true	false	false	medium	medium	domination_infantry		
wh_main_dwf_inf_irondrakes_2	10	wh2_main_chainmail_125	2100	inf_ranged	6	inf_mis	wh_main_unit_long_text_dwf_irondrakes	hu3_dwarf_trollhammer	wh_main_dwf_inf_dwarfs_irondrake_blood_dismembers	20	27	85	120		0	wh_main_dwf_drakegun	wh_main_dwf_drakegun_trollhammer_torpedo	2	none	wh_main_unit_short_text_dwf_irondrakes_torpedos	wh_main_dwf_infantry_loose	trained			true	40.0	1500.0	wh_main_dwf_inf_irondrakes_2_attributes	60	80	0	vo_sel_irondrakes	vo_sel_ranged	vo_sel_generic	1.0	small	0	18	40	35	0	0	0	0	ranged_direct_no_skirmish	true	true	false	false	medium	medium	domination_infantry		
wh_main_dwf_inf_longbeards	10	wh2_main_chainmail_100	2100	inf_melee	10	inf_mel	wh_main_unit_long_text_dwf_longbeards	hu3_dwarf_axe_and_shield	wh_main_dwf_inf_dwarfs_longbeards_blood_dismembers	30	48	80	78		0	wh_main_dwf_longbeards_axe		5	wh_missile_block_35_wood	wh_main_unit_short_text_dwf_longbeards_0	wh_main_dwf_infantry_standard_shield	trained			true	40.0	1500.0	wh_main_dwf_inf_longbeards_attributes	60	80	0	vo_sel_longbeards	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	25	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
wh_main_dwf_inf_longbeards_1	10	wh2_main_chainmail_100	2100	inf_melee	18	inf_mel	wh_main_unit_long_text_dwf_longbeards	hu3_dwarf_2handed_axe	wh_main_dwf_inf_dwarfs_longbeards_blood_dismembers	30	38	80	78		0	wh_main_dwf_longbeards_axe_great		5	none	wh_main_unit_short_text_dwf_longbeards_1	wh_main_dwf_infantry_elite	trained			true	40.0	1500.0	wh_main_dwf_inf_longbeards_1_attributes	60	80	0	vo_sel_longbeards	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	25	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
wh_main_dwf_inf_miners_0	10	wh2_main_chainmail_80	2100	inf_melee	12	inf_mel	wh_main_unit_long_text_dwf_miners	hu3_dwarf_2handed_axe	wh_main_dwf_inf_dwarfs_blood_dismembers	20	18	68	68		0	wh_main_dwf_miners_pickaxe		5	none	wh_main_unit_short_text_dwf_miners	wh_main_dwf_infantry_standard	trained			true	40.0	1500.0	wh_main_dwf_inf_miners_0_attributes	60	80	0	vo_sel_miners	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	25	0	0	0	0	melee_gatecrusher	false	true	false	false	medium	medium	domination_infantry		
wh_main_dwf_inf_miners_1	10	wh2_main_chainmail_80	2100	inf_melee	12	inf_mel	wh_main_unit_long_text_dwf_miners	hu3_dwarf_2handed_axe_blasting_charges	wh_main_dwf_inf_dwarfs_blood_dismembers	20	18	68	68		0	wh_main_dwf_miners_pickaxe	wh_main_dwf_blasting_charges	5	none	wh_main_unit_short_text_dwf_miners_charges	wh_main_dwf_infantry_standard	trained			true	40.0	1500.0	wh_main_dwf_inf_miners_1_attributes	60	80	0	vo_sel_miners	vo_sel_generic	vo_sel_generic_short	1.0	small	0	1	0	25	0	0	0	0	hybrid_gatecrusher	false	true	false	false	medium	medium	domination_infantry		
wh_main_dwf_inf_quarrellers_0	10	wh2_main_chainmail_80	2100	inf_ranged	4	inf_mis	wh_main_unit_long_text_dwf_quarrellers	hu3_dwarf_axe_shield_and_crossbow	wh_main_dwf_inf_dwarfs_blood_dismembers	18	28	64	62		0	wh_main_dwf_axe	wh_main_dwf_crossbow	4	wh_missile_block_35_wood	wh_main_unit_short_text_dwf_quarrellers	wh_main_dwf_infantry_standard	trained			true	40.0	1500.0	wh_main_dwf_inf_quarrellers_0_attributes	60	80	0	vo_sel_quarrellers	vo_sel_ranged	vo_sel_generic	1.0	small	0	22	0	25	0	0	0	0	ranged_no_skirmish	true	true	false	false	medium	medium	domination_infantry		
wh_main_dwf_inf_quarrellers_1	10	wh2_main_chainmail_80	2100	inf_ranged	16	inf_mis	wh_main_unit_long_text_dwf_quarrellers	hu3_dwarf_2handed_axe_and_crossbow	wh_main_dwf_inf_dwarfs_blood_dismembers	24	22	64	62		0	wh_main_dwf_axe_great_quarreller	wh_main_dwf_crossbow	4	none	wh_main_unit_short_text_dwf_quarrellers_great_axe	wh_main_dwf_infantry_standard	trained			true	40.0	1500.0	wh_main_dwf_inf_quarrellers_1_attributes	60	80	0	vo_sel_quarrellers	vo_sel_ranged	vo_sel_generic	1.0	small	0	22	0	25	0	0	0	0	ranged_no_skirmish	true	true	false	false	medium	medium	domination_infantry		
wh_main_dwf_inf_slayers	10	wh_main_body_0	2100	inf_melee	26	inf_mel	wh_main_unit_long_text_dwf_slayers	hu3_dwarf_dual_axe_slayer	wh_main_dwf_inf_slayers_blood_dismembers	38	32	100	100		0	wh_main_dwf_slayer_axe_dual		4	wh_missile_block_30_metal	wh_main_unit_short_text_dwf_slayers	wh_main_dwf_infantry_slayers	trained			true	40.0	1500.0	wh_main_dwf_inf_slayers_attributes	60	80	0	vo_sel_slayers	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	25	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry		
wh_main_dwf_inf_thunderers_0	10	wh2_main_chainmail_80	2100	inf_ranged	4	inf_mis	wh_main_unit_long_text_dwf_thunderers	hu3_dwarf_axe_shield_rifle	wh_main_dwf_inf_dwarfs_blood_dismembers	20	28	64	63		0	wh_main_dwf_axe	wh_main_dwf_rifle	3	wh_missile_block_35_wood	wh_main_unit_short_text_dwf_thunderers	wh_main_dwf_infantry_standard	trained			true	40.0	1500.0	wh_main_dwf_inf_thunderers_0_attributes	60	80	0	vo_sel_thunderers	vo_sel_ranged	vo_sel_generic	1.0	small	0	22	0	25	0	0	0	0	ranged_direct_no_skirmish	true	true	false	false	medium	medium	domination_infantry		
wh_main_dwf_veh_gyrobomber	10	wh2_main_plate_100	2100	inf_ranged	30	inf_mis	wh_main_unit_long_text_dwf_gyrobombers	wm_gyrobomber01	wh_main_dwf_flying_gyrobomber	40	4	64	3117		0	wh_main_dwf_gyrobomber	wh_main_dwf_clatter_gun	1	none	wh_main_unit_short_text_dwf_gyrobombers	wh_main_war_machines	trained			true	40.0	1500.0	wh_main_dwf_veh_gyrobomber_attributes	60	80	0	vo_sel_gyrobomber	vo_sel_flying	vo_sel_flying_short	1.0	large	0	230	0	25	0	0	0	0	gyrocopter	true	false	false	false	cant_capture	cant_capture	cant_capture		
wh_main_dwf_veh_gyrocopter_0	10	wh2_main_plate_100	2100	inf_ranged	25	inf_mis	wh_main_unit_long_text_dwf_gyrocopter	wm_gyrocopter01	wh_main_dwf_flying_gyrocopter	30	6	64	935		0	wh_main_dwf_gyrocopter	wh_main_dwf_copter_steam_gun	1	none	wh_main_unit_short_text_dwf_gyrocopter_0	wh_main_war_machines	trained			true	40.0	1500.0	wh_main_dwf_veh_gyrocopter_0_attributes	60	80	0	vo_sel_gyrocopter	vo_sel_flying	vo_sel_flying_short	1.0	large	0	22	0	25	0	0	0	0	gyrocopter	true	false	false	false	cant_capture	cant_capture	cant_capture		
wh_main_dwf_veh_gyrocopter_1	10	wh2_main_plate_100	2100	inf_ranged	25	inf_mis	wh_main_unit_long_text_dwf_gyrocopter	wm_gyrocopter01	wh_main_dwf_flying_gyrocopter	30	6	64	935		0	wh_main_dwf_gyrocopter	wh_main_dwf_copter_brimstone_gun	1	none	wh_main_unit_short_text_dwf_gyrocopter_1	wh_main_war_machines	trained			true	40.0	1500.0	wh_main_dwf_veh_gyrocopter_1_attributes	60	80	0	vo_sel_gyrocopter	vo_sel_flying	vo_sel_flying_short	1.0	large	0	18	0	25	0	0	0	0	gyrocopter	true	false	false	false	cant_capture	cant_capture	cant_capture		
wh_main_emp_art_great_cannon	10	wh2_main_leather_20	2100	artillery	5	art_fld	wh_main_unit_long_text_emp_great_cannon	hu1_empire_helstorm_crew	wh2_dlc16_infantry_standard_crew_blood_dismembers	10	6	50	48		0	wh_main_emp_sword_short		5	none	wh_main_unit_short_text_emp_great_cannon	wh_main_artillery_small	trained		wh_main_emp_art_great_cannon	true	40.0	1500.0	wh_main_emp_art_great_cannon_attributes	60	80	0	vo_sel_great_cannon	vo_sel_artillery	vo_sel_culture	1.0	small	0	22	0	0	4	0	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		emp_great_cannon
wh_main_emp_art_helblaster_volley_gun	10	wh2_main_leather_20	2100	artillery	5	art_fld	wh_main_unit_long_text_emp_helblaster_volley_gun	hu1_empire_helblaster_crew	wh2_dlc16_infantry_standard_crew_blood_dismembers	10	6	50	48		0	wh_main_emp_sword_short		5	none	wh_main_unit_short_text_emp_helblaster_volley_gun	wh_main_artillery_small	trained		wh_main_emp_art_helblaster_volley_gun	true	40.0	1500.0	wh_main_emp_art_helblaster_volley_gun_attributes	60	80	0	vo_sel_helblaster	vo_sel_artillery	vo_sel_culture	1.0	small	0	198	0	0	4	0	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		emp_helblaster_volley_gun
wh_main_emp_art_helstorm_rocket_battery	10	wh2_main_leather_20	2100	artillery	5	art_fld	wh_main_unit_long_text_emp_helstorm_rocket_battery	hu1_empire_helstorm_crew	wh2_dlc16_infantry_standard_crew_blood_dismembers	10	6	50	48		0	wh_main_emp_sword_short		5	none	wh_main_unit_short_text_emp_helstorm_rocket_battery	wh_main_artillery_small	trained		wh_main_emp_art_helstorm_rocket_battery	true	40.0	1500.0	wh_main_emp_art_helstorm_rocket_battery_attributes	60	80	0	vo_sel_helstorm	vo_sel_artillery	vo_sel_culture	1.0	small	0	66	0	0	4	0	0	0	ranged_indirect_arty	false	false	false	false	medium	medium	domination_artillery		emp_helstorm_rocket_battery
wh_main_emp_art_mortar	10	wh2_main_leather_20	2100	artillery	5	art_fld	wh_main_unit_long_text_emp_mortar	hu1_empire_helstorm_crew	wh2_dlc16_infantry_standard_crew_blood_dismembers	10	6	50	48		0	wh_main_emp_sword_short		5	none	wh_main_unit_short_text_emp_mortar	wh_main_artillery_small	trained		wh_main_emp_art_mortar	true	40.0	1500.0	wh_main_emp_art_mortar_attributes	60	80	0	vo_sel_mortar	vo_sel_artillery	vo_sel_culture	1.0	small	0	22	0	0	4	0	0	0	ranged_indirect_arty	false	false	false	false	medium	medium	domination_artillery		emp_mortar
wh_main_emp_cav_demigryph_knights_0	10	wh2_main_plate_125	2100	cavalry	60	cav_shk	wh_main_unit_long_text_emp_demigryph_knights	hu1_empire_bc2_demigryph_lance_sword_shield	wh_main_cavalry_rider_standard_blood	38	38	70	202	wh_main_emp_mnt_demigryph	32	wh_main_emp_demigryph_lance		2	wh_missile_block_30_metal	wh_main_unit_short_text_emp_demigryph_knights	wh_main_monstrous_cavalry	trained			true	40.0	1500.0	wh_main_emp_cav_demigryph_knights_0_attributes	60	80	0	vo_sel_demigryph_knights	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav		
wh_main_emp_cav_demigryph_knights_1	10	wh2_main_plate_125	2100	cavalry	48	cav_shk	wh_main_unit_long_text_emp_demigryph_knights	hu1_empire_bc2_demigryph_halberd	wh_main_cavalry_rider_standard_blood	32	32	70	202	wh_main_emp_mnt_demigryph	32	wh_main_emp_demigryph_halberd		2	none	wh_main_unit_short_text_emp_demigryph_knights	wh_main_monstrous_cavalry	trained			true	40.0	1500.0	wh_main_emp_cav_demigryph_knights_1_attributes	60	80	0	vo_sel_demigryph_knights	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav		
wh_main_emp_cav_empire_knights	10	wh2_main_plate_110	2100	cavalry	48	cav_shk	wh_main_emp_cav_empire_knights	hu1_empire_hr1_warhorse_lance_sword_shield	wh_main_cavalry_rider_standard_blood	26	30	70	92	wh_main_emp_mnt_warhorse_barded	60	wh_main_emp_lance		4	wh_missile_block_30_metal	wh_main_emp_cav_empire_knights	wh_main_cavalry_ordered	trained			true	40.0	1500.0	wh_main_emp_cav_empire_knights_attributes	60	80	0	vo_sel_cavalry	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav		
wh_main_emp_cav_outriders_0	10	wh2_main_chainmail_30	2100	cavalry	12	cav_mis	wh_main_unit_long_text_emp_outriders	hu1_empire_hr1_warhorse_sword_and_repeater_rifle	wh_main_cavalry_rider_standard_blood	18	14	50	73	wh_main_emp_mnt_warhorse_outriders	60	wh_main_emp_sword_cav	wh_main_emp_rifle_repeater	3	none	wh_main_unit_short_text_emp_outriders	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	wh_main_emp_cav_outriders_0_attributes	60	80	0	vo_sel_outriders	vo_sel_cavalry	vo_sel_ranged	1.0	large	0	20	0	0	0	0	0	0	ranged_direct_flanker_harasser	true	false	false	false	low	low	domination_cav		
wh_main_emp_cav_outriders_1	10	wh2_main_chainmail_30	2100	cavalry	12	cav_mis	wh_main_unit_long_text_emp_outriders	hu1_empire_hr1_warhorse_sword_and_grenade_launcher	wh_main_cavalry_rider_standard_blood	18	14	50	75	wh_main_emp_mnt_warhorse_outriders	48	wh_main_emp_sword_cav	wh_main_emp_grenade_launcher	2	none	wh_main_unit_short_text_emp_outriders	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	wh_main_emp_cav_outriders_1_attributes	60	80	0	vo_sel_outriders	vo_sel_cavalry	vo_sel_ranged	1.0	large	0	18	0	0	0	0	0	0	ranged_direct_flanker_harasser	true	false	false	false	low	low	domination_cav		
wh_main_emp_cav_pistoliers_1	10	wh2_main_chainmail_30	2100	cavalry	20	cav_mis	wh_main_unit_long_text_emp_pistoliers	hu1_empire_hr1_warhorse_sword_and_dual_pistols	wh_main_cavalry_rider_standard_blood	20	14	50	60	wh_main_emp_mnt_warhorse_fast	60	wh_main_emp_sword_cav	wh_main_emp_pistol	3	none	wh_main_unit_short_text_emp_pistoliers	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	wh_main_emp_cav_pistoliers_1_attributes	60	80	0	vo_sel_pistoliers	vo_sel_cavalry	vo_sel_ranged	1.0	large	0	24	0	0	0	0	0	0	ranged_direct_flanker_harasser	true	false	false	false	low	low	domination_cav		
wh_main_emp_cav_reiksguard	10	wh2_main_plate_120	2100	cavalry	62	cav_shk	wh_main_unit_long_text_emp_reiksguard	hu1_empire_hr1_warhorse_lance_sword_shield	wh_main_cavalry_rider_standard_blood	34	31	75	100	wh_main_emp_mnt_warhorse_reiksguard	60	wh_main_emp_lance_reiksguard		4	wh_missile_block_30_metal	wh_main_unit_short_text_emp_reiksguard	wh_main_cavalry_ordered	trained			true	40.0	1500.0	wh_main_emp_cav_reiksguard_attributes	60	80	0	vo_sel_reiksguard_knights	vo_sel_reiksguard	vo_sel_cavalry	1.0	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav		
wh_main_emp_cha_balthasar_gelt_0	10	wh2_main_leather_20	2100	inf_melee	30	com	wh_main_unit_long_text_emp_balthasar_gelt	hu1_empire_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	34	38	65	3680		0	wh_main_emp_sword_caster		1	none	wh_main_unit_short_text_emp_balthasar_gelt	wh_main_infantry	trained			true	40.0	1500.0	wh_main_emp_cha_balthasar_gelt_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	25	0	0	25	0	mage_highvalue	false	true	false	false	high	high	domination_characters		
wh_main_emp_cha_balthasar_gelt_1	10	wh2_main_plate_50	2100	cavalry	70	com	wh_main_unit_long_text_emp_balthasar_gelt	hu1_empire_hr1_pegasus_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	34	38	65	4448	wh_main_emp_mnt_pegasus	1	wh_main_emp_sword_caster		1	none	wh_main_unit_short_text_emp_balthasar_gelt	wh_main_monstrous_cavalry	trained			true	40.0	1500.0	wh_main_emp_cha_balthasar_gelt_1_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	25	0	0	25	0	flying_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
wh_main_emp_cha_balthasar_gelt_2	10	wh2_main_leather_20	2100	cavalry	55	com	wh_main_unit_long_text_emp_balthasar_gelt	hu1_empire_hr1_pegasus_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	34	38	65	3780	wh_main_emp_mnt_warhorse_360	1	wh_main_emp_sword_caster		1	none	wh_main_unit_short_text_emp_balthasar_gelt	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	wh_main_emp_cha_balthasar_gelt_2_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	25	0	0	25	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
wh_main_emp_cha_balthasar_gelt_3	10	wh2_main_leather_50	2100	cavalry	55	com	wh_main_unit_long_text_emp_balthasar_gelt	hu1_empire_hr1_pegasus_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	34	38	65	3780	wh_main_emp_mnt_warhorse_barded_hero	1	wh_main_emp_sword_caster		1	none	wh_main_unit_short_text_emp_balthasar_gelt	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	wh_main_emp_cha_balthasar_gelt_3_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	25	0	0	25	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
wh_main_emp_cha_captain_0	10	wh2_main_plate_85	2100	inf_melee	40	com	wh_main_unit_long_text_emp_general_captain_empire	hu1_empire_sword_and_shield	wh_main_infantry_standard_hero_blood	50	40	65	3680		0	wh_main_emp_sword_hero		1	wh_missile_block_35_metal	wh_main_unit_short_text_emp_captain_empire	wh_main_infantry	trained			true	40.0	1500.0	wh_main_emp_cha_captain_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
wh_main_emp_cha_captain_1	10	wh2_main_plate_85	2100	cavalry	70	com	wh_main_unit_long_text_emp_general_captain_empire	hu1_empire_hr1_warhorse_sword_and_shield	wh_main_infantry_standard_hero_blood	50	40	65	4160	wh_main_emp_mnt_warhorse_360	1	wh_main_emp_sword_hero		1	wh_missile_block_35_metal	wh_main_unit_short_text_emp_captain_empire	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	wh_main_emp_cha_captain_1_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
wh_main_emp_cha_captain_2	10	wh2_main_plate_105	2100	cavalry	70	com	wh_main_unit_long_text_emp_general_captain_empire	hu1_empire_hr1_warhorse_sword_and_shield	wh_main_infantry_standard_hero_blood	50	40	65	4160	wh_main_emp_mnt_warhorse_barded_hero	1	wh_main_emp_sword_hero		1	wh_missile_block_35_metal	wh_main_unit_short_text_emp_captain_empire	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	wh_main_emp_cha_captain_2_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
wh_main_emp_cha_captain_3	10	wh2_main_plate_85	2100	cavalry	85	com	wh_main_unit_long_text_emp_general_captain_empire	hu1_empire_hr1_pegasus_sword_and_shield	wh_main_infantry_standard_hero_blood	50	40	65	4448	wh_main_emp_mnt_pegasus	1	wh_main_emp_sword_hero		1	wh_missile_block_35_metal	wh_main_unit_short_text_emp_captain_empire	wh_main_monstrous_cavalry	trained			true	40.0	1500.0	wh_main_emp_cha_captain_3_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
wh_main_emp_cha_general_0	10	wh2_main_plate_85	2100	inf_melee	40	com	wh_main_unit_long_text_emp_general_captain_empire	hu1_empire_sword_and_shield	wh_main_infantry_standard_hero_blood_dismembers	55	45	70	4060		0	wh_main_emp_sword_hero_general		1	wh_missile_block_35_metal	wh_main_unit_short_text_emp_general_empire	wh_main_infantry	trained			true	40.0	1500.0	wh_main_emp_cha_general_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
