from	to
wh2_main_special_settlement_sartosa_emp_1	wh2_main_special_settlement_sartosa_emp_2
wh2_main_special_settlement_sartosa_emp_2	wh2_main_special_settlement_sartosa_emp_3
wh2_main_special_settlement_sartosa_emp_3	wh2_main_special_settlement_sartosa_emp_4
wh2_main_special_settlement_sartosa_emp_4	wh2_main_special_settlement_sartosa_emp_5
wh2_main_special_settlement_sartosa_emp_ruin	wh2_main_special_settlement_sartosa_emp_1
wh2_main_special_settlement_skavenblight_1	wh2_main_special_settlement_skavenblight_2
wh2_main_special_settlement_skavenblight_2	wh2_main_special_settlement_skavenblight_3
wh2_main_special_settlement_skavenblight_3	wh2_main_special_settlement_skavenblight_4
wh2_main_special_settlement_skavenblight_4	wh2_main_special_settlement_skavenblight_5
wh2_main_special_settlement_skavenblight_ruin	wh2_main_special_settlement_skavenblight_1
wh2_main_special_settlement_the_awakening_cst_1	wh2_main_special_settlement_the_awakening_cst_2
wh2_main_special_settlement_the_awakening_cst_2	wh2_main_special_settlement_the_awakening_cst_3
wh2_main_special_settlement_the_awakening_cst_3	wh2_main_special_settlement_the_awakening_cst_4
wh2_main_special_settlement_the_awakening_cst_4	wh2_main_special_settlement_the_awakening_cst_5
wh2_main_special_settlement_the_awakening_cst_ruin	wh2_main_special_settlement_the_awakening_cst_1
wh2_main_special_settlement_the_awakening_other_1	wh2_main_special_settlement_the_awakening_other_2
wh2_main_special_settlement_the_awakening_other_2	wh2_main_special_settlement_the_awakening_other_3
wh2_main_special_settlement_the_awakening_other_3	wh2_main_special_settlement_the_awakening_other_4
wh2_main_special_settlement_the_awakening_other_4	wh2_main_special_settlement_the_awakening_other_5
wh2_main_special_settlement_the_awakening_other_ruin	wh2_main_special_settlement_the_awakening_other_1
wh2_main_special_shrine_of_khaine_def_ruin	wh2_main_special_shrine_of_khaine_def_1
wh2_main_special_shrine_of_khaine_hef_ruin	wh2_main_special_shrine_of_khaine_hef_1
wh2_main_special_shrine_of_khaine_other_ruin	wh2_main_special_shrine_of_khaine_other_1
wh2_main_special_shrine_of_khaine_vmp_ruin	wh2_main_special_shrine_of_khaine_vmp_1
wh2_main_special_tiranoc_palace	wh2_main_special_tiranoc_palace_1
wh2_main_special_tower_of_hoeth_1_def	wh2_main_special_tower_of_hoeth_2_def
wh2_main_special_tower_of_hoeth_1_emp	wh2_main_special_tower_of_hoeth_2_emp
wh2_main_special_tower_of_hoeth_1_other	wh2_main_special_tower_of_hoeth_2_other
wh2_main_special_tower_of_hoeth_1_vmp	wh2_main_special_tower_of_hoeth_2_vmp
wh2_main_special_tower_of_hoeth_1	wh2_main_special_tower_of_hoeth_2
wh2_main_vmp_resource_animals_1	wh2_main_vmp_resource_animals_2
wh2_main_vmp_resource_animals_2	wh2_main_vmp_resource_animals_3
wh2_main_vmp_resource_gemstones_1	wh2_main_vmp_resource_gemstones_2
wh2_main_vmp_resource_gemstones_2	wh2_main_vmp_resource_gemstones_3
wh2_main_vmp_resource_medicine_1	wh2_main_vmp_resource_medicine_2
wh2_main_vmp_resource_medicine_2	wh2_main_vmp_resource_medicine_3
wh2_main_vmp_resource_obsidian_1	wh2_main_vmp_resource_obsidian_2
wh2_main_vmp_resource_obsidian_2	wh2_main_vmp_resource_obsidian_3
wh2_main_vmp_resource_spices_1	wh2_main_vmp_resource_spices_2
wh2_main_vmp_resource_spices_2	wh2_main_vmp_resource_spices_3
wh2_main_vmp_wraiths_1	wh2_main_vmp_wraiths_2
wh2_main_wef_oak_of_ages_occupied_ruin	wh2_main_wef_oak_of_ages_occupied_1
wh2_twa03_special_ogham_stones_1	wh2_twa03_special_ogham_stones_2
wh2_twa03_special_ogham_stones_2	wh2_twa03_special_ogham_stones_3
wh2_twa03_special_settlement_konquata_lzd_1	wh2_twa03_special_settlement_konquata_lzd_2
wh2_twa03_special_settlement_konquata_lzd_2	wh2_twa03_special_settlement_konquata_lzd_3
wh2_twa03_special_settlement_konquata_lzd_3	wh2_twa03_special_settlement_konquata_lzd_4
wh2_twa03_special_settlement_konquata_lzd_4	wh2_twa03_special_settlement_konquata_lzd_5
wh2_twa03_special_settlement_konquata_lzd_ruin	wh2_twa03_special_settlement_konquata_lzd_1
wh3_dlc20_foreign_slot_discovery_woc_1	wh3_dlc20_foreign_slot_discovery_woc_2
wh3_dlc20_foreign_slot_discovery_woc_2	wh3_dlc20_foreign_slot_discovery_woc_3
wh3_dlc20_settlement_woc_dark_fortress_1	wh3_dlc20_settlement_woc_dark_fortress_2
wh3_dlc20_settlement_woc_dark_fortress_2	wh3_dlc20_settlement_woc_dark_fortress_3
wh3_dlc20_settlement_woc_dark_fortress_3	wh3_dlc20_settlement_woc_dark_fortress_4
wh3_dlc20_settlement_woc_dark_fortress_4	wh3_dlc20_settlement_woc_dark_fortress_5
wh3_dlc20_settlement_woc_dark_fortress_ruin	wh3_dlc20_settlement_woc_dark_fortress_1
wh3_dlc20_woc_chaos_altar_major_human_ruin	wh3_dlc20_woc_chaos_altar_major_human_1
wh3_dlc20_woc_chaos_altar_special_gate_settlement_1	wh3_dlc20_woc_chaos_altar_special_gate_settlement_2
wh3_dlc20_woc_chaos_altar_special_gate_settlement_2	wh3_dlc20_woc_chaos_altar_special_gate_settlement_3
wh3_dlc20_woc_chaos_altar_special_gate_settlement_ruin	wh3_dlc20_woc_chaos_altar_special_gate_settlement_1
wh3_dlc20_woc_chaos_altar_special_gate_towers_1	wh3_dlc20_woc_chaos_altar_special_gate_towers_2
wh3_dlc20_woc_chaos_altar_special_gate_towers_2	wh3_dlc20_woc_chaos_altar_special_gate_towers_3
wh3_dlc20_woc_dark_fortress_chaos_monsters_1	wh3_dlc20_woc_dark_fortress_chaos_monsters_2
wh3_dlc20_woc_dark_fortress_growth_1	wh3_dlc20_woc_dark_fortress_growth_2
wh3_dlc20_woc_dark_fortress_growth_2	wh3_dlc20_woc_dark_fortress_growth_3
wh3_dlc20_woc_dark_fortress_growth_3	wh3_dlc20_woc_dark_fortress_growth_4
wh3_dlc20_woc_dark_fortress_income_1	wh3_dlc20_woc_dark_fortress_income_2
wh3_dlc20_woc_dark_fortress_income_2	wh3_dlc20_woc_dark_fortress_income_3
wh3_dlc20_woc_dark_fortress_income_3	wh3_dlc20_woc_dark_fortress_income_4
wh3_dlc20_woc_dark_fortress_knights_1	wh3_dlc20_woc_dark_fortress_knights_2
wh3_dlc20_woc_dark_fortress_knights_2	wh3_dlc20_woc_dark_fortress_knights_3
wh3_dlc20_woc_dark_fortress_large_monsters_1	wh3_dlc20_woc_dark_fortress_large_monsters_2
wh3_dlc20_woc_dark_fortress_large_monsters_2	wh3_dlc20_woc_dark_fortress_large_monsters_3
wh3_dlc20_woc_dark_fortress_marauder_1	wh3_dlc20_woc_dark_fortress_marauder_2
wh3_dlc20_woc_dark_fortress_marauder_2	wh3_dlc20_woc_dark_fortress_marauder_3
wh3_dlc20_woc_dark_fortress_shrine_1	wh3_dlc20_woc_dark_fortress_shrine_2
wh3_dlc20_woc_dark_fortress_shrine_2	wh3_dlc20_woc_dark_fortress_shrine_3
wh3_dlc20_woc_dark_fortress_towers_1	wh3_dlc20_woc_dark_fortress_towers_2
wh3_dlc20_woc_dark_fortress_towers_2	wh3_dlc20_woc_dark_fortress_towers_3
wh3_dlc20_woc_dark_fortress_vassals_1	wh3_dlc20_woc_dark_fortress_vassals_2
wh3_dlc20_woc_dark_fortress_warriors_1	wh3_dlc20_woc_dark_fortress_warriors_2
wh3_dlc20_woc_dark_fortress_warriors_2	wh3_dlc20_woc_dark_fortress_warriors_3
wh3_main_brt_allied_outpost_1	wh3_main_brt_allied_outpost_2
wh3_main_brt_allied_outpost_2	wh3_main_brt_allied_outpost_3
wh3_main_brt_resource_ivory_1	wh3_main_brt_resource_ivory_2
wh3_main_brt_resource_ivory_2	wh3_main_brt_resource_ivory_3
wh3_main_bst_allied_outpost_1	wh3_main_bst_allied_outpost_2
wh3_main_bst_allied_outpost_2	wh3_main_bst_allied_outpost_3
wh3_main_chs_allied_outpost_1	wh3_main_chs_allied_outpost_2
wh3_main_chs_allied_outpost_2	wh3_main_chs_allied_outpost_3
wh3_main_chs_loot_1	wh3_main_chs_loot_2
wh3_main_chs_loot_2	wh3_main_chs_loot_3
wh3_main_chs_loot_3	wh3_main_chs_loot_4
wh3_main_chs_order_1	wh3_main_chs_order_2
wh3_main_chs_order_2	wh3_main_chs_order_3
wh3_main_chs_order_3	wh3_main_chs_order_4
wh3_main_chs_settlement_major_ruin	wh_main_horde_chaos_settlement_1
wh3_main_chs_settlement_minor_1	wh3_main_chs_settlement_minor_2
wh3_main_chs_settlement_minor_2	wh3_main_chs_settlement_minor_3
wh3_main_chs_settlement_minor_ruin	wh3_main_chs_settlement_minor_1
wh3_main_chs_slaves_1	wh3_main_chs_slaves_2
wh3_main_chs_slaves_2	wh3_main_chs_slaves_3
wh3_main_chs_slaves_3	wh3_main_chs_slaves_4
wh3_main_chs_walls_major_1	wh3_main_chs_walls_major_2
wh3_main_chs_walls_major_2	wh3_main_chs_walls_major_3
wh3_main_cst_allied_outpost_1	wh3_main_cst_allied_outpost_2
wh3_main_cst_allied_outpost_2	wh3_main_cst_allied_outpost_3
wh3_main_cth_allied_outpost_1	wh3_main_cth_allied_outpost_2
wh3_main_cth_allied_outpost_2	wh3_main_cth_allied_outpost_3
wh3_main_cth_artillery_1	wh3_main_cth_artillery_3
wh3_main_cth_bastion_1_1	wh3_main_cth_bastion_1_2
wh3_main_cth_bastion_1_2	wh3_main_cth_bastion_1_3
wh3_main_cth_bastion_1_3	wh3_main_cth_bastion_1_4
wh3_main_cth_bastion_1_4	wh3_main_cth_bastion_1_5
wh3_main_cth_bastion_2_1	wh3_main_cth_bastion_2_2
wh3_main_cth_bastion_2_2	wh3_main_cth_bastion_2_3
wh3_main_cth_bastion_2_3	wh3_main_cth_bastion_2_4
wh3_main_cth_bastion_2_4	wh3_main_cth_bastion_2_5
wh3_main_cth_bastion_3_1	wh3_main_cth_bastion_3_2
wh3_main_cth_bastion_3_2	wh3_main_cth_bastion_3_3
wh3_main_cth_bastion_3_3	wh3_main_cth_bastion_3_4
wh3_main_cth_bastion_3_4	wh3_main_cth_bastion_3_5
wh3_main_cth_bastion_4_1	wh3_main_cth_bastion_4_2
wh3_main_cth_bastion_4_2	wh3_main_cth_bastion_4_3
wh3_main_cth_bastion_4_3	wh3_main_cth_bastion_4_4
wh3_main_cth_bastion_4_4	wh3_main_cth_bastion_4_5
wh3_main_cth_bastion_primary_1	wh3_main_cth_bastion_primary_2
wh3_main_cth_bastion_primary_2	wh3_main_cth_bastion_primary_3
wh3_main_cth_bastion_primary_3	wh3_main_cth_bastion_primary_4
wh3_main_cth_bastion_primary_4	wh3_main_cth_bastion_primary_5
wh3_main_cth_bastion_primary_other_ruin	wh3_main_special_settlement_bastion_other_1
wh3_main_cth_bastion_primary_ruin	wh3_main_cth_bastion_primary_1
wh3_main_cth_cavalry_1	wh3_main_cth_cavalry_2
wh3_main_cth_cavalry_2	wh3_main_cth_cavalry_3
wh3_main_cth_celestial_1	wh3_main_cth_celestial_2
wh3_main_cth_defence_yang_1	wh3_main_cth_defence_yang_2
wh3_main_cth_defence_yang_2	wh3_main_cth_defence_yang_3
wh3_main_cth_defence_yin_1	wh3_main_cth_defence_yin_2
wh3_main_cth_defence_yin_2	wh3_main_cth_defence_yin_3
wh3_main_cth_growth_yang_1	wh3_main_cth_growth_yang_2
wh3_main_cth_growth_yang_2	wh3_main_cth_growth_yang_3
wh3_main_cth_growth_yin_1	wh3_main_cth_growth_yin_2
wh3_main_cth_growth_yin_2	wh3_main_cth_growth_yin_3
wh3_main_cth_gunners_1	wh3_main_cth_gunners_2
wh3_main_cth_gunners_2	wh3_main_cth_gunners_3
wh3_main_cth_income_yang_1	wh3_main_cth_income_yang_2
wh3_main_cth_income_yang_2	wh3_main_cth_income_yang_3
wh3_main_cth_income_yin_1	wh3_main_cth_income_yin_2
wh3_main_cth_income_yin_2	wh3_main_cth_income_yin_3
wh3_main_cth_jade_barracks_1	wh3_main_cth_jade_barracks_2
wh3_main_cth_jade_barracks_2	wh3_main_cth_jade_barracks_3
wh3_main_cth_magic_tower_1	wh3_main_cth_magic_tower_2
wh3_main_cth_magic_tower_2	wh3_main_cth_magic_tower_3
wh3_main_cth_order_yang_1	wh3_main_cth_order_yang_2
wh3_main_cth_order_yang_2	wh3_main_cth_order_yang_3
wh3_main_cth_order_yin_1	wh3_main_cth_order_yin_2
wh3_main_cth_order_yin_2	wh3_main_cth_order_yin_3
wh3_main_cth_port_1	wh3_main_cth_port_2
wh3_main_cth_port_2	wh3_main_cth_port_3
wh3_main_cth_port_ruin	wh3_main_cth_port_1
wh3_main_cth_resource_animals_1	wh3_main_cth_resource_animals_2
wh3_main_cth_resource_animals_2	wh3_main_cth_resource_animals_3
wh3_main_cth_resource_dyes_1	wh3_main_cth_resource_dyes_2
wh3_main_cth_resource_dyes_2	wh3_main_cth_resource_dyes_3
wh3_main_cth_resource_furs_1	wh3_main_cth_resource_furs_2
wh3_main_cth_resource_furs_2	wh3_main_cth_resource_furs_3
wh3_main_cth_resource_gems_1	wh3_main_cth_resource_gems_2
wh3_main_cth_resource_gems_2	wh3_main_cth_resource_gems_3
wh3_main_cth_resource_gold_1	wh3_main_cth_resource_gold_2
wh3_main_cth_resource_gold_2	wh3_main_cth_resource_gold_3
wh3_main_cth_resource_iron_1	wh3_main_cth_resource_iron_2
wh3_main_cth_resource_iron_2	wh3_main_cth_resource_iron_3
wh3_main_cth_resource_ivory_1	wh3_main_cth_resource_ivory_2
wh3_main_cth_resource_ivory_2	wh3_main_cth_resource_ivory_3
wh3_main_cth_resource_marble_1	wh3_main_cth_resource_marble_2
wh3_main_cth_resource_marble_2	wh3_main_cth_resource_marble_3
wh3_main_cth_resource_medicine_1	wh3_main_cth_resource_medicine_2
wh3_main_cth_resource_medicine_2	wh3_main_cth_resource_medicine_3
wh3_main_cth_resource_obsidian_1	wh3_main_cth_resource_obsidian_2
wh3_main_cth_resource_obsidian_2	wh3_main_cth_resource_obsidian_3
wh3_main_cth_resource_pasture_1	wh3_main_cth_resource_pasture_2
wh3_main_cth_resource_pasture_2	wh3_main_cth_resource_pasture_3
wh3_main_cth_resource_pottery_1	wh3_main_cth_resource_pottery_2
wh3_main_cth_resource_pottery_2	wh3_main_cth_resource_pottery_3
wh3_main_cth_resource_salt_1	wh3_main_cth_resource_salt_2
wh3_main_cth_resource_salt_2	wh3_main_cth_resource_salt_3
wh3_main_cth_resource_spices_1	wh3_main_cth_resource_spices_2
wh3_main_cth_resource_spices_2	wh3_main_cth_resource_spices_3
wh3_main_cth_resource_wine_1	wh3_main_cth_resource_wine_2
wh3_main_cth_resource_wine_2	wh3_main_cth_resource_wine_3
wh3_main_cth_resource_wood_1	wh3_main_cth_resource_wood_2
wh3_main_cth_resource_wood_2	wh3_main_cth_resource_wood_3
wh3_main_cth_settlement_major_1	wh3_main_cth_settlement_major_2
wh3_main_cth_settlement_major_2	wh3_main_cth_settlement_major_3
wh3_main_cth_settlement_major_3	wh3_main_cth_settlement_major_4
wh3_main_cth_settlement_major_4	wh3_main_cth_settlement_major_5
wh3_main_cth_settlement_major_ruin	wh3_main_cth_settlement_major_1
wh3_main_cth_settlement_minor_1	wh3_main_cth_settlement_minor_2
wh3_main_cth_settlement_minor_2	wh3_main_cth_settlement_minor_3
wh3_main_cth_settlement_minor_ruin	wh3_main_cth_settlement_minor_1
wh3_main_cth_walls_minor_1	wh3_main_cth_walls_minor_2
wh3_main_dae_advanced_2_kho_1	wh3_main_dae_advanced_2_kho_2
wh3_main_dae_advanced_2_kho_2	wh3_main_dae_advanced_2_kho_3
wh3_main_dae_advanced_2_nur_1	wh3_main_dae_advanced_2_nur_2
wh3_main_dae_advanced_2_nur_2	wh3_main_dae_advanced_2_nur_3
wh3_main_dae_advanced_2_sla_1	wh3_main_dae_advanced_2_sla_2
wh3_main_dae_advanced_2_sla_2	wh3_main_dae_advanced_2_sla_3
wh3_main_dae_advanced_2_tze_1	wh3_main_dae_advanced_2_tze_2
wh3_main_dae_advanced_2_tze_2	wh3_main_dae_advanced_2_tze_3
wh3_main_dae_advanced_kho_1	wh3_main_dae_advanced_kho_2
wh3_main_dae_advanced_kho_2	wh3_main_dae_advanced_kho_3
wh3_main_dae_advanced_kho_3	wh3_main_dae_advanced_kho_4
wh3_main_dae_advanced_kho_4	wh3_main_dae_advanced_kho_5
wh3_main_dae_advanced_nur_1	wh3_main_dae_advanced_nur_2
wh3_main_dae_advanced_nur_2	wh3_main_dae_advanced_nur_3
wh3_main_dae_advanced_nur_3	wh3_main_dae_advanced_nur_4
wh3_main_dae_advanced_nur_4	wh3_main_dae_advanced_nur_5
wh3_main_dae_advanced_sla_1	wh3_main_dae_advanced_sla_2
wh3_main_dae_advanced_sla_2	wh3_main_dae_advanced_sla_3
wh3_main_dae_advanced_sla_3	wh3_main_dae_advanced_sla_4
wh3_main_dae_advanced_sla_4	wh3_main_dae_advanced_sla_5
wh3_main_dae_advanced_tze_1	wh3_main_dae_advanced_tze_2
wh3_main_dae_advanced_tze_2	wh3_main_dae_advanced_tze_3
wh3_main_dae_advanced_tze_3	wh3_main_dae_advanced_tze_4
wh3_main_dae_advanced_tze_4	wh3_main_dae_advanced_tze_5
wh3_main_dae_allied_outpost_1	wh3_main_dae_allied_outpost_2
wh3_main_dae_allied_outpost_2	wh3_main_dae_allied_outpost_3
wh3_main_dae_barracks_kho_2	wh3_main_dae_barracks_kho_3
wh3_main_dae_barracks_nur_2	wh3_main_dae_barracks_nur_3
wh3_main_dae_barracks_sla_2	wh3_main_dae_barracks_sla_3
wh3_main_dae_barracks_tze_2	wh3_main_dae_barracks_tze_3
wh3_main_dae_control_kho_1	wh3_main_dae_control_kho_2
wh3_main_dae_control_kho_2	wh3_main_dae_control_kho_3
wh3_main_dae_control_kho_3	wh3_main_dae_control_kho_4
wh3_main_dae_control_nur_1	wh3_main_dae_control_nur_2
wh3_main_dae_control_nur_2	wh3_main_dae_control_nur_3
wh3_main_dae_control_nur_3	wh3_main_dae_control_nur_4
wh3_main_dae_control_sla_1	wh3_main_dae_control_sla_2
wh3_main_dae_control_sla_2	wh3_main_dae_control_sla_3
wh3_main_dae_control_sla_3	wh3_main_dae_control_sla_4
wh3_main_dae_control_tze_1	wh3_main_dae_control_tze_2
wh3_main_dae_control_tze_2	wh3_main_dae_control_tze_3
wh3_main_dae_control_tze_3	wh3_main_dae_control_tze_4
wh3_main_dae_garrison_major_1	wh3_main_dae_garrison_major_2
wh3_main_dae_garrison_major_2	wh3_main_dae_garrison_major_3
wh3_main_dae_garrison_minor_1	wh3_main_dae_garrison_minor_2
wh3_main_dae_growth_gold_kho_1	wh3_main_dae_growth_gold_kho_2
wh3_main_dae_growth_gold_kho_2	wh3_main_dae_growth_gold_kho_3
wh3_main_dae_growth_gold_kho_3	wh3_main_dae_growth_gold_kho_4
wh3_main_dae_growth_gold_nur_1	wh3_main_dae_growth_gold_nur_2
wh3_main_dae_growth_gold_nur_2	wh3_main_dae_growth_gold_nur_3
wh3_main_dae_growth_gold_nur_3	wh3_main_dae_growth_gold_nur_4
wh3_main_dae_growth_gold_sla_1	wh3_main_dae_growth_gold_sla_2
wh3_main_dae_growth_gold_sla_2	wh3_main_dae_growth_gold_sla_3
wh3_main_dae_growth_gold_sla_3	wh3_main_dae_growth_gold_sla_4
wh3_main_dae_growth_gold_tze_1	wh3_main_dae_growth_gold_tze_2
wh3_main_dae_growth_gold_tze_2	wh3_main_dae_growth_gold_tze_3
wh3_main_dae_growth_gold_tze_3	wh3_main_dae_growth_gold_tze_4
wh3_main_dae_growth_recruit_kho_1	wh3_main_dae_growth_recruit_kho_2
wh3_main_dae_growth_recruit_kho_2	wh3_main_dae_growth_recruit_kho_3
wh3_main_dae_growth_recruit_kho_3	wh3_main_dae_growth_recruit_kho_4
wh3_main_dae_growth_recruit_nur_1	wh3_main_dae_growth_recruit_nur_2
wh3_main_dae_growth_recruit_nur_2	wh3_main_dae_growth_recruit_nur_3
wh3_main_dae_growth_recruit_nur_3	wh3_main_dae_growth_recruit_nur_4
wh3_main_dae_growth_recruit_sla_1	wh3_main_dae_growth_recruit_sla_2
wh3_main_dae_growth_recruit_sla_2	wh3_main_dae_growth_recruit_sla_3
wh3_main_dae_growth_recruit_sla_3	wh3_main_dae_growth_recruit_sla_4
wh3_main_dae_growth_recruit_tze_1	wh3_main_dae_growth_recruit_tze_2
wh3_main_dae_growth_recruit_tze_2	wh3_main_dae_growth_recruit_tze_3
wh3_main_dae_growth_recruit_tze_3	wh3_main_dae_growth_recruit_tze_4
wh3_main_dae_kho_settlement_major_1	wh3_main_dae_kho_settlement_major_2
wh3_main_dae_kho_settlement_major_2	wh3_main_dae_kho_settlement_major_3
wh3_main_dae_kho_settlement_major_3	wh3_main_dae_kho_settlement_major_4
wh3_main_dae_kho_settlement_major_4	wh3_main_dae_kho_settlement_major_5
wh3_main_dae_kho_settlement_major_ruin	wh3_main_dae_kho_settlement_major_1
wh3_main_dae_kho_settlement_minor_1	wh3_main_dae_kho_settlement_minor_2
wh3_main_dae_kho_settlement_minor_2	wh3_main_dae_kho_settlement_minor_3
wh3_main_dae_kho_settlement_minor_ruin	wh3_main_dae_kho_settlement_minor_1
wh3_main_dae_nur_settlement_major_1	wh3_main_dae_nur_settlement_major_2
wh3_main_dae_nur_settlement_major_2	wh3_main_dae_nur_settlement_major_3
wh3_main_dae_nur_settlement_major_3	wh3_main_dae_nur_settlement_major_4
wh3_main_dae_nur_settlement_major_4	wh3_main_dae_nur_settlement_major_5
wh3_main_dae_nur_settlement_major_ruin	wh3_main_dae_nur_settlement_major_1
wh3_main_dae_nur_settlement_minor_1	wh3_main_dae_nur_settlement_minor_2
wh3_main_dae_nur_settlement_minor_2	wh3_main_dae_nur_settlement_minor_3
wh3_main_dae_nur_settlement_minor_ruin	wh3_main_dae_nur_settlement_minor_1
wh3_main_dae_port_1	wh3_main_dae_port_2
wh3_main_dae_port_2	wh3_main_dae_port_3
wh3_main_dae_port_ruin	wh3_main_dae_port_1
wh3_main_dae_resource_animals_1	wh3_main_dae_resource_animals_2
wh3_main_dae_resource_animals_2	wh3_main_dae_resource_animals_3
wh3_main_dae_resource_dyes_1	wh3_main_dae_resource_dyes_2
wh3_main_dae_resource_dyes_2	wh3_main_dae_resource_dyes_3
wh3_main_dae_resource_furs_1	wh3_main_dae_resource_furs_2
wh3_main_dae_resource_furs_2	wh3_main_dae_resource_furs_3
wh3_main_dae_resource_gems_1	wh3_main_dae_resource_gems_2
wh3_main_dae_resource_gems_2	wh3_main_dae_resource_gems_3
wh3_main_dae_resource_gold_1	wh3_main_dae_resource_gold_2
wh3_main_dae_resource_gold_2	wh3_main_dae_resource_gold_3
wh3_main_dae_resource_iron_1	wh3_main_dae_resource_iron_2
wh3_main_dae_resource_iron_2	wh3_main_dae_resource_iron_3
wh3_main_dae_resource_ivory_1	wh3_main_dae_resource_ivory_2
wh3_main_dae_resource_ivory_2	wh3_main_dae_resource_ivory_3
wh3_main_dae_resource_marble_1	wh3_main_dae_resource_marble_2
wh3_main_dae_resource_marble_2	wh3_main_dae_resource_marble_3
wh3_main_dae_resource_medicine_1	wh3_main_dae_resource_medicine_2
wh3_main_dae_resource_medicine_2	wh3_main_dae_resource_medicine_3
wh3_main_dae_resource_obsidian_1	wh3_main_dae_resource_obsidian_2
wh3_main_dae_resource_obsidian_2	wh3_main_dae_resource_obsidian_3
wh3_main_dae_resource_pasture_1	wh3_main_dae_resource_pasture_2
wh3_main_dae_resource_pasture_2	wh3_main_dae_resource_pasture_3
wh3_main_dae_resource_pottery_1	wh3_main_dae_resource_pottery_2
wh3_main_dae_resource_pottery_2	wh3_main_dae_resource_pottery_3
wh3_main_dae_resource_salt_1	wh3_main_dae_resource_salt_2
wh3_main_dae_resource_salt_2	wh3_main_dae_resource_salt_3
wh3_main_dae_resource_spices_1	wh3_main_dae_resource_spices_2
wh3_main_dae_resource_spices_2	wh3_main_dae_resource_spices_3
wh3_main_dae_resource_wine_1	wh3_main_dae_resource_wine_2
wh3_main_dae_resource_wine_2	wh3_main_dae_resource_wine_3
wh3_main_dae_resource_wood_1	wh3_main_dae_resource_wood_2
wh3_main_dae_resource_wood_2	wh3_main_dae_resource_wood_3
wh3_main_dae_settlement_major_1	wh3_main_dae_settlement_major_2
wh3_main_dae_settlement_major_2	wh3_main_dae_settlement_major_3
wh3_main_dae_settlement_major_3	wh3_main_dae_settlement_major_4
wh3_main_dae_settlement_major_4	wh3_main_dae_settlement_major_5
wh3_main_dae_settlement_major_ruin	wh3_main_dae_settlement_major_1
wh3_main_dae_settlement_minor_1	wh3_main_dae_settlement_minor_2
wh3_main_dae_settlement_minor_2	wh3_main_dae_settlement_minor_3
wh3_main_dae_settlement_minor_ruin	wh3_main_dae_settlement_minor_1
wh3_main_dae_sla_settlement_major_1	wh3_main_dae_sla_settlement_major_2
wh3_main_dae_sla_settlement_major_2	wh3_main_dae_sla_settlement_major_3
wh3_main_dae_sla_settlement_major_3	wh3_main_dae_sla_settlement_major_4
wh3_main_dae_sla_settlement_major_4	wh3_main_dae_sla_settlement_major_5
wh3_main_dae_sla_settlement_major_ruin	wh3_main_dae_sla_settlement_major_1
wh3_main_dae_sla_settlement_minor_1	wh3_main_dae_sla_settlement_minor_2
wh3_main_dae_sla_settlement_minor_2	wh3_main_dae_sla_settlement_minor_3
wh3_main_dae_sla_settlement_minor_ruin	wh3_main_dae_sla_settlement_minor_1
wh3_main_dae_temple_kho_1	wh3_main_dae_temple_kho_2
wh3_main_dae_temple_kho_2	wh3_main_dae_temple_kho_3
wh3_main_dae_temple_kho_3	wh3_main_dae_temple_kho_4
wh3_main_dae_temple_kho_4	wh3_main_dae_temple_kho_5
wh3_main_dae_temple_nur_1	wh3_main_dae_temple_nur_2
wh3_main_dae_temple_nur_2	wh3_main_dae_temple_nur_3
wh3_main_dae_temple_nur_3	wh3_main_dae_temple_nur_4
wh3_main_dae_temple_nur_4	wh3_main_dae_temple_nur_5
wh3_main_dae_temple_sla_1	wh3_main_dae_temple_sla_2
wh3_main_dae_temple_sla_2	wh3_main_dae_temple_sla_3
wh3_main_dae_temple_sla_3	wh3_main_dae_temple_sla_4
wh3_main_dae_temple_sla_4	wh3_main_dae_temple_sla_5
wh3_main_dae_temple_tze_1	wh3_main_dae_temple_tze_2
wh3_main_dae_temple_tze_2	wh3_main_dae_temple_tze_3
wh3_main_dae_temple_tze_3	wh3_main_dae_temple_tze_4
wh3_main_dae_temple_tze_4	wh3_main_dae_temple_tze_5
wh3_main_dae_tze_settlement_major_1	wh3_main_dae_tze_settlement_major_2
wh3_main_dae_tze_settlement_major_2	wh3_main_dae_tze_settlement_major_3
wh3_main_dae_tze_settlement_major_3	wh3_main_dae_tze_settlement_major_4
wh3_main_dae_tze_settlement_major_4	wh3_main_dae_tze_settlement_major_5
wh3_main_dae_tze_settlement_major_ruin	wh3_main_dae_tze_settlement_major_1
wh3_main_dae_tze_settlement_minor_1	wh3_main_dae_tze_settlement_minor_2
wh3_main_dae_tze_settlement_minor_2	wh3_main_dae_tze_settlement_minor_3
wh3_main_dae_tze_settlement_minor_ruin	wh3_main_dae_tze_settlement_minor_1
wh3_main_def_allied_outpost_1	wh3_main_def_allied_outpost_2
wh3_main_def_allied_outpost_2	wh3_main_def_allied_outpost_3
wh3_main_def_resource_ivory_1	wh3_main_def_resource_ivory_2
wh3_main_def_resource_ivory_2	wh3_main_def_resource_ivory_3
wh3_main_dwf_allied_outpost_1	wh3_main_dwf_allied_outpost_2
wh3_main_dwf_allied_outpost_2	wh3_main_dwf_allied_outpost_3
