pooled_resource_factor	resource_cost	amount	context	ui_resource_transaction_pooled_resource
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_upkeep_t3	-150	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices_upkeep	wh3_dlc20_initiative_souls_tze_upkeep_t3	150	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_tze_upkeep_t4	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_upkeep_t4	-200	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices_upkeep	wh3_dlc20_initiative_souls_tze_upkeep_t4	200	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_tze_upkeep_t5	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_upkeep_t5	-350	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices_upkeep	wh3_dlc20_initiative_souls_tze_upkeep_t5	350	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_t1	-500	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices	wh3_dlc20_initiative_souls_und_t1	500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_t2_sacrifice_requirement	-750	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices	wh3_dlc20_initiative_souls_und_t2_sacrifice_requirement	-2500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_t2	-750	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices	wh3_dlc20_initiative_souls_und_t2	750	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_t3_sacrifice_requirement_high	-1500	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices	wh3_dlc20_initiative_souls_und_t3_sacrifice_requirement_high	-7500	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_t3_sacrifice_requirement	-1500	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices	wh3_dlc20_initiative_souls_und_t3_sacrifice_requirement	-5000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_t3	-1500	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices	wh3_dlc20_initiative_souls_und_t3	1500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_t4_sacrifice_requirement	-2000	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices	wh3_dlc20_initiative_souls_und_t4_sacrifice_requirement	-15000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_t4	-2000	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices	wh3_dlc20_initiative_souls_und_t4	2000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_t5_sacrifice_requirement	-2500	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices	wh3_dlc20_initiative_souls_und_t5_sacrifice_requirement	-25000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_t5	-2500	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices	wh3_dlc20_initiative_souls_und_t5	2500	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_und_upkeep_t1	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_upkeep_t1	-50	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices_upkeep	wh3_dlc20_initiative_souls_und_upkeep_t1	50	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_und_upkeep_t2	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_upkeep_t2	-100	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices_upkeep	wh3_dlc20_initiative_souls_und_upkeep_t2	100	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_und_upkeep_t3	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_upkeep_t3	-150	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices_upkeep	wh3_dlc20_initiative_souls_und_upkeep_t3	150	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_und_upkeep_t4	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_upkeep_t4	-200	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices_upkeep	wh3_dlc20_initiative_souls_und_upkeep_t4	200	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_und_upkeep_t5	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_und_upkeep_t5	-350	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices_upkeep	wh3_dlc20_initiative_souls_und_upkeep_t5	350	absolute	secondary
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_initiative_temp_buff	500	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices	wh3_dlc20_kho_tech	1000	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices	wh3_dlc20_nur_tech	1000	absolute	default
wh3_dlc20_chs_eotg_eotg	wh3_dlc20_ritual_eye_of_the_gods_required	-50	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices	wh3_dlc20_sla_tech	1000	absolute	default
wh3_dlc20_chs_souls_factor_events	wh3_dlc20_souls_eye_of_the_gods	2000	absolute	default
wh3_dlc20_chs_souls_battle	wh3_dlc20_souls_sacking_razing	1	absolute	default
wh3_dlc20_chs_souls_settlements	wh3_dlc20_souls_vassalisation	500	absolute	default
wh3_dlc20_chs_souls_factor_rifts	wh3_dlc20_teleportation_network_traverse_azazel_node	-250	absolute	default
wh3_dlc20_chs_teleport_network_traversal_azazel	wh3_dlc20_teleportation_network_traverse_azazel_node	1	absolute	default
wh3_dlc20_chs_souls_factor_rifts	wh3_dlc20_teleportation_network_traverse_festus_node	-250	absolute	default
wh3_dlc20_chs_teleport_network_traversal_festus	wh3_dlc20_teleportation_network_traverse_festus_node	1	absolute	default
wh3_dlc20_chs_teleport_network_rift_resource	wh3_dlc20_teleportation_network_traverse_unclaimed_node	-1	absolute	default
wh3_dlc20_chs_souls_factor_rifts	wh3_dlc20_teleportation_network_traverse_valkia_node	-250	absolute	default
wh3_dlc20_chs_teleport_network_traversal_valkia	wh3_dlc20_teleportation_network_traverse_valkia_node	1	absolute	default
wh3_dlc20_chs_souls_factor_rifts	wh3_dlc20_teleportation_network_traverse_vilitch_node	-250	absolute	default
wh3_dlc20_chs_teleport_network_traversal_vilitch	wh3_dlc20_teleportation_network_traverse_vilitch_node	1	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices	wh3_dlc20_tze_tech	1000	absolute	default
wh3_dlc20_chs_souls_spent_und_sacrifices	wh3_dlc20_und_tech	1000	absolute	default
wh3_dlc20_chs_souls_factor_events_negative	wh3_dlc20_vilitch_cotw_cost_break_alliance	-25	absolute	default
wh3_dlc20_chs_souls_factor_events_negative	wh3_dlc20_vilitch_cotw_cost	-250	absolute	default
chivalry_captives	wh3_main_chivalry_captives	-5	absolute	default
chivalry_razing	wh3_main_chivalry_raze_enemy	50	absolute	default
chivalry_razing	wh3_main_chivalry_raze_human	-100	absolute	default
chivalry_sacking	wh3_main_chivalry_sack	-30	absolute	default
chivalry_tech	wh3_main_chivalry_tech_100	-100	absolute	default
chivalry_tech	wh3_main_chivalry_tech_200	-200	absolute	default
chivalry_tech	wh3_main_chivalry_tech_50	-50	absolute	default
wh3_main_corruption_chaos_factor_compass	wh3_main_compas_remove_corruption	-8	absolute	default
wh3_main_corruption_khorne_factor_compass	wh3_main_compas_remove_corruption	-8	absolute	default
wh3_main_corruption_nurgle_factor_compass	wh3_main_compas_remove_corruption	-8	absolute	default
wh3_main_corruption_skaven_factor_compass	wh3_main_compas_remove_corruption	-8	absolute	default
wh3_main_corruption_slaanesh_factor_compass	wh3_main_compas_remove_corruption	-8	absolute	default
wh3_main_corruption_tzeentch_factor_compass	wh3_main_compas_remove_corruption	-8	absolute	default
wh3_main_corruption_vampiric_factor_compass	wh3_main_compas_remove_corruption	-8	absolute	default
wh3_main_cth_harmony_factor_characters	wh3_main_cth_lord_recruit_yang	3	absolute	default
wh3_main_cth_harmony_factor_characters	wh3_main_cth_lord_recruit_yin	-3	absolute	default
def_slaves_battles	wh3_main_def_slaves_battles	1	absolute	default
wh3_main_cth_harmony_factor_events	wh3_main_dilemma_cth_event_yang	6	absolute	default
wh3_main_cth_harmony_factor_events	wh3_main_dilemma_cth_event_yin	-6	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_ksl_city_temple_1	-30	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_ksl_city_temple_2	-30	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_ksl_city_temple_3	-30	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_ksl_city_temple_4	-30	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_ksl_gold_1	-30	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_ksl_gold_2	-30	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_ksl_gold_3	-30	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_main_nur_ritual_agent_spawn	-100	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_main_nur_ritual_direct_plague	-50	absolute	default
wh3_main_dae_khorne_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_khorne_colonise	60	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_khorne_colonise	60	absolute	default
wh3_main_dae_khorne_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_khorne	1	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_khorne	1	absolute	default
wh3_main_dae_nurgle_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_nurgle_colonise	60	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_nurgle_colonise	60	absolute	default
wh3_main_dae_nurgle_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_nurgle	1	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_nurgle	1	absolute	default
wh3_main_dae_slaanesh_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_slaanesh_colonise	60	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_slaanesh_colonise	60	absolute	default
wh3_main_dae_slaanesh_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_slaanesh	1	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_slaanesh	1	absolute	default
wh3_main_dae_tzeentch_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_tzeentch_colonise	60	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_tzeentch_colonise	60	absolute	default
wh3_main_dae_tzeentch_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_tzeentch	1	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_tzeentch	1	absolute	default
infamy_razing	wh3_main_occupation_reward_vampire_coast	200	absolute	default
wh3_main_ogr_meat_factor_army_upkeep	wh3_main_ogr_meat_upkeep	-1	absolute	default
wh3_main_dae_khorne_points_factor_captives	wh3_main_resource_cost_dae_captives_kho	1	absolute	default
wh3_main_dae_nurgle_points_factor_captives	wh3_main_resource_cost_dae_captives_nur	1	absolute	default
wh3_main_dae_slaanesh_points_factor_captives	wh3_main_resource_cost_dae_captives_sla	1	absolute	default
wh3_main_dae_tzeentch_points_factor_captives	wh3_main_resource_cost_dae_captives_tze	1	absolute	default
wh3_main_dae_undivided_points_factor_captives	wh3_main_resource_cost_dae_captives_undivided	1	absolute	default
wh3_main_kho_skulls_factor_kills	wh3_main_resource_cost_kho_kill_captives_skulls	1	absolute	default
wh3_main_kho_skulls_factor_settlement	wh3_main_resource_cost_kho_occupy_settlement	-2500	absolute	default
wh3_main_kho_skulls_factor_razed_settlements	wh3_main_resource_cost_kho_raze_settlement_skulls	1000	absolute	default
wh3_main_ksl_devotion_factor_fighting_chaos	wh3_main_resource_cost_ksl_captives_devotion	1	absolute	default
wh3_main_ksl_devotion_factor_events	wh3_main_resource_cost_ksl_follower_action_2	-200	absolute	default
wh3_main_ksl_followers_factor_events	wh3_main_resource_cost_ksl_follower_action_boris	-50	absolute	default
wh3_main_ksl_followers_factor_events	wh3_main_resource_cost_ksl_follower_result_boris	50	absolute	default
wh3_main_ksl_followers_factor_events	wh3_main_resource_cost_ksl_follower_result	-50	absolute	default
wh3_main_ksl_devotion_factor_winter	wh3_main_resource_cost_ksl_winter_dazh	-80	absolute	default
wh3_main_ksl_devotion_factor_winter	wh3_main_resource_cost_ksl_winter_salyak	-80	absolute	default
wh3_main_ksl_devotion_factor_winter	wh3_main_resource_cost_ksl_winter_tor	-80	absolute	default
wh3_main_ksl_devotion_factor_winter	wh3_main_resource_cost_ksl_winter_ursun	-80	absolute	default
wh3_main_ogr_meat_factor_consumed_pre_battle	wh3_main_resource_cost_meat_charge_bonus_1	-1	absolute	default
wh3_main_ogr_meat_factor_consumed_pre_battle	wh3_main_resource_cost_meat_charge_bonus_2	-2	absolute	default
wh3_main_ogr_meat_factor_consumed_pre_battle	wh3_main_resource_cost_meat_charge_bonus_3	-3	absolute	default
wh3_main_ogr_meat_factor_consumed_pre_battle	wh3_main_resource_cost_meat_charge_bonus_4	-4	absolute	default
wh3_main_ogr_meat_factor_consumed_pre_battle	wh3_main_resource_cost_meat_charge_bonus_5	-5	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_10	-20	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_1	-2	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_2	-4	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_3	-6	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_4	-8	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_5	-10	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_6	-12	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_7	-14	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_8	-16	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_9	-18	absolute	default
wh3_main_nur_infections_factor_incubated_captives	wh3_main_resource_cost_nur_kill_captives_infections	1	absolute	default
wh3_main_ogr_meat_factor_battles	wh3_main_resource_cost_ogr_eat_captives_meat	1	absolute	default
wh3_main_ogr_meat_factor_sent_to_the_great_maw	wh3_main_resource_cost_ogr_great_maw_bloody_and_raw	-10	absolute	default
wh3_main_ogr_meat_factor_sent_to_the_great_maw	wh3_main_resource_cost_ogr_great_maw_come_and_get_it	-10	absolute	default
wh3_main_ogr_meat_factor_sent_to_the_great_maw	wh3_main_resource_cost_ogr_great_maw_fill_yer_bellies	-10	absolute	default
wh3_main_ogr_meat_factor_sent_to_the_great_maw	wh3_main_resource_cost_ogr_great_maw_give_me_gut_magic	-10	absolute	default
wh3_main_corruption_chaos_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_chaos_large	3	absolute	default
wh3_main_corruption_chaos_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_chaos_small	2	absolute	default
wh3_main_corruption_khorne_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_khorne_large	3	absolute	default
wh3_main_corruption_khorne_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_khorne_small	2	absolute	default
wh3_main_corruption_nurgle_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_nurgle_large	3	absolute	default
wh3_main_corruption_nurgle_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_nurgle_small	2	absolute	default
wh3_main_corruption_skaven_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_skaven_large	3	absolute	default
wh3_main_corruption_skaven_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_skaven_small	2	absolute	default
wh3_main_corruption_slaanesh_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_slaanesh_large	3	absolute	default
wh3_main_corruption_slaanesh_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_slaanesh_small	2	absolute	default
wh3_main_corruption_tzeentch_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_tzeentch_large	3	absolute	default
wh3_main_corruption_tzeentch_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_tzeentch_small	2	absolute	default
wh3_main_corruption_vampiric_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_vampiric_large	3	absolute	default
wh3_main_corruption_vampiric_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_vampiric_small	2	absolute	default
wh3_main_sla_devotees_factor_captives	wh3_main_resource_cost_sla_captives_devotees	1	absolute	default
wh3_main_sla_devotees_factor_factions_vassalised	wh3_main_resource_cost_sla_vassalised_faction	500	absolute	default
wh3_main_winds_of_magic_factor_captives	wh3_main_resource_cost_tze_winds_of_magic_captive_option	5	absolute	default
wh3_main_ritual_belakor_gg_1_uses	wh3_main_ritual_belakor_gg_1_expended_resource	-1	absolute	default
wh3_main_ritual_belakor_gg_1_uses	wh3_main_ritual_belakor_gg_1_uses	1	absolute	default
wh3_main_ritual_belakor_gg_2_uses	wh3_main_ritual_belakor_gg_2_expended_resource	-1	absolute	default
wh3_main_ritual_belakor_gg_2_uses	wh3_main_ritual_belakor_gg_2_uses	1	absolute	default
wh3_main_ritual_belakor_gg_3_uses	wh3_main_ritual_belakor_gg_3_expended_resource	-1	absolute	default
wh3_main_ritual_belakor_gg_3_uses	wh3_main_ritual_belakor_gg_3_uses	1	absolute	default
wh3_main_ritual_belakor_gg_4_uses	wh3_main_ritual_belakor_gg_4_expended_resource	-1	absolute	default
wh3_main_ritual_belakor_gg_4_uses	wh3_main_ritual_belakor_gg_4_uses	1	absolute	default
wh3_dlc20_chs_souls_factor_unholy_manifestations	wh3_main_ritual_belakor_gg_uses_souls_cost	-2000	absolute	default
canopic_jars_mortuary_cult	wh3_main_ritual_crafting_tmb_liche_priest_capacity	-400	absolute	default
canopic_jars_mortuary_cult	wh3_main_ritual_crafting_tmb_necrotect_capacity	-400	absolute	default
canopic_jars_mortuary_cult	wh3_main_ritual_crafting_tmb_prince_capacity	-400	absolute	default
wh3_main_dae_khorne_points_factor_settlements_captured	wh3_main_ritual_dae_ascend_khorne	-3080	absolute	default
wh3_main_dae_nurgle_points_factor_settlements_captured	wh3_main_ritual_dae_ascend_nurgle	-3080	absolute	default
wh3_main_dae_slaanesh_points_factor_settlements_captured	wh3_main_ritual_dae_ascend_slaanesh	-3080	absolute	default
wh3_main_dae_tzeentch_points_factor_settlements_captured	wh3_main_ritual_dae_ascend_tzeentch	-3080	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_ritual_dae_ascend_undivided	-3080	absolute	default
def_slaves_rites	wh3_main_ritual_def_slave_action_1	-600	absolute	default
def_slaves_rites	wh3_main_ritual_def_slave_action_2	-400	absolute	default
def_slaves_rites	wh3_main_ritual_def_slave_action_3	-400	absolute	default
wh3_main_kho_skulls_factor_unholy_manifestations	wh3_main_ritual_kho_gg_4_upgraded	15000	absolute	default
wh3_main_kho_skulls_factor_unholy_manifestations	wh3_main_ritual_kho_gg_4	10000	absolute	default
wh3_main_kho_skulls_factor_the_skull_throne	wh3_main_ritual_kho_the_skull_throne	-2000	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_ritual_sla_create_cults	-1000	absolute	default
wh3_main_sla_devotees_factor_unholy_manifestations	wh3_main_ritual_sla_gg_2_upgraded	200	absolute	default
wh3_main_sla_devotees_factor_unholy_manifestations	wh3_main_ritual_sla_gg_2	100	absolute	default
wh3_main_sla_devotees_factor_pleasure_activities	wh3_main_ritual_sla_pleasure_arena	-100	absolute	default
wh3_main_sla_devotees_factor_pleasure_activities	wh3_main_ritual_sla_pleasure_hunt	-200	absolute	default
wh3_main_sla_devotees_factor_pleasure_activities	wh3_main_ritual_sla_pleasure_party	-100	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_ritual_tze_cotw_force_rebellion	-200	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_ritual_tze_cotw_halt_faction	-250	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_ritual_tze_cotw_open_gates	-100	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_ritual_tze_cotw_reveal_shroud	-50	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_ritual_tze_cotw_show_ai_intentions	-25	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_ritual_tze_cotw_track_army	-80	absolute	default
wh3_main_tze_grimoires_factor_unholy_manifestations	wh3_main_ritual_tze_gg_1_upgraded	500	absolute	default
wh3_main_tze_grimoires_factor_unholy_manifestations	wh3_main_ritual_tze_gg_1	250	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_barracks_1	-300	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cav_1	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cav_2	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cav_3	-350	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cav_4	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_chariots_1	-350	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_chariots_2	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_chariots_3	-650	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cult_1	-250	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cult_2	-250	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cult_3	-250	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cult_4	-250	absolute	default
wh3_main_sla_devotees_factor_disciple_armies	wh3_main_sla_disciple_army	-300	absolute	default
wh3_main_sla_devotees_factor_factions_vassalised	wh3_main_sla_forced_vassalise_devotee_cost	-300	absolute	default
wh3_dlc20_chs_souls_factor_events_negative	wh3_main_sla_forced_vassalise_souls_cost	-2000	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_corruption_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_corruption_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_corruption_3	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_devotee_1	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_devotee_2	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_devotee_3	-300	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_growth_income_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_growth_income_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_growth_income_3	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_growth_xp_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_growth_xp_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_growth_xp_3	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_order_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_order_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_order_3	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_order_4	-400	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_keeper_1	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_keeper_2	-650	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_marauders_1	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_marauders_2	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_port_1	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_port_2	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_port_3	-300	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_animals_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_animals_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_animals_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_dyes_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_dyes_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_dyes_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_furs_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_furs_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_furs_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_gems_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_gems_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_gems_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_gold_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_gold_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_gold_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_iron_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_iron_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_iron_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_ivory_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_ivory_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_ivory_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_marble_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_marble_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_marble_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_medicine_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_medicine_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_medicine_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_obsidian_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_obsidian_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_obsidian_3	-150	absolute	default
