character_name	character_level	forename	magic_lore	num_men	surname	unit_type	agent_type	agent_subtype	portrait	character_model	skillset	male
wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_3_lord_of_change	20	1940157489	wh_main_lore_metal	100	2147358974	wh_dlc01_chs_cha_qb_lord_of_change_0	general	wh_main_chs_lord_of_change	ui/portraits/portholes/wh_main_chs_chaos/chs_lord_of_change_0.png	3925	wh_main_skill_node_set_chs_lord_of_change	true
wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_allied_reinforcements_archmage	15	2112899441	wh_dlc05_lore_life	100	2147360506	wh2_dlc15_hef_cha_archmage_life_3	general	wh2_dlc15_hef_archmage_life	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_08_0.png	766808498		true
wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_allied_reinforcements_noble_1	15	1218801584		100	2147360506	wh2_main_hef_cha_noble_3	champion	wh2_main_hef_noble	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	1844087148		true
wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_allied_reinforcements_noble_2	15	1023980541		100	2147360506	wh2_main_hef_cha_noble_3	champion	wh2_main_hef_noble	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_02_0.png	600258263		true
wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_eltharion	15	2022469392	wh2_main_lore_high_magic	100	2121213999	wh2_dlc15_hef_cha_eltharion_the_grim_1	general	wh2_dlc15_hef_eltharion	ui/portraits/portholes/wh2_main_hef_high_elves/hef_eltharion_0.png	1843128325		true
wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_mage	15	1061636038	wh_main_lore_heavens	100	2147360506	wh2_dlc10_hef_cha_mage_heavens_0	wizard	wh2_dlc10_hef_mage_heavens	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	5671		false
wh_dlc16_qb_wef_drycha_coeddil_unchained_coeddil	20	1821577682	wh2_dlc16_lore_coeddil	100	2147359013	wh2_dlc16_wef_cha_ancient_treeman_coeddil_0	general	wh2_dlc16_wef_coeddil_qb	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_ancient_treeman_coeddil_0.png	1944457929		true
wh_dlc16_qb_wef_drycha_coeddil_unchained_drycha	17	2064746239	wh_dlc05_lore_shadows	100	2147359013	wh2_dlc16_wef_cha_drycha_0	general	wh2_dlc16_wef_drycha	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_drycha_0.png	358765903		true
wh_dlc16_qb_wef_drycha_coeddil_unchained_malicious_ancient_treeman_anmyr	12	852948089	wh_dlc05_lore_shadows	100	2147359013	wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0	general	wh2_dlc16_wef_malicious_ancient_treeman_shadows	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_ancient_treeman_malicious_0.png	500092884		true
wh_dlc16_qb_wef_drycha_coeddil_unchained_malicious_ancient_treeman_modryn	12	831284734	wh_dlc05_lore_life	100	2147359013	wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0	general	wh2_dlc16_wef_malicious_ancient_treeman_life	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_ancient_treeman_malicious_0.png	1842891814		true
wh_dlc16_wef_cha_coeddil	1	1821577682	wh2_dlc16_lore_coeddil	100	2147359013	wh2_dlc16_wef_cha_ancient_treeman_coeddil_0	champion	wh2_dlc16_wef_coeddil	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_ancient_treeman_coeddil_0.png	1792039508		true
wh_dlc17_dwf_cha_thorek_ironbrow_0	1	2147358994		100	2147358994	wh2_dlc17_dwf_cha_thorek_ironbrow_0	general	wh2_dlc17_dwf_thorek	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thorek_0.png	1992767021		true
wh_dlc17_qb_dwf_cha_thorek_klad_brakak_dwf_lord	10	2147354353		100	2147354013	wh_main_dwf_cha_lord_0	general	wh_main_dwf_lord	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_lord_campaign_01_0.png	3447	wh_main_skill_node_set_dwf_lord	true
wh_dlc17_qb_dwf_cha_thorek_klad_brakak_dwf_runesmith	10	889374159	wh2_dlc17_lore_rune	100	78077213	wh_main_dwf_cha_rune_smith_0	runesmith	wh_main_dwf_runesmith	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_runesmith_campaign_01_0.png	3553	wh_main_skill_node_set_all_runesmith	true
wh_dlc17_qb_dwf_cha_thorek_klad_brakak_dwf_thane	10	787304416		100	2147358935	wh_main_dwf_cha_thane	champion	wh_main_dwf_thane	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thane_campaign_01_0.png	3291	wh_main_skill_node_set_all_champion	true
wh_dlc17_qb_dwf_cha_thorek_klad_brakak_dwf_thorek	15	976644877		100	2147358994	wh2_dlc17_dwf_cha_thorek_ironbrow_0	general	wh2_dlc17_dwf_thorek	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thorek_0.png	1992767021		true
wh_dlc17_qb_dwf_cha_thorek_klad_brakak_emp_general	10	2147355056		100	1021442703	wh_main_emp_cha_general_0	general	wh_main_emp_lord	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	3463	wh_main_skill_node_set_emp_general	true
wh_dlc17_qb_dwf_cha_thorek_klad_brakak_emp_jorek	15	1226380347		100	2147354469	wh2_dlc13_emp_cha_hunter_jorek_grimm_0	engineer	wh2_dlc13_emp_hunter_jorek_grimm	ui/portraits/portholes/wh_main_emp_empire/dwf_master_engineer_jorek_ror_0.png	717155617		true
wh_dlc17_qb_dwf_cha_thorek_klad_brakak_lzd_skink_ally	1	1264733026		100	2147360514	wh2_dlc12_lzd_cha_skink_chief_red_crested_0	general	wh2_dlc12_lzd_red_crested_skink_chief	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_red_crested_campaign_01_0.png	1201533219		true
wh_dlc17_qb_dwf_cha_thorek_klad_brakak_lzd_skink_enemy	1	1022176898		100	2147360514	wh2_dlc12_lzd_cha_skink_chief_red_crested_0	general	wh2_dlc12_lzd_red_crested_skink_chief	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_red_crested_campaign_01_0.png	1201533219		true
wh_dlc17_qb_dwf_cha_thorek_lost_vault_dwf_thane1	25	889374159	wh2_dlc17_lore_rune	100	78077213	wh_main_dwf_cha_rune_smith_0	runesmith	wh_main_dwf_runesmith	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_runesmith_campaign_01_0.png	3553	wh_main_skill_node_set_all_runesmith	true
wh_dlc17_qb_dwf_cha_thorek_lost_vault_dwf_thane2	25	787304416		100	2147358935	wh_main_dwf_cha_thane	champion	wh_main_dwf_thane	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thane_campaign_01_0.png	3291	wh_main_skill_node_set_all_champion	true
wh_dlc17_qb_dwf_cha_thorek_lost_vault_dwf_thorek	30	976644877		100	2147358994	wh2_dlc17_dwf_cha_thorek_ironbrow_1	general	wh2_dlc17_dwf_thorek	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thorek_0.png	1992767021		true
wh_dlc17_qb_dwf_cha_thorek_lost_vault_skv_assassin_1	10	2147360577		100	974650819	wh2_main_skv_cha_assassin	spy	wh2_main_skv_assassin	ui/portraits/portholes/wh2_main_skv_skaven/skv_assassin_campaign_01_0.png	5647		true
wh_dlc17_qb_dwf_cha_thorek_lost_vault_skv_assassin_2	10	2147360687		100	1814201862	wh2_main_skv_cha_assassin	spy	wh2_main_skv_assassin	ui/portraits/portholes/wh2_main_skv_skaven/skv_assassin_campaign_02_0.png	314540988		true
wh_dlc17_qb_dwf_cha_thorek_lost_vault_skv_grey_seer	14	1947316870	wh2_main_lore_grey_seer_ruin	100	280742539	wh2_main_skv_cha_grey_seer_ruin_0	general	wh2_main_skv_grey_seer_ruin	ui/portraits/portholes/wh2_main_skv_skaven/skv_grey_seer_campaign_02_0.png	1362155271		true
wh_dlc17_qb_dwf_cha_thorek_lost_vault_skv_master_assassin	14	2147360625		100	1554335585	wh2_dlc14_skv_cha_master_assassin_0	general	wh2_dlc14_skv_master_assassin	ui/portraits/portholes/wh2_main_skv_skaven/skv_assassin_master_campaign_01_0.png	1348464538		true
wh_dlc17_qb_dwf_cha_thorek_lost_vault_skv_packmaster	12	1200513675		100	1414940977	wh2_dlc16_skv_cha_packmaster_2	runesmith	wh2_dlc16_skv_packmaster	ui/portraits/portholes/wh2_main_skv_skaven/skv_packmaster_campaign_01_0.png	81169166		true
wh_dlc17_qb_dwf_cha_thorek_lost_vault_skv_warlock_antagonist	30	2004482695		100	2147360732	wh2_dlc12_skv_cha_warlock_master_2	general	wh2_dlc12_skv_warlock_master	ui/portraits/portholes/wh2_main_skv_skaven/skv_warlock_master_campaign_03_0.png	1698687121	wh2_dlc12_skill_node_set_mask_of_heavens_warlock_master	true
wh_dlc17_qb_dwf_cha_thorek_lost_vault_skv_warlock_master	20	2147360693		100	1720903742	wh2_dlc12_skv_cha_warlock_master_0	general	wh2_dlc12_skv_warlock_master	ui/portraits/portholes/wh2_main_skv_skaven/skv_warlock_master_campaign_01_0.png	242101624	wh2_dlc12_skill_node_set_mask_of_heavens_warlock_master	true
wh_main_brt_cha_damsel_0	1	2147352413		100	2147345524	wh_main_brt_cha_damsel_0	wizard	wh_main_brt_damsel_heavens	ui/portraits/portholes/wh_main_brt_bretonnia/brt_damsel_campaign_01_0.png	3598	wh_main_skill_node_set_brt_damsel	false
wh_main_brt_cha_damsel_1	1	2147352413		100	2147345524	wh_main_brt_cha_damsel_1	wizard	wh_main_brt_damsel_heavens	ui/portraits/portholes/wh_main_brt_bretonnia/brt_damsel_campaign_01_0.png	3598	wh_main_skill_node_set_brt_damsel	false
wh_main_brt_cha_damsel_2	1	2147352413		100	2147345524	wh_main_brt_cha_damsel_2	wizard	wh_main_brt_damsel_heavens	ui/portraits/portholes/wh_main_brt_bretonnia/brt_damsel_campaign_01_0.png	3598	wh_main_skill_node_set_brt_damsel	false
wh_main_brt_cha_king_louen_leoncoeur_0	1	2147343915		100	2147343917	wh_main_brt_cha_king_louen_leoncoeur_0	general	wh_main_brt_louen_leoncouer	ui/portraits/portholes/wh_main_brt_bretonnia/brt_ch_king_louen_leoncoeur_0.png	3244	wh_main_skill_node_set_brt_louen	true
wh_main_brt_cha_king_louen_leoncoeur_1	1	2147343915		100	2147343917	wh_main_brt_cha_king_louen_leoncoeur_1	general	wh_main_brt_louen_leoncouer	ui/portraits/portholes/wh_main_brt_bretonnia/brt_ch_king_louen_leoncoeur_0.png	3244	wh_main_skill_node_set_brt_louen	true
wh_main_brt_cha_king_louen_leoncoeur_2	1	2147343915		100	2147343917	wh_main_brt_cha_king_louen_leoncoeur_2	general	wh_main_brt_louen_leoncouer	ui/portraits/portholes/wh_main_brt_bretonnia/brt_ch_king_louen_leoncoeur_0.png	3244	wh_main_skill_node_set_brt_louen	true
wh_main_brt_cha_king_louen_leoncoeur_3	1	2147343915		100	2147343917	wh_main_brt_cha_king_louen_leoncoeur_3	general	wh_main_brt_louen_leoncouer	ui/portraits/portholes/wh_main_brt_bretonnia/brt_ch_king_louen_leoncoeur_0.png	3244	wh_main_skill_node_set_brt_louen	true
wh_main_brt_cha_king_louen_leoncoeur_4	1	2147343915		100	2147343917	wh_main_brt_cha_king_louen_leoncoeur_4	general	wh_main_brt_louen_leoncouer	ui/portraits/portholes/wh_main_brt_bretonnia/brt_ch_king_louen_leoncoeur_0.png	3244	wh_main_skill_node_set_brt_louen	true
wh_main_brt_cha_lord_0	1	2147345432		100	2147350631	wh_main_brt_cha_lord_0	general		ui/portraits/portholes/wh_main_brt_bretonnia/brt_lords_campaign_04_0.png	3194	wh_main_skill_node_set_brt_lord	true
wh_main_brt_cha_lord_2	1	2147345432		100	2147350631	wh_main_brt_cha_lord_2	general		ui/portraits/portholes/wh_main_brt_bretonnia/brt_lords_campaign_04_0.png	3194	wh_main_skill_node_set_brt_lord	true
wh_main_brt_cha_lord_3	1	2147345432		100	2147350631	wh_main_brt_cha_lord_3	general		ui/portraits/portholes/wh_main_brt_bretonnia/brt_lords_campaign_04_0.png	3194	wh_main_skill_node_set_brt_lord	true
wh_main_brt_cha_lord_4	1	2147345432		100	2147350631	wh_main_brt_cha_lord_4	general		ui/portraits/portholes/wh_main_brt_bretonnia/brt_lords_campaign_04_0.png	3194	wh_main_skill_node_set_brt_lord	true
wh_main_brt_cha_paladin_0	1	2147352509		100	2147345533	wh_main_brt_cha_paladin_0	champion	wh_main_brt_paladin	ui/portraits/portholes/wh_main_brt_bretonnia/brt_paladin_campaign_02_0.png	3254	wh_main_skill_node_set_all_champion	true
wh_main_brt_cha_paladin_3	1	2147352509		100	2147345533	wh_main_brt_cha_paladin_3	champion	wh_main_brt_paladin	ui/portraits/portholes/wh_main_brt_bretonnia/brt_paladin_campaign_02_0.png	3254	wh_main_skill_node_set_all_champion	true
wh_main_brt_cha_paladin_4	1	2147352509		100	2147345533	wh_main_brt_cha_paladin_4	champion	wh_main_brt_paladin	ui/portraits/portholes/wh_main_brt_bretonnia/brt_paladin_campaign_02_0.png	3254	wh_main_skill_node_set_all_champion	true
wh_main_chs_cha_archaon_the_everchosen_0	1	2147343903		100	2147357364	wh_main_chs_cha_archaon_the_everchosen_0	general	wh_main_chs_archaon	ui/portraits/portholes/wh_main_chs_chaos/chs_ch_archaon_0.png	3431	wh_main_skill_node_set_chs_archaon	true
wh_main_chs_cha_chaos_lord_0	1	2147346009		100	2147353375	wh_main_chs_cha_chaos_lord_0	general	wh_main_chs_lord	ui/portraits/portholes/wh_main_chs_chaos/chs_chaos_lord_campaign_01_0.png	3440	wh_main_skill_node_set_chs_lord	true
wh_main_chs_cha_chaos_sorcerer_death_0	1	2147345943	wh_main_lore_death	100	2147353408	wh_main_chs_cha_chaos_sorcerer_death_0	wizard	wh_main_chs_chaos_sorcerer_death	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_01_0.png	3562	wh_main_skill_node_set_chs_chaos_sorcerer_death	true
wh_main_chs_cha_chaos_sorcerer_fire_0	1	2147346102	wh_main_lore_fire	100	2147357844	wh_main_chs_cha_chaos_sorcerer_fire_0	wizard	wh_main_chs_chaos_sorcerer_fire	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_03_0.png	5179	wh_main_skill_node_set_chs_chaos_sorcerer_fire	true
wh_main_chs_cha_chaos_sorcerer_metal_0	1	2147346073	wh_main_lore_metal	100	2147357836	wh_main_chs_cha_chaos_sorcerer_metal_0	wizard	wh_main_chs_chaos_sorcerer_metal	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_02_0.png	3937	wh_main_skill_node_set_chs_chaos_sorcerer_metal	true
wh_main_chs_cha_exalted_hero_0	1	2147346030		100	2147353509	wh_main_chs_cha_exalted_hero_0	champion	wh_main_chs_exalted_hero	ui/portraits/portholes/wh_main_chs_chaos/chs_exalted_hero_campaign_05_0.png	5051		true
wh_main_chs_cha_lord_of_change_0	1	2147357518		100	2147357523	wh_main_chs_cha_lord_of_change_0	general	wh_main_chs_lord_of_change	ui/portraits/portholes/wh_main_chs_chaos/chs_lord_of_change_0.png	3925	wh_main_skill_node_set_chs_lord_of_change	true
wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1	1	2147343883		100	2147343884	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1	general	wh_main_dwf_thorgrim_grudgebearer	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_ch_thorgrim_0.png	3297	wh_main_skill_node_set_dwf_thorgrim	true
wh_main_dwf_cha_lord_0	1	2147344365		100	2147344171	wh_main_dwf_cha_lord_0	general		ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_lord_campaign_03_0.png	3447	wh_main_skill_node_set_dwf_lord	true
wh_main_dwf_cha_master_engineer_0	1	2147344228		100	2147344298	wh_main_dwf_cha_master_engineer_0	engineer	wh_main_dwf_master_engineer	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_master_engineer_campaign_02_0.png	3552	wh_main_skill_node_set_all_engineer	true
wh_main_dwf_cha_rune_smith_0	1	2147344316		100	2147344334	wh_main_dwf_cha_rune_smith_0	general	wh_main_dwf_thane	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thane_campaign_01_0.png	3291	wh_main_skill_node_set_dwf_lord	true
wh_main_dwf_cha_thane	1	2147352478		100	2147352468	wh_main_dwf_cha_thane	champion	wh_main_dwf_thane	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thane_campaign_01_0.png	3291	wh_main_skill_node_set_all_champion	true
wh_main_dwf_cha_ungrim_ironfist	1	2147344414		100	2147344423	wh_main_dwf_cha_ungrim_ironfist	general	wh_main_dwf_ungrim_ironfist	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_ch_ungrim_0.png	3947	wh_main_skill_node_set_dwf_ungrim	true
wh_main_emp_cha_balthasar_gelt_0	1	2147343922		100	2147343928	wh_main_emp_cha_balthasar_gelt_0	general	wh_main_emp_balthasar_gelt	ui/portraits/portholes/wh_main_emp_empire/emp_ch_balthasar_0.png	3952		true
wh_main_emp_cha_balthasar_gelt_1	1	2147343922		100	2147343928	wh_main_emp_cha_balthasar_gelt_1	general	wh_main_emp_balthasar_gelt	ui/portraits/portholes/wh_main_emp_empire/emp_ch_balthasar_0.png	3952		true
wh_main_emp_cha_balthasar_gelt_2	1	2147343922		100	2147343928	wh_main_emp_cha_balthasar_gelt_2	general	wh_main_emp_balthasar_gelt	ui/portraits/portholes/wh_main_emp_empire/emp_ch_balthasar_0.png	3952		true
wh_main_emp_cha_balthasar_gelt_3	1	2147343922		100	2147343928	wh_main_emp_cha_balthasar_gelt_3	general	wh_main_emp_balthasar_gelt	ui/portraits/portholes/wh_main_emp_empire/emp_ch_balthasar_0.png	3952		true
wh_main_emp_cha_captain_0	1	2147344036		100	2147344037	wh_main_emp_cha_captain_0	general	wh_main_emp_captain	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	5200	wh_main_skill_node_set_emp_general	true
wh_main_emp_cha_captain_1	1	2147344036		100	2147344037	wh_main_emp_cha_captain_1	general	wh_main_emp_captain	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	5200	wh_main_skill_node_set_emp_general	true
wh_main_emp_cha_captain_2	1	2147344036		100	2147344037	wh_main_emp_cha_captain_2	general	wh_main_emp_captain	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	5200	wh_main_skill_node_set_emp_general	true
wh_main_emp_cha_captain_3	1	2147344036		100	2147344037	wh_main_emp_cha_captain_3	general	wh_main_emp_captain	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	5200	wh_main_skill_node_set_emp_general	true
wh_main_emp_cha_general_0	1	2147344126		100	2147344136	wh_main_emp_cha_general_0	general	wh_main_emp_lord	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	3463	wh_main_skill_node_set_emp_general	true
wh_main_emp_cha_general_1	1	2147344126		100	2147344136	wh_main_emp_cha_general_1	general	wh_main_emp_lord	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	3463	wh_main_skill_node_set_emp_general	true
wh_main_emp_cha_general_2	1	2147344126		100	2147344136	wh_main_emp_cha_general_2	general	wh_main_emp_lord	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	3463	wh_main_skill_node_set_emp_general	true
wh_main_emp_cha_general_3	1	2147344126		100	2147344136	wh_main_emp_cha_general_3	general	wh_main_emp_lord	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	3463	wh_main_skill_node_set_emp_general	true
wh_main_emp_cha_general_4	1	2147344126		100	2147344136	wh_main_emp_cha_general_4	general	wh_main_emp_lord	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	3463	wh_main_skill_node_set_emp_general	true
wh_main_emp_cha_karl_franz_0	1	2147343849		100	2147343858	wh_main_emp_cha_karl_franz_0	general	wh_main_emp_karl_franz	ui/portraits/portholes/wh_main_emp_empire/emp_ch_karl_0.png	3301	wh_main_skill_node_set_emp_karl_franz	true
wh_main_emp_cha_karl_franz_1	1	2147343849		100	2147343858	wh_main_emp_cha_karl_franz_1	general	wh_main_emp_karl_franz	ui/portraits/portholes/wh_main_emp_empire/emp_ch_karl_0.png	3301	wh_main_skill_node_set_emp_karl_franz	true
wh_main_emp_cha_karl_franz_2	1	2147343849		100	2147343858	wh_main_emp_cha_karl_franz_2	general	wh_main_emp_karl_franz	ui/portraits/portholes/wh_main_emp_empire/emp_ch_karl_0.png	3301	wh_main_skill_node_set_emp_karl_franz	true
wh_main_emp_cha_karl_franz_3	1	2147343849		100	2147343858	wh_main_emp_cha_karl_franz_3	general	wh_main_emp_karl_franz	ui/portraits/portholes/wh_main_emp_empire/emp_ch_karl_0.png	3301	wh_main_skill_node_set_emp_karl_franz	true
wh_main_emp_cha_karl_franz_4	1	2147343849		100	2147343858	wh_main_emp_cha_karl_franz_4	general	wh_main_emp_karl_franz	ui/portraits/portholes/wh_main_emp_empire/emp_ch_karl_0.png	3301	wh_main_skill_node_set_emp_karl_franz	true
wh_main_emp_cha_warrior_priest_0	1	2147344099		100	2147352481	wh_main_emp_cha_warrior_priest_0	dignitary	wh_main_emp_warrior_priest	ui/portraits/portholes/wh_main_emp_empire/emp_warrior_priest_campaign_01_0.png	3310	wh_main_skill_node_set_all_dignitary	true
wh_main_emp_cha_warrior_priest_1	1	2147344099		100	2147352481	wh_main_emp_cha_warrior_priest_1	dignitary	wh_main_emp_warrior_priest	ui/portraits/portholes/wh_main_emp_empire/emp_warrior_priest_campaign_01_0.png	3310	wh_main_skill_node_set_all_dignitary	true
wh_main_emp_cha_warrior_priest_2	1	2147344099		100	2147352481	wh_main_emp_cha_warrior_priest_2	dignitary	wh_main_emp_warrior_priest	ui/portraits/portholes/wh_main_emp_empire/emp_warrior_priest_campaign_01_0.png	3310	wh_main_skill_node_set_all_dignitary	true
wh_main_emp_cha_witch_hunter	1	2147360173		100	2147344030	wh_main_emp_cha_witch_hunter	spy	wh_main_emp_witch_hunter	ui/portraits/portholes/wh_main_emp_empire/emp_witch_hunter_campaign_01_0.png	3319	wh_main_skill_node_set_all_spy	true
wh_main_emp_cha_wizard_fire_0	1	2147355056	wh_main_lore_fire	100	2147354899	wh_main_emp_cha_wizard_fire_0	wizard	wh_main_emp_bright_wizard	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	3554	wh_main_skill_node_set_emp_bright_wizard	true
wh_main_emp_cha_wizard_fire_1	1	2147355056	wh_main_lore_fire	100	2147354899	wh_main_emp_cha_wizard_fire_0	wizard	wh_main_emp_bright_wizard	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	3554	wh_main_skill_node_set_emp_bright_wizard	true
wh_main_emp_cha_wizard_fire_2	1	2147355056	wh_main_lore_fire	100	2147354899	wh_main_emp_cha_wizard_fire_0	wizard	wh_main_emp_bright_wizard	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	3554	wh_main_skill_node_set_emp_bright_wizard	true
wh_main_emp_cha_wizard_fire_3	1	2147355056	wh_main_lore_fire	100	2147354899	wh_main_emp_cha_wizard_fire_0	wizard	wh_main_emp_bright_wizard	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	3554	wh_main_skill_node_set_emp_bright_wizard	true
wh_main_emp_cha_wizard_heavens_0	1	2147355089		100	2147354974	wh_main_emp_cha_wizard_heavens_1	wizard	wh_main_emp_celestial_wizard	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	3960	wh_main_skill_node_set_emp_celestial_wizard	true
wh_main_emp_cha_wizard_heavens_1	1	2147355089		100	2147354974	wh_main_emp_cha_wizard_heavens_1	wizard	wh_main_emp_celestial_wizard	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	3960	wh_main_skill_node_set_emp_celestial_wizard	true
wh_main_emp_cha_wizard_heavens_2	1	2147355089		100	2147354974	wh_main_emp_cha_wizard_heavens_1	wizard	wh_main_emp_celestial_wizard	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	3960	wh_main_skill_node_set_emp_celestial_wizard	true
wh_main_emp_cha_wizard_heavens_4	1	2147355089		100	2147354974	wh_main_emp_cha_wizard_heavens_1	wizard	wh_main_emp_celestial_wizard	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	3960	wh_main_skill_node_set_emp_celestial_wizard	true
wh_main_emp_cha_wizard_light_0	1	2147355082	wh_main_lore_light	100	2147357617	wh_main_emp_cha_wizard_light_1	general	wh_main_emp_light_wizard	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	5211	wh_main_skill_node_set_emp_light_wizard	true
wh_main_emp_cha_wizard_light_1	1	2147355082	wh_main_lore_light	100	2147357617	wh_main_emp_cha_wizard_light_1	general	wh_main_emp_light_wizard	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	5211	wh_main_skill_node_set_emp_light_wizard	true
wh_main_emp_cha_wizard_light_2	1	2147355082	wh_main_lore_light	100	2147357617	wh_main_emp_cha_wizard_light_1	general	wh_main_emp_light_wizard	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	5211	wh_main_skill_node_set_emp_light_wizard	true
wh_main_emp_cha_wizard_light_4	1	2147355082	wh_main_lore_light	100	2147357617	wh_main_emp_cha_wizard_light_1	general	wh_main_emp_light_wizard	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	5211	wh_main_skill_node_set_emp_light_wizard	true
wh_main_grn_cha_azhag_the_slaughterer_0	1	2147345906		100	2147357356	wh_main_grn_cha_azhag_the_slaughterer_0	general	wh_main_grn_azhag_the_slaughterer	ui/portraits/portholes/wh_main_grn_greenskins/grn_ch_azhag_0.png	3969	wh_main_skill_node_set_grn_azhag	true
wh_main_grn_cha_azhag_the_slaughterer_1	1	2147345906		100	2147357356	wh_main_grn_cha_azhag_the_slaughterer_1	general	wh_main_grn_azhag_the_slaughterer	ui/portraits/portholes/wh_main_grn_greenskins/grn_ch_azhag_0.png	3969	wh_main_skill_node_set_grn_azhag	true
wh_main_grn_cha_goblin_big_boss_0	1	2147344880		100	2147345914	wh_main_grn_cha_goblin_big_boss_0	general	wh_main_grn_goblin_big_boss	ui/portraits/portholes/wh_main_grn_greenskins/grn_goblin_bigboss_campaign_01_0.png	3327	wh_main_skill_node_set_grn_orc_warboss	true
wh_main_grn_cha_goblin_big_boss_1	1	2147344880		100	2147345914	wh_main_grn_cha_goblin_big_boss_1	spy	wh_main_grn_goblin_big_boss	ui/portraits/portholes/wh_main_grn_greenskins/grn_goblin_bigboss_campaign_01_0.png	3327	wh_main_skill_node_set_grn_orc_warboss	true
wh_main_grn_cha_goblin_big_boss_2	1	2147344880		100	2147345914	wh_main_grn_cha_goblin_big_boss_2	general	wh_main_grn_goblin_big_boss	ui/portraits/portholes/wh_main_grn_greenskins/grn_goblin_bigboss_campaign_01_0.png	3327	wh_main_skill_node_set_grn_orc_warboss	true
