select_context	over_context	tooltip_line	advice_line	main_line
none_or_self	player_navy_cant_escort_already_escorting	rome2_tltip_left_clk_select		rome2_tltip_main_player_admiral
none_or_self	player_navy_transport	rome2_tltip_left_clk_select		rome2_tltip_main_player_general_on_sea
none_or_self	player_sea_trade_route		rome2_tltip_player_sea_trade_route_self	
none_or_self	player_trade_route		rome2_tltip_player_trade_route_self	
none_or_self	player_waaagh_army	rome2_tltip_left_clk_select	wh_main_tltip_waaagh_army_info	wh_main_tltip_waaagh_army
none_or_self	region			rome2_tltip_main_province
none_or_self	shared_sea_region			
player_force_attack_exit_stance	abandonded_region	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_province
player_force_attack_exit_stance	abandoned_major_settlement	wh2_main_tltip_attack_exit_stance		rome2_tltip_abandoned_major_region
player_force_attack_exit_stance	abandoned_minor_settlement	wh2_main_tltip_attack_exit_stance		rome2_tltip_abandoned_minor_region
player_force_attack_exit_stance	allied_army	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_general
player_force_attack_exit_stance	allied_blark	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	wh2_main_tltip_allied_blark
player_force_attack_exit_stance	allied_major_settlement_land	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_province_capital
player_force_attack_exit_stance	allied_major_settlement_land_besieged	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_allied_province_capital
player_force_attack_exit_stance	allied_major_settlement_port	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_province_capital
player_force_attack_exit_stance	allied_major_settlement_port_blockaded	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_allied_province_capital
player_force_attack_exit_stance	allied_minor_settlement_land	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_minor_settlement
player_force_attack_exit_stance	allied_minor_settlement_land_besieged	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_allied_minor_settlement
player_force_attack_exit_stance	allied_minor_settlement_port	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_minor_settlement
player_force_attack_exit_stance	allied_minor_settlement_port_blockaded	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_allied_minor_settlement
player_force_attack_exit_stance	allied_navy	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_admiral
player_force_attack_exit_stance	allied_navy_escort	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_admiral
player_force_attack_exit_stance	allied_navy_transport	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_general_on_sea
player_force_attack_exit_stance	contested_sea_region	wh2_main_tltip_attack_exit_stance		wh2_main_tltip_player_force
player_force_attack_exit_stance	enemy_army	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_enemy_general
player_force_attack_exit_stance	enemy_blark	wh2_main_tltip_attack_exit_stance		wh2_main_tltip_enemy_blark
player_force_attack_exit_stance	enemy_major_settlement_land	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_enemy_province_capital
player_force_attack_exit_stance	enemy_major_settlement_land_besieged	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_enemy_province_capital
player_force_attack_exit_stance	enemy_major_settlement_port	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_enemy_province_capital
player_force_attack_exit_stance	enemy_major_settlement_port_blockaded	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_enemy_province_capital
player_force_attack_exit_stance	enemy_minor_settlement_land	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_enemy_minor_settlement
player_force_attack_exit_stance	enemy_minor_settlement_land_besieged	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_enemy_minor_settlement
player_force_attack_exit_stance	enemy_minor_settlement_port	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_enemy_minor_settlement
player_force_attack_exit_stance	enemy_minor_settlement_port_blockaded	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_enemy_minor_settlement
player_force_attack_exit_stance	enemy_navy	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_enemy_admiral
player_force_attack_exit_stance	enemy_navy_escort	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_enemy_admiral
player_force_attack_exit_stance	enemy_navy_transport	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_enemy_general_on_sea
player_force_attack_exit_stance	enemy_region	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_province
player_force_attack_exit_stance	hostile_sea_region	wh2_main_tltip_attack_exit_stance	rome2_tltip_hostile_sea_region_self	wh2_main_tltip_player_force
player_force_attack_exit_stance	non_player_army	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_general
player_force_attack_exit_stance	non_player_blark	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	wh2_main_tltip_non_player_blark
player_force_attack_exit_stance	non_player_major_settlement_land	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_province_capital
player_force_attack_exit_stance	non_player_major_settlement_land_besieged	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_non_player_province_capital
player_force_attack_exit_stance	non_player_major_settlement_port	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_province_capital
player_force_attack_exit_stance	non_player_major_settlement_port_blockaded	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_non_player_province_capital
player_force_attack_exit_stance	non_player_minor_settlement_land	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_minor_settlement
player_force_attack_exit_stance	non_player_minor_settlement_land_besieged	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_non_player_minor_settlement
player_force_attack_exit_stance	non_player_minor_settlement_port	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_minor_settlement
player_force_attack_exit_stance	non_player_minor_settlement_port_blockaded	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_non_player_minor_settlement
player_force_attack_exit_stance	non_player_navy	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_non_player_admiral
player_force_attack_exit_stance	non_player_navy_escort	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_non_player_admiral
player_force_attack_exit_stance	non_player_navy_transport	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_non_player_general_on_sea
player_force_attack_exit_stance	non_player_region	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_province
player_force_attack_exit_stance	non_player_region_without_access	wh2_main_tltip_attack_exit_stance	rome2_tltip_warning_no_access	rome2_tltip_main_province
player_force_attack_exit_stance	own_sea_region	wh2_main_tltip_attack_exit_stance		wh2_main_tltip_player_force
player_force_attack_exit_stance	player_army	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_general
player_force_attack_exit_stance	player_army_containing_agent	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_general
player_force_attack_exit_stance	player_blark	wh2_main_tltip_attack_exit_stance		wh2_main_tltip_player_blark
player_force_attack_exit_stance	player_major_settlement_land_besieged	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_province_capital
player_force_attack_exit_stance	player_major_settlement_land_garrisoned	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_province_capital
player_force_attack_exit_stance	player_major_settlement_land_ungarrisoned	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_province_capital
player_force_attack_exit_stance	player_major_settlement_port_blockaded	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_province_capital
player_force_attack_exit_stance	player_major_settlement_port_garrisoned_combined	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_province_capital
player_force_attack_exit_stance	player_major_settlement_port_garrisoned_navy	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_province_capital
player_force_attack_exit_stance	player_major_settlement_port_garrisoned_transport	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_province_capital
player_force_attack_exit_stance	player_major_settlement_port_ungarrisoned	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_province_capital
player_force_attack_exit_stance	player_minor_settlement_land_besieged	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_attack_exit_stance	player_minor_settlement_land_garrisoned	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_attack_exit_stance	player_minor_settlement_land_ungarrisoned	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_attack_exit_stance	player_minor_settlement_port_blockaded	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_attack_exit_stance	player_minor_settlement_port_garrisoned_combined	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_attack_exit_stance	player_minor_settlement_port_garrisoned_navy	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_attack_exit_stance	player_minor_settlement_port_garrisoned_transport	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_attack_exit_stance	player_minor_settlement_port_ungarrisoned	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_minor_settlement
player_force_attack_exit_stance	player_navy	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_admiral
player_force_attack_exit_stance	player_navy_cant_escort_already_escorting	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_admiral
player_force_attack_exit_stance	player_navy_transport	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_player_general_on_sea
player_force_attack_exit_stance	region	wh2_main_tltip_attack_exit_stance		rome2_tltip_main_province
player_force_attack_exit_stance	sea_region	wh2_main_tltip_attack_exit_stance	rome2_tltip_hostile_sea_region_self	wh2_main_tltip_player_force
player_force_attack_exit_stance	shared_sea_region	wh2_main_tltip_attack_exit_stance		wh2_main_tltip_player_force
player_force_cannot_attack_stance	abandonded_region	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_province
player_force_cannot_attack_stance	abandoned_major_settlement	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_abandoned_major_region
player_force_cannot_attack_stance	abandoned_minor_settlement	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_abandoned_minor_region
player_force_cannot_attack_stance	allied_army	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_allied_general
player_force_cannot_attack_stance	allied_blark	rome2_tltip_warning_cannot_attack_stance		wh2_main_tltip_allied_blark
player_force_cannot_attack_stance	allied_major_settlement_land	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_allied_province_capital
player_force_cannot_attack_stance	allied_major_settlement_land_besieged	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_allied_province_capital
player_force_cannot_attack_stance	allied_major_settlement_port	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_allied_province_capital
player_force_cannot_attack_stance	allied_major_settlement_port_blockaded	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_allied_province_capital
player_force_cannot_attack_stance	allied_minor_settlement_land	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_allied_minor_settlement
player_force_cannot_attack_stance	allied_minor_settlement_land_besieged	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_allied_minor_settlement
player_force_cannot_attack_stance	allied_minor_settlement_port	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_allied_minor_settlement
player_force_cannot_attack_stance	allied_minor_settlement_port_blockaded	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_allied_minor_settlement
player_force_cannot_attack_stance	allied_navy	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_allied_admiral
player_force_cannot_attack_stance	allied_navy_escort	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_allied_admiral
player_force_cannot_attack_stance	allied_navy_transport	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_allied_general_on_sea
player_force_cannot_attack_stance	contested_sea_region	rome2_tltip_warning_cannot_attack_stance		wh2_main_tltip_player_force
player_force_cannot_attack_stance	enemy_army	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_general
player_force_cannot_attack_stance	enemy_blark	rome2_tltip_warning_cannot_attack_stance		wh2_main_tltip_enemy_blark
player_force_cannot_attack_stance	enemy_major_settlement_land	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_attack_stance	enemy_major_settlement_land_besieged	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_attack_stance	enemy_major_settlement_port	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_attack_stance	enemy_major_settlement_port_blockaded	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_attack_stance	enemy_minor_settlement_land	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_attack_stance	enemy_minor_settlement_land_besieged	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_attack_stance	enemy_minor_settlement_port	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_attack_stance	enemy_minor_settlement_port_blockaded	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_attack_stance	enemy_navy	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_admiral
player_force_cannot_attack_stance	enemy_navy_escort	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_admiral
player_force_cannot_attack_stance	enemy_navy_transport	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_enemy_general_on_sea
player_force_cannot_attack_stance	enemy_region	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_province
player_force_cannot_attack_stance	hostile_sea_region	rome2_tltip_warning_cannot_attack_stance	rome2_tltip_hostile_sea_region_self	wh2_main_tltip_player_force
player_force_cannot_attack_stance	non_player_army	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_general
player_force_cannot_attack_stance	non_player_blark	rome2_tltip_warning_cannot_attack_stance		wh2_main_tltip_non_player_blark
player_force_cannot_attack_stance	non_player_major_settlement_land	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_attack_stance	non_player_major_settlement_land_besieged	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_attack_stance	non_player_major_settlement_port	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_attack_stance	non_player_major_settlement_port_blockaded	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_attack_stance	non_player_minor_settlement_land	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_attack_stance	non_player_minor_settlement_land_besieged	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_attack_stance	non_player_minor_settlement_port	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_attack_stance	non_player_minor_settlement_port_blockaded	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_attack_stance	non_player_navy	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_admiral
player_force_cannot_attack_stance	non_player_navy_escort	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_admiral
player_force_cannot_attack_stance	non_player_navy_transport	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_non_player_general_on_sea
player_force_cannot_attack_stance	non_player_region	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_province
player_force_cannot_attack_stance	non_player_region_without_access	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_province
player_force_cannot_attack_stance	own_sea_region	rome2_tltip_warning_cannot_attack_stance		wh2_main_tltip_player_force
player_force_cannot_attack_stance	player_army	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_general
player_force_cannot_attack_stance	player_army_containing_agent	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_general
player_force_cannot_attack_stance	player_blark	rome2_tltip_warning_cannot_attack_stance		wh2_main_tltip_player_blark
player_force_cannot_attack_stance	player_major_settlement_land_besieged	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_major_settlement_land_garrisoned	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_major_settlement_land_ungarrisoned	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_major_settlement_port_blockaded	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_major_settlement_port_garrisoned_combined	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_major_settlement_port_garrisoned_navy	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_major_settlement_port_garrisoned_transport	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_major_settlement_port_ungarrisoned	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_province_capital
player_force_cannot_attack_stance	player_minor_settlement_land_besieged	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_minor_settlement_land_garrisoned	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_minor_settlement_land_ungarrisoned	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_minor_settlement_port_blockaded	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_minor_settlement_port_garrisoned_combined	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_minor_settlement_port_garrisoned_navy	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_minor_settlement_port_garrisoned_transport	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_minor_settlement_port_ungarrisoned	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_attack_stance	player_navy	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_admiral
player_force_cannot_attack_stance	player_navy_cant_escort_already_escorting	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_admiral
player_force_cannot_attack_stance	player_navy_transport	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_player_general_on_sea
player_force_cannot_attack_stance	region	rome2_tltip_warning_cannot_attack_stance		rome2_tltip_main_province
player_force_cannot_attack_stance	sea_region	rome2_tltip_warning_cannot_attack_stance	rome2_tltip_hostile_sea_region_self	wh2_main_tltip_player_force
player_force_cannot_attack_stance	shared_sea_region	rome2_tltip_warning_cannot_attack_stance		wh2_main_tltip_player_force
player_force_cannot_move_stance	abandonded_region	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_province
player_force_cannot_move_stance	allied_army	rome2_tltip_warning_cannot_move_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_general
player_force_cannot_move_stance	allied_blark	rome2_tltip_warning_cannot_move_stance	rome2_tltip_warning_diplomatic_impact_attack	wh2_main_tltip_allied_blark
player_force_cannot_move_stance	allied_major_settlement_land	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_allied_province_capital
player_force_cannot_move_stance	allied_major_settlement_land_besieged	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_allied_province_capital
player_force_cannot_move_stance	allied_major_settlement_port	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_allied_province_capital
player_force_cannot_move_stance	allied_major_settlement_port_blockaded	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_allied_province_capital
player_force_cannot_move_stance	allied_minor_settlement_land	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_allied_minor_settlement
player_force_cannot_move_stance	allied_minor_settlement_land_besieged	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_allied_minor_settlement
player_force_cannot_move_stance	allied_minor_settlement_port	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_allied_minor_settlement
player_force_cannot_move_stance	allied_minor_settlement_port_blockaded	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_allied_minor_settlement
player_force_cannot_move_stance	allied_navy	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_allied_admiral
player_force_cannot_move_stance	allied_navy_escort	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_allied_admiral
player_force_cannot_move_stance	allied_navy_transport	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_allied_general_on_sea
player_force_cannot_move_stance	contested_sea_region	rome2_tltip_warning_cannot_move_stance		wh2_main_tltip_player_force
player_force_cannot_move_stance	enemy_army	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_general
player_force_cannot_move_stance	enemy_blark	rome2_tltip_warning_cannot_move_stance		wh2_main_tltip_enemy_blark
player_force_cannot_move_stance	enemy_major_settlement_land	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_move_stance	enemy_major_settlement_land_besieged	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_move_stance	enemy_major_settlement_port	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_move_stance	enemy_major_settlement_port_blockaded	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_province_capital
player_force_cannot_move_stance	enemy_minor_settlement_land	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_move_stance	enemy_minor_settlement_land_besieged	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_move_stance	enemy_minor_settlement_port	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_move_stance	enemy_minor_settlement_port_blockaded	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_minor_settlement
player_force_cannot_move_stance	enemy_navy	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_admiral
player_force_cannot_move_stance	enemy_navy_escort	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_admiral
player_force_cannot_move_stance	enemy_navy_transport	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_enemy_general_on_sea
player_force_cannot_move_stance	enemy_region	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_province
player_force_cannot_move_stance	hostile_sea_region	rome2_tltip_warning_cannot_move_stance	rome2_tltip_hostile_sea_region_self	wh2_main_tltip_player_force
player_force_cannot_move_stance	non_player_army	rome2_tltip_warning_cannot_move_stance	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_general
player_force_cannot_move_stance	non_player_blark	rome2_tltip_warning_cannot_move_stance	rome2_tltip_warning_diplomatic_impact_attack	wh2_main_tltip_non_player_blark
player_force_cannot_move_stance	non_player_major_settlement_land	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_move_stance	non_player_major_settlement_land_besieged	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_move_stance	non_player_major_settlement_port	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_move_stance	non_player_major_settlement_port_blockaded	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_province_capital
player_force_cannot_move_stance	non_player_minor_settlement_land	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_move_stance	non_player_minor_settlement_land_besieged	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_move_stance	non_player_minor_settlement_port	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_move_stance	non_player_minor_settlement_port_blockaded	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_minor_settlement
player_force_cannot_move_stance	non_player_navy	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_admiral
player_force_cannot_move_stance	non_player_navy_escort	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_admiral
player_force_cannot_move_stance	non_player_navy_transport	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_non_player_general_on_sea
player_force_cannot_move_stance	non_player_region	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_province
player_force_cannot_move_stance	non_player_region_without_access	rome2_tltip_warning_cannot_move_stance	rome2_tltip_warning_no_access	rome2_tltip_main_province
player_force_cannot_move_stance	own_sea_region	rome2_tltip_warning_cannot_move_stance		wh2_main_tltip_player_force
player_force_cannot_move_stance	player_army	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_general
player_force_cannot_move_stance	player_army_containing_agent	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_general
player_force_cannot_move_stance	player_blark	rome2_tltip_warning_cannot_move_stance		wh2_main_tltip_player_blark
player_force_cannot_move_stance	player_major_settlement_land_besieged	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_major_settlement_land_garrisoned	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_major_settlement_land_ungarrisoned	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_major_settlement_port_blockaded	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_major_settlement_port_garrisoned_combined	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_major_settlement_port_garrisoned_navy	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_major_settlement_port_garrisoned_transport	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_major_settlement_port_ungarrisoned	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_province_capital
player_force_cannot_move_stance	player_minor_settlement_land_besieged	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_minor_settlement_land_garrisoned	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_minor_settlement_land_ungarrisoned	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_minor_settlement_port_blockaded	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
player_force_cannot_move_stance	player_minor_settlement_port_garrisoned_combined	rome2_tltip_warning_cannot_move_stance		rome2_tltip_main_player_minor_settlement
