template_key	unit_group_key	ratio
WH_mp_Wood_Elves_siege_attack	Default_land_magic	5
WH_mp_Wood_Elves_siege_attack	Default_land_monster	20
WH_mp_Wood_Elves_siege_defence	Default_land_cavalry_melee	10
WH_mp_Wood_Elves_siege_defence	Default_land_cavalry_missile	1
WH_mp_Wood_Elves_siege_defence	Default_land_infantry_melee	35
WH_mp_Wood_Elves_siege_defence	Default_land_infantry_missile	30
WH_mp_Wood_Elves_siege_defence	Default_land_magic	5
WH_mp_Wood_Elves_siege_defence	Default_land_monster	20
default_land	Default_land_artillery	1
default_land	Default_land_cavalry_melee	1
default_land	Default_land_cavalry_missile	1
default_land	Default_land_cavalry_shock	1
default_land	Default_land_infantry_melee	1
default_land	Default_land_infantry_missile	1
default_land	Default_land_infantry_spearmen	1
default_naval	Default_naval_melee	2
default_naval	Default_naval_ranged	2
default_naval	Default_naval_special	1
