key	type	battle_start	battle_stop	battle_rtpc	distance_battle	campaign_start	campaign_stop	campaign_rtpc	distance_campaign	min_time	max_time	random_position	flatten_rtpc_to_2d	doppler_rtpc_name	reverb	obstruction
Sound_Environment_Temple_Magic_Electric_Wall_Beam	looping_sound	Battle_Environment_Magic_Magic_Electric_Wall_Beam_Play	Battle_Environment_Magic_Magic_Electric_Wall_Beam_Stop		200.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Temple_Magic_Floating_Mist	looping_sound	Battle_Environment_Lizardmen_Temple_Magic_Floating_Mist_Play	Battle_Environment_Lizardmen_Temple_Magic_Floating_Mist_Stop		550.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Temple_Magic_Floating_Mist_Large	looping_sound	Battle_Environment_Lizardmen_Temple_Magic_Floating_Mist_Large_Play	Battle_Environment_Lizardmen_Temple_Magic_Floating_Mist_Large_Stop		550.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Temple_Magic_Jet_Large	looping_sound	Battle_Environment_Lizardmen_Temple_Magic_Jet_Large_Play	Battle_Environment_Lizardmen_Temple_Magic_Jet_Large_Stop		800.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Thorn_Vines_Large	one_shot_sound	Battle_Environment_High_Elves_Elves_Thorney_Vine_Oneshot			200.0000				0.0000	5.0000	10.0000	false	false		false	false
Sound_Environment_Tomb_Kings_Black_Tower	looping_sound	Battle_Environment_Tomb_Kings_Black_Tower_Large_Start	Battle_Environment_Tomb_Kings_Black_Tower_Large_Stop		550.0000				0.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Tower_Of_Hoeth_Magic_Bottom	looping_sound				0.0000	Campaign_Environment_High_Elves_White_Tower_Of_Hoeth_Magic_Bottom_Loop_Start	Campaign_Stop_Ambiences		50.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Tower_Of_Hoeth_Magic_Top	looping_sound				0.0000	Campaign_Environment_High_Elves_White_Tower_Of_Hoeth_Magic_Top_Loop_Start	Campaign_Stop_Ambiences		50.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Tower_Vertical_Beam	looping_sound	Battle_Environment_Lizardmen_Temple_Magic_Floating_Mist_Play	Battle_Environment_Lizardmen_Temple_Magic_Floating_Mist_Stop		200.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Tower_Waterfall_Flow_Small	looping_sound	Battle_Environment_Element_Water_Tower_Waterfall_Flow_Small_Play	Battle_Environment_Element_Water_Tower_Waterfall_Flow_Small_Stop		100.0000				0.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Tower_Waterfall_Mist_Small	looping_sound	Battle_Environment_Element_Water_Tower_Waterfall_Mist_Small_Play	Battle_Environment_Element_Water_Tower_Waterfall_Mist_Small_Stop		100.0000				0.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Treasure	looping_sound				0.0000	Cam_Generic_Treasure	Campaign_Stop_Ambiences		20.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Tumour_Large	one_shot_sound	Battle_Environment_Element_Earth_Tumour_Large			50.0000	Campaign_Environment_Element_Earth_Tumour_Play			25.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Tumour_Small	one_shot_sound	Battle_Environment_Element_Earth_Tumour_Small			50.0000	Campaign_Environment_Element_Earth_Tumour_Play			25.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Tzeentch_All_Seeing_Eye	looping_sound	Battle_Environment_Tzeentch_All_Seeing_Eye_Loop_Start	Battle_Environment_Tzeentch_All_Seeing_Eye_Loop_Stop		200.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Tzeentch_Beams	looping_sound	Battle_Environment_Tzeentch_Cultist_Lightning_Start	Battle_Environment_Tzeentch_Cultist_Lightning_Stop		150.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Tzeentch_Burning_Crystal	looping_sound	Battle_Environment_Tzeentch_Big_Crystal_Loop_Start	Battle_Environment_Tzeentch_Big_Crystal_Loop_Stop		150.0000				0.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Tzeentch_Crevice	looping_sound	Battle_Environment_Crevice_Loop_Play	Battle_Environment_Crevice_Loop_Stop		200.0000				0.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Tzeentch_Crystal	looping_sound	Battle_Environment_Tzeentch_Crystal_Play	Battle_Environment_Tzeentch_Crystal_Stop		100.0000	Campaign_Environment_Tzeentch_Ice_Crystal_Play	Campaign_Environment_Tzeentch_Ice_Crystal_Stop		25.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Tzeentch_Cultist_Lightning	looping_sound	Battle_Environment_Tzeentch_Beams_Start	Battle_Environment_Tzeentch_Beams_Stop		100.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Tzeentch_Fortress_Vortex	looping_sound	Battle_Environment_Tzeentch_Fortress_Vortex_Start	Battle_Environment_Tzeentch_Fortress_Vortex_Stop		850.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Tzeentch_Gate	looping_sound	Battle_Environment_Tzeentch_Gate_Core_Loop_Play	Battle_Environment_Tzeentch_Gate_Core_Loop_Stop		150.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Tzeentch_Gatehouse_Vortex	looping_sound	Battle_Environment_Tzeentch_Gatehouse_Vortex_Loop_Start	Battle_Environment_Tzeentch_Gatehouse_Vortex_Loop_Stop		350.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Tzeentch_Imp_Fortress	looping_sound	Battle_Environment_Tzeentch_Imp_Fortress_Vortex_Play	Battle_Environment_Tzeentch_Imp_Fortress_Vortex_Stop		850.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Tzeentch_Magic_Fog	looping_sound	Battle_Environment_Tzeentch_Magic_Fog_Start	Battle_Environment_Tzeentch_Magic_Fog_Stop		150.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Tzeentch_Magic_Streams	looping_sound	Battle_Environment_Tzeentch_Magic_Streams_Loop_Start	Battle_Environment_Tzeentch_Magic_Streams_Loop_Stop		140.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Tzeentch_Magic_Swirl	looping_sound	Battle_Environment_Tzeentch_Magic_Swirl_Start	Battle_Environment_Tzeentch_Magic_Swirl_Stop		150.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Tzeentch_Magic_WaterFall	looping_sound	Battle_Environment_Tzeentch_Magic_WateFall_Play	Battle_Environment_Tzeentch_Magic_WateFall_Stop		200.0000				0.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Tzeentch_Magic_WaterPool	looping_sound	Battle_Environment_Tzeentch_Magic_WatePool_Play	Battle_Environment_Tzeentch_Magic_WatePool_Stop		200.0000				0.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Tzeentch_Magic_Waterfall	looping_sound	Battle_Environment_Magic_Waterfall_Play	Battle_Environment_Magic_Waterfall_Stop		550.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Tzeentch_Ooze	looping_sound				25.0000	Campaign_Environment_Tzeentch_Ooze_Play	Campaign_Environment_Tzeentch_Ooze_Stop		25.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Tzeentch_Prop_Flesh_Movement_Oneshots	looping_sound				25.0000	Campaign_Environment_Tzeentch_Prop_Flesh_Movement_Play	Campaign_Environment_Tzeentch_Prop_Flesh_Movement_Stop		20.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Underwater_Wall	looping_sound	Battle_Environment_Vampire_Coast_Underwater_Wall_Play	Battle_Environment_Vampire_Coast_Underwater_Wall_Stop		500.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_VMP_Green_Glowing_Mist_Building	looping_sound	Battle_Environment_Vampire_Green_Glowing_Mist_Building_Loop_Start	Battle_Environment_Vampire_Green_Glowing_Mist_Building_Loop_Stop		50.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_VMP_Green_Glowing_Mist_Land	looping_sound	Battle_Environment_Vampire_Green_Glowing_Mist_Land_Loop_Start	Battle_Environment_Vampire_Green_Glowing_Mist_Land_Loop_Stop		50.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Vampire_Meteorite	looping_sound	Battle_Environment_Vampire_Meteorite_Loop_Play	Battle_Environment_Vampire_Meteorite_Loop_Stop		400.0000				25.0000	5.0000	10.0000	false	false		false	false
Sound_Environment_Volcanic_Shaft_Active	looping_sound	Battle_Environment_Element_Fire_Volcanic_Shaft_Active_Play	Battle_Environment_Element_Fire_Volcanic_Shaft_Active_Stop		400.0000				30.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Volcano_Active	looping_sound	Battle_Environment_Element_Fire_Volcano_Active_Play	Battle_Environment_Element_Fire_Volcano_Active_Stop		800.0000	Cam_Volcano_Active_Play	Cam_Volcano_Active_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Volcano_Dormant	looping_sound	Battle_Environment_Element_Fire_Volcano_Dormant_Play	Battle_Environment_Element_Fire_Volcano_Dormant_Stop		800.0000	Cam_Volcano_Dormant_Play	Cam_Volcano_Dormant_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Vortex_Fire	looping_sound				4000.0000	Campaign_Environment_Element_Magic_Fire_Play	Campaign_Environment_Element_Magic_Fire_Stop		40.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Vortex_Magic_Pillar	looping_sound				4000.0000	Campaign_Environment_Element_Magic_Pillar_Play	Campaign_Environment_Element_Magic_Pillar_Stop		40.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Warp_Hole_Large_Positional	looping_sound				0.0000	Campaign_Environment_Element_Magic_Warp_Hole_Large_Positional_Loop_Play	Campaign_Environment_Element_Magic_Warp_Hole_Large_Positional_Loop_Stop		40.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Warp_Hole_Small	looping_sound				0.0000	Campaign_Environment_Element_Magic_Warp_Hole_Small_Loop_Play	Campaign_Environment_Element_Magic_Warp_Hole_Small_Loop_Stop		40.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Warpstone_Crack	looping_sound	Battle_Environment_DLC12_Skaven_QB_Storm_Daemon_Warpstone_Crack_Play	Battle_Environment_DLC12_Skaven_QB_Storm_Daemon_Warpstone_Crack_Stop		200.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Warpstone_Meteor_Crater	looping_sound	Battle_Environment_DLC12_Skaven_QB_Storm_Daemon_Meteor_Crater_Play	Battle_Environment_DLC12_Skaven_QB_Storm_Daemon_Meteor_Crater_Stop		200.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Waterfall	looping_sound				0.0000	Cam_Waterfall_Small_Play	Cam_Waterfall_Small_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Waterfall_Flow_Large	looping_sound	Battle_Environment_Element_Water_Waterfall_Flow_Large_Play	Battle_Environment_Element_Water_Waterfall_Flow_Large_Stop		600.0000	Cam_Env_Waterfall_Large_Play	Cam_Env_Waterfall_Large_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Waterfall_Flow_Large_Cave	looping_sound	Battle_Environment_Element_Water_Waterfall_Flow_Large_Cave_Play	Battle_Environment_Element_Water_Waterfall_Flow_Large_Cave_Stop		1200.0000	Cam_Env_Waterfall_Large_Play	Cam_Env_Waterfall_Large_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Waterfall_Flow_Medium	looping_sound	Battle_Environment_Element_Water_Waterfall_Flow_Medium_Play	Battle_Environment_Element_Water_Waterfall_Flow_Medium_Stop		500.0000				0.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Waterfall_Flow_Small	looping_sound	Battle_Environment_Element_Water_Waterfall_Flow_Small_Play	Battle_Environment_Element_Water_Waterfall_Flow_Small_Stop		200.0000	Cam_Waterfall_Small_Play	Cam_Waterfall_Small_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Waterfall_Huge	looping_sound	Battle_Environment_Element_Water_Waterfall_Flow_Huge_Play	Battle_Environment_Element_Water_Waterfall_Flow_Huge_Stop		6000.0000				0.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Waterfall_Huge_Cave	looping_sound	Battle_Environment_Element_Water_Waterfall_Flow_Huge_Cave_Play	Battle_Environment_Element_Water_Waterfall_Flow_Huge_Cave_Stop		6000.0000				0.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Waterfall_Mist_Large	looping_sound	Battle_Environment_Element_Water_Waterfall_Mist_Large_Play	Battle_Environment_Element_Water_Waterfall_Mist_Large_Stop		600.0000				0.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Waterfall_Mist_Medium	looping_sound	Battle_Environment_Element_Water_Waterfall_Mist_Medium_Play	Battle_Environment_Element_Water_Waterfall_Mist_Medium_Stop		500.0000				0.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Waterfall_Mist_Small	looping_sound	Battle_Environment_Element_Water_Waterfall_Mist_Small_Play	Battle_Environment_Element_Water_Waterfall_Mist_Small_Stop		200.0000				0.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Waterfall_Tiny	looping_sound				0.0000	Cam_Waterfall_Tiny_Play	Cam_Waterfall_Tiny_Stop		20.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Waterfall_Tiny_mist	looping_sound	Battle_Environment_Element_Water_Waterfall_Tiny_mist_play	Battle_Environment_Element_Water_Waterfall_Tiny_mist_stop		100.0000				0.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Wildlife_Crow	looping_sound				140.0000	Campaign_Environment_Generic_Settlement_Props_Prologue_Crow_Tree_Play	Campaign_Environment_Generic_Settlement_Props_Prologue_Crow_Tree_Stop		15.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Wildlife_Seagull	looping_sound	Battle_Environment_Wildlife_Seagull_Play	Battle_Environment_Wildlife_Seagull_Stop		140.0000	Cam_Wildlife_Seagull	Campaign_Stop_Ambiences		25.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Wind_Canyon_Wind	looping_sound				0.0000	Campaign_Environment_Element_Wind_Canyon_Wind_Play	Campaign_Environment_Element_Wind_Canyon_Wind_Stop		60.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Wind_Canyon_Wind_Only	looping_sound				0.0000	Campaign_Environment_Element_Wind_Canyon_Wind_Only_Play	Campaign_Environment_Element_Wind_Canyon_Wind_Only_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Wind_Cave_Opening_Extra_Large	looping_sound	Battle_Environment_Element_Wind_Cave_Opening_Extra_Large_Play	Battle_Environment_Element_Wind_Cave_Opening_Extra_Large_Stop		550.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Wind_Cave_Opening_Large	looping_sound	Battle_Environment_Element_Wind_Cave_Opening_Large_Play	Battle_Environment_Element_Wind_Cave_Opening_Large_Stop		200.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Wind_Cave_Opening_Small	looping_sound	Battle_Environment_Element_Wind_Cave_Opening_Small_Play	Battle_Environment_Element_Wind_Cave_Opening_Small_Stop		140.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Wind_Cave_Roof_Crack	looping_sound	Battle_Environment_Element_Wind_Cave_Roof_Crack_Play	Battle_Environment_Element_Wind_Cave_Roof_Crack_Stop		600.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Wind_Mountain_Cold_Light	looping_sound				0.0000	Cam_Env_Element_Wind_Mountain_Cold_Light_Play	Cam_Env_Element_Wind_Mountain_Cold_Light_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Wind_Mountain_Cold_Strong	looping_sound	Battle_Environment_Element_Wind_Mountain_Cold_Play	Battle_Environment_Element_Wind_Mountain_Cold_Stop		200.0000	Cam_Env_Element_Wind_Mountain_Cold_Strong_Play	Cam_Env_Element_Wind_Mountain_Cold_Strong_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Wind_Mountain_Moderate_Light	looping_sound				0.0000	Cam_Env_Element_Wind_Mountain_Moderate_Light_Play	Cam_Env_Element_Wind_Mountain_Moderate_Light_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Wind_Mountain_Moderate_Strong	looping_sound	Battle_Environment_Element_Wind_Mountain_Moderate_Play	Battle_Environment_Element_Wind_Mountain_Moderate_Stop		200.0000	Cam_Env_Element_Wind_Mountain_Moderate_Strong_Play	Cam_Env_Element_Wind_Mountain_Moderate_Strong_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Wind_Mountain_Pass_Prologue	looping_sound				0.0000	Campaign_Environment_Element_Wind_Mountain_Pass_Prologue_Play	Campaign_Environment_Element_Wind_Mountain_Pass_Prologue_Stop		25.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Wind_Mountain_Warm_Light	looping_sound				0.0000	Cam_Env_Element_Wind_Mountain_Warm_Light_Play	Cam_Env_Element_Wind_Mountain_Warm_Light_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Wind_Mountain_Warm_Strong	looping_sound	Battle_Environment_Element_Wind_Mountain_Warm_Play	Battle_Environment_Element_Wind_Mountain_Warm_Stop		200.0000	Cam_Env_Element_Wind_Mountain_Warm_Strong_Play	Cam_Env_Element_Wind_Mountain_Warm_Strong_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Wind_Sand_Dune	looping_sound				0.0000	Campaign_Environment_Element_Winds_Sand_Dunes_Play	Campaign_Environment_Element_Winds_Sand_Dunes_Stop		35.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Wind_Screaming_Canyon	looping_sound				0.0000	Campaign_Environment_Element_Wind_Screaming_Canyon_Wind_Play	Campaign_Environment_Element_Wind_Screaming_Canyon_Wind_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Wind_Skaven_Crack	looping_sound	Battle_Environment_Element_Wind_Cave_Opening_Large_Play	Battle_Environment_Element_Wind_Cave_Opening_Large_Stop		200.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Wind_Vortex	looping_sound	Battle_Environment_Element_Vortex_Play	Battle_Environment_Element_Vortex_Stop		4000.0000	Campaign_Environment_Element_Wind_Vortex_Play	Campaign_Stop_Ambiences		500.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Wooden_Structure_Creaks	looping_sound	Battle_Environment_Element_Earth_Wooden_Frame_Creaks_Start	Battle_Environment_Element_Earth_Wooden_Frame_Creaks_Stop		200.0000				25.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_ice-River	looping_sound				140.0000	Cam_River_Small_Cold_Play	Cam_River_Small_Cold_Stop		20.0000	5.0000	10.0000	false	false		true	false
Volume_Environment_Chaos_Realm_Khorne_Prologue	rtpc_volume				0.0000	Campaign_Environment_Khorne_Ambience_Play	Campaign_Environment_Khorne_Ambience_Stop	Campaign_Warp_Hole_Volume_Exclusion	1.0000	0.0000	1.0000	false	true		true	false
Volume_Environment_Chaos_Realm_Tzeentch_Prologue	rtpc_volume				0.0000	Campaign_Environment_Tzeentch_Ambience_Play	Campaign_Environment_Tzeentch_Ambience_Stop	Campaign_Warp_Hole_Volume_Exclusion	1.0000	0.0000	1.0000	false	true		true	false
Volume_Environment_DLC20_Altar_Of_Battle_Vortex	rtpc_volume			Battle_Environment_Exclusion	40.0000				17.0000	0.0000	1.0000	false	true		false	false
Volume_Environment_Exclusion	rtpc_volume			Battle_Environment_Exclusion	40.0000				17.0000	0.0000	1.0000	false	true		false	false
Volume_Environment_Exclusion_POI_Buildings	rtpc_volume				0.0000			Cam_Exclusion_POI_Buildings	1.0000	0.0000	1.0000	false	true		false	false
Volume_Environment_Exclusion_Skaven_Holes	rtpc_volume			Battle_Environment_Skaven_Hole_Exclusion	5.0000				0.0000	0.0000	1.0000	false	true		false	false
Volume_Environment_Great_Maw_Exclusion	rtpc_volume				0.0000			Campaign_Great_Maw_Volume_Exclusion	1.0000	0.0000	1.0000	false	true		false	false
Volume_Environment_Warp_Hole_Exclusion	rtpc_volume				0.0000			Campaign_Warp_Hole_Volume_Exclusion	1.0000	0.0000	1.0000	false	true		false	false
Volume_Environment_Warp_Hole_Small	rtpc_volume				0.0000	Campaign_Environment_Element_Magic_Warp_Hole_Small_Loop_Play	Campaign_Environment_Element_Magic_Warp_Hole_Small_Loop_Stop	Campaign_Warp_Hole_Volume_Exclusion	1.0000	0.0000	1.0000	false	true		true	false
Volume_Environment_Warp_Hole_Small_Prologue	rtpc_volume				10.0000	Campaign_Environment_Element_Magic_Warp_Hole_Small_Loop_Prologue_Play	Campaign_Environment_Element_Magic_Warp_Hole_Small_Loop_Prologue_Stop	Campaign_Warp_Hole_Volume_Exclusion	5.0000	0.0000	1.0000	false	true		true	false
WH3_Sound_Environment_Gate_Khorne_Fire_Large	looping_sound	Battle_Environment_Element_Fire_Gate_Large_Play	Battle_Environment_Element_Fire_Gate_Large_Stop		350.0000				0.0000	0.0000	1.0000	false	false		false	false
WH3_Sound_Environment_Gate_Khorne_Fire_Small	looping_sound	Battle_Environment_Element_Fire_Gate_Small_Play	Battle_Environment_Element_Fire_Gate_Small_Stop		200.0000				0.0000	0.0000	1.0000	false	false		false	false
WH3_Sound_Environment_Lava_Fall_Small	looping_sound	Battle_Environment_Element_Fire_Lava_Fall_Small_Play	Battle_Environment_Element_Fire_Lava_Fall_Small_Stop		100.0000				0.0000	0.0000	1.0000	false	false		false	false
WH3_Sound_Environment_Lava_Pit_Small	looping_sound	Battle_Environment_Element_Fire_Lava_Pit_Small_Rumble_Play	Battle_Environment_Element_Fire_Lava_Pit_Small_Rumble_Stop		100.0000				0.0000	0.0000	1.0000	false	false		false	false
WH3_Sound_Environment_Lava_River_Small	looping_sound	Battle_Environment_Element_Fire_Lava_River_Small_Play	Battle_Environment_Element_Fire_Lava_River_Small_Stop		300.0000				0.0000	0.0000	1.0000	false	false		false	false
