key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time
wh_dlc04_emp_rifle_bullet_silver_bullets	musket	small_arm_default		none	1	low	150	0	88	100.0	10.0	0.0	4	18	false	false	0.050000004	13.0	100.0	1.7	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0	false		-1.0	1	0.0	5.0			0.0	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.42	0.4
wh_dlc04_emp_stirlands_pistol_bullet	musket	small_arm_default		none	1	low	90	0	45	90.0	10.0	0.0	2	14	false	false	0.050000004	9.0	60.0	2.0	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	45	low	200	false	false	false	false	1	false	false	false	true	1.0		false	0.47	0.4
wh_dlc04_emp_sunmaker_rocket	artillery	artillery_explosive	wh2_dlc14_emp_rocket_explosion_sunmaker	none	1	low	480	40	65	72.0	10.0	0.0	30	70	false	false	0.25	25.0	300.0	250.0	0	0	wh_emp_sunmaker_rocket		wh_helstorm_rocket	0.4	true		-1.0	1	0.0	1.0			15.0	false	true	true	45	low	800	false	false	false	false	9	false	false	false	true	2.0		false	0.0	0.4
wh_dlc05_wef_arrow_of_kurnous	misc	small_arm_default	wh_dlc05_wef_arrow_of_kurnous	none	3	fixed	600	5	65	100.0	100.0	15.0	80	80	false	false	1.0	20.0	300.0	0.1	0	0	wh_dlc05_wef_arrow_of_kurnous		wh_dlc05_weapon_abilities_arrow_of_kurnous	0.5	false		20.0	1	0.0	300.0	wh_dlc05_spell_arrow_of_kurnous		0.0	false	true	true	30	very_high_magic	700	false	false	false	false	1	false	false	false	true	1.0		false	0.42	0.4
wh_dlc05_wef_bow_of_loren	misc	small_arm_default		none	1	low	180	0	88	65.0	100.0	5.0	0	24	false	false	1.5	1.0	250.0	1.0	0	0	wh_dlc05_wef_bow_of_loren		wh_dlc05_ability_the_bow_of_loren	3.0	true		20.0	1	0.0	3.0			0.0	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.0		false	0.65	0.4
wh_dlc05_wef_cha_trueflight_arrow	arrow	small_arm_default		none	1	dual_low_fixed	190	0	88	60.0	100.0	0.0	196	84	false	false	0.2	8.0	80.0	0.2	0	0	wh_dlc05_wef_trueflight_arrow		wh_bow_arrow_normal_lh	-1.0	false		-1.0	1	0.0	8.0	wh_dlc05_wef_trueflight_arrow		0.0	true	true	true	45	medium	300	false	false	false	true	1	false	false	false	true	1.0		false	0.7	0.4
wh_dlc05_wef_hagbane_arrow	arrow	small_arm_default		none	1	dual_low_fixed	170	0	88	45.0	10.0	0.0	15	7	false	false	0.1	11.0	120.0	3.1	0	0	wh_dlc05_wef_hagbane_arrow		wh_bow_arrow_magical	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	3.0			0.0	true	true	true	45	very_low	300	false	false	false	true	1	false	false	false	true	1.0		false	0.93000007	0.4
wh_dlc05_wef_hagbane_arrow_mounted	arrow	small_arm_default		none	1	dual_low_fixed	150	0	88	45.0	10.0	0.0	15	7	false	false	0.1	11.0	100.0	2.6	0	0	wh_dlc05_wef_hagbane_arrow		wh_bow_arrow_magical	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	3.0			0.0	true	true	true	45	very_low	300	false	false	false	true	1	false	false	false	true	1.0		false	0.93000007	0.4
wh_dlc05_wef_hail_of_doom_arrow	misc	small_arm_default	wh_dlc05_item_abilities_hail_of_doom_arrow	none	10	dual_low_fixed	200	50	88	45.0	100.0	5.0	1	0	false	false	0.1	11.0	250.0	2.0	0	0	wh_dlc05_wef_hail_of_doom_arrow		wh_bow_arrow_normal	-1.0	true		-1.0	1	0.0	1.0			0.0	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh_dlc05_wef_hawk_rider_arrow	arrow	small_arm_default		none	1	dual_low_fixed	140	0	88	45.0	10.0	0.0	19	8	false	false	0.1	7.0	70.0	1.5	0	0	wh_dlc05_wef_trueflight_arrow		wh_bow_arrow_magical	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	true	1	false	false	false	true	1.0		false	0.93000007	0.4
wh_dlc05_wef_hawks_talon	misc	small_arm_default		none	1	low	180	0	88	65.0	100.0	5.0	0	72	false	false	0.5	1.0	250.0	1.0	0	0	wh_dlc05_wef_hawks_talon		wh_dlc05_ability_the_bow_of_loren	1.0	true		20.0	1	0.0	3.0			0.0	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.0		false	0.65	0.4
wh_dlc05_wef_javelin	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	44.0	10.0	0.0	20	10	false	false	0.1	8.0	55.0	2.3	0	0	wh_chs_javelin		wh_javelin	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	1.0			0.0	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	1.0		false	0.95	0.4
wh_dlc05_wef_lamentation_of_despair	misc	small_arm_default	wh_dlc05_weapon_abilities_lamentation_of_despair	none	8	low	80	10	88	30.0	100.0	7.0	85	15	false	false	1.0	11.0	55.0	1.0	0	0	wh_dlc05_wef_lamentation_of_despair		wh_bow_arrow_normal	2.0	true		0.5	1	0.0	8.0			0.0	false	true	true	45	very_low	150	false	false	false	false	1	false	false	false	true	1.0		false	1.4	0.4
wh_dlc05_wef_orion_arrow	arrow	small_arm_default		none	1	dual_low_fixed	125	0	88	40.0	10.0	0.0	18	5	false	false	0.1	11.0	30.0	1.0	0	0	wh_wef_orion_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	45	very_low	-1	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh_dlc05_wef_orion_spear	artillery	artillery_default		none	1	low	140	0	60	90.0	100.0	0.0	70	250	false	false	0.1	8.0	70.0	1.0	0	0	wh_wef_orion_spear		wh_bolt_thrower	0.001	false		-1.0	1	0.0	50.0	wh_dlc05_wef_orion_spear		0.0	false	true	true	45	very_high_low_entity	700	false	false	false	false	1	false	false	true	true	1.0		false	0.47	0.4
wh_dlc05_wef_scout_arrow	arrow	small_arm_default		none	1	dual_low_fixed	180	0	88	45.0	10.0	0.0	18	4	false	false	0.1	11.0	120.0	4.2	0	0	wh_dlc05_wef_glade_guard_arrow		wh_bow_arrow_magical	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	true	1	false	false	false	true	1.0		false	0.93000007	0.4
wh_dlc05_wef_spear_of_kurnous	misc	artillery_default		none	1	low	200	10	88	75.0	10.0	0.0	0	338	false	false	0.1	1.0	250.0	1.0	0	0	wh_dlc05_wef_arrow_of_kurnous		wh_magic_amber_spear	1.0	true	wh_dlc06_unit_contact_blinded	2.0	1	0.0	180.0	wh_dlc03_spell_beasts_amber_spear		0.0	false	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true	1.0		false	0.56	0.4
wh_dlc05_wef_standard_arrow	arrow	small_arm_default		none	1	dual_low_fixed	170	0	88	45.0	10.0	0.0	18	4	false	false	0.1	11.0	120.0	3.1	0	0	wh_dlc05_wef_glade_guard_arrow		wh_bow_arrow_magical	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	true	1	false	false	false	true	1.0		false	0.93000007	0.4
wh_dlc05_wef_standard_arrow_mounted	arrow	small_arm_default		none	1	dual_low_fixed	150	0	88	45.0	10.0	0.0	18	4	false	false	0.1	11.0	100.0	2.6	0	0	wh_dlc05_wef_glade_guard_arrow		wh_bow_arrow_magical	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	true	1	false	false	false	true	1.0		false	0.93000007	0.4
wh_dlc05_wef_starfire_arrow	arrow	small_arm_default		none	1	dual_low_fixed	170	0	88	55.0	10.0	0.0	2	16	false	false	0.1	11.0	120.0	3.4	0	0	wh_dlc05_wef_starfire_arrow		wh_bow_arrow_magical	-1.0	false		-1.0	1	0.0	4.0			1.0	true	true	true	35	very_low	300	false	false	false	true	1	false	false	false	true	2.0		false	0.76	0.4
wh_dlc05_wef_starfire_arrow_mounted	arrow	small_arm_default		none	1	dual_low_fixed	140	0	88	55.0	10.0	0.0	2	16	false	false	0.1	11.0	85.0	2.4	0	0	wh_dlc05_wef_starfire_arrow		wh_bow_arrow_magical	-1.0	false		-1.0	1	0.0	4.0			1.0	true	true	true	35	very_low	300	false	false	false	true	1	false	false	false	true	2.0		false	0.76	0.4
wh_dlc05_wef_swiftshiver_arrow	arrow	small_arm_default		none	2	dual_low_fixed	135	0	88	45.0	10.0	1.6	14	4	false	false	0.1	11.0	85.0	4.2	0	0	wh_dlc05_wef_swiftshiver_arrow		wh_bow_arrow_magical	-1.0	false		-1.0	1	0.0	3.0			0.0	true	true	true	45	very_low	220	false	false	false	true	1	false	false	false	true	1.0		false	0.93000007	0.4
wh_dlc05_wef_treemen_arrow	arrow	small_arm_default	wh_dlc05_item_abilities_hail_of_doom_arrow	none	8	dual_low_fixed	70	10	88	45.0	100.0	5.0	85	15	false	false	0.1	11.0	55.0	1.0	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0	true		-1.0	1	0.0	1.0			0.0	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh_dlc05_wef_waywatchers_arrow	arrow	small_arm_default		none	1	dual_low_fixed	190	0	88	57.0	30.0	0.0	6	20	false	false	0.1	11.0	120.0	3.1	0	0	wh_wef_waywatchers_arrow		wh_bow_arrow_magical	-1.0	false		-1.0	1	0.0	4.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.74	0.4
wh_dlc06_blasting_charge_ekrund	grenade	explosives	wh_main_dwf_blasting_charge_explosion	grenade_spin	1	dual_low_fixed	55	7	88	28.0	30.0	0.0	1	0	true	false	0.2	9.0	50.0	2.0	0	0	wh_dwf_miners_blasting_charge		wh_miners_blasting_charge	-1.0	false		-1.0	1	0.0	3.0			10.0	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	false	true	5.0		false	1.5	0.4
wh_dlc06_dwf_crossow_bolt_bugmans_rangers	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0	20.0	0.0	18	6	false	false	0.1	13.0	110.0	4.4	0	0	wh_dwf_crossbow_bolt		wh_crossbow_bolt_normal	-1.0	false		-1.0	1	0.0	5.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh_dlc06_dwf_raiders_throwing_axe	axe	small_arm_default		axe_spin	1	dual_low_fixed	80	0	60	32.0	30.0	0.0	6	26	false	false	0.120000005	8.0	40.0	2.0	0	0	wh_dlc06_dwf_rangers_throwing_axe		wh_throwing_axe	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	low	140	false	false	false	false	1	false	false	false	true	1.0		false	1.3099998	0.4
wh_dlc06_dwf_rangers_throwing_axe	axe	small_arm_default		axe_spin	1	dual_low_fixed	80	0	60	32.0	10.0	0.0	6	26	false	false	0.120000005	8.0	40.0	2.0	0	0	wh_dlc06_dwf_rangers_throwing_axe		wh_throwing_axe	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	low	140	false	false	false	false	1	false	false	false	true	1.0		false	1.3099998	0.4
wh_dlc06_grn_goblin_arrow_mogrubb	arrow	small_arm_default		none	1	dual_low_fixed	100	0	88	40.0	30.0	0.0	1	10	false	false	0.1	8.0	65.0	4.3	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh_dlc06_grn_goblin_rock_lobber_rock_blinded	artillery	artillery_default	wh_main_grn_rock_lobber_explosion	axe_spin	1	low	400	35	60	67.0	10.0	0.0	35	135	false	false	0.2	18.0	300.0	90.0	0	0	wh_grn_idol		wh_catapult_rock_normal	0.5	true	wh_dlc06_unit_contact_blinded	-1.0	1	0.0	120.0			0.0	false	true	true	45	high	700	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_dlc06_norgrimlings_cinder_bomb	grenade	explosives	wh_main_dwf_cinderblast_explosion	grenade_spin	1	dual_low_fixed	60	5	88	28.0	30.0	0.0	1	0	true	false	0.1	9.0	50.0	2.0	0	0	wh_dwf_miners_blasting_charge		wh_miners_blasting_charge	-1.0	false		-1.0	1	0.0	3.0			0.0	false	false	true	35	very_low	-1	false	false	true	false	1	false	false	false	true	1.0		false	1.5	0.4
wh_dlc06_quest_passive_squigs_go_boom	misc	explosives	wh_dlc03_grn_squig_explosion	none	1	low	1	0	5	-1.0	5.0	0.0	0	0	false	false	5.0	4.0	2.0	1.0	0	0	default_explosive			5.0	false		-1.0	1	0.0	10.0			0.0	false	false	true	45		-1	false	false	false	false	1	false	false	false	true	1.0		false	4.2	0.4
wh_dlc06_unit_abilities_skyhammer_bomb	misc	artillery_explosive	wh_main_unit_abilities_gyrobomber_bomb	none	4	low	10	0	5	50.0	5.0	90.0	70	70	false	true	0.3	27.0	2.0	6.0	0	0	wh_main_unit_abilities_gyrobomber_bomb		wh_copter_bomb	1.2	true		-1.0	1	0.0	1.0			0.0	false	false	true	45		-1	false	false	false	false	1	false	false	false	true	1.0		false	0.84	0.4
wh_dlc06_weapon_abilities_skarsniks_prodder	misc	artillery_default	wh_dlc06_weapon_abilities_skarsniks_prodder	shell_spin	1	low	200	0	88	60.0	10.0	0.0	0	432	false	false	1.0	1.0	100.0	0.1	0	0	wh_dlc06_skarsniks_prodder		wh_magic_amber_spear	1.0	false		-1.0	1	0.0	250.0	wh_dlc03_spell_beasts_amber_spear		1.0	true	true	true	45	low_magic	-1	false	true	false	true	1	false	false	true	true	2.0		true	0.7	0.4
wh_dlc06_weapon_abilities_skarsniks_prodder_mini	misc	explosives	wh_dlc06_weapon_abilities_skarsniks_prodder_mini	grenade_spin	1	dual_low_fixed	22	0	88	15.0	10.0	0.0	1	0	true	false	0.2	9.0	50.0	2.0	0	0	wh_dlc06_skarsniks_prodder		wh_miners_blasting_charge	-1.0	false		-1.0	1	0.0	3.0			10.0	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	false	true	1.0		false	2.8	0.4
wh_dlc07_brt_trebuchet_blessed_stone	artillery	artillery_default	wh_dlc07_brt_blessed_stone_explosion	axe_spin	1	dual_low_fixed	440	50	60	70.0	10.0	0.0	70	270	false	false	0.2	20.0	340.0	90.0	0	0	wh_dlc07_brt_blessed_stone		wh_catapult_rock_normal	0.5	true		-1.0	1	0.0	120.0			0.0	true	true	false	52	high	700	false	true	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_dlc07_item_abilities_chalice_of_potions	misc	artillery_explosive	wh_dlc07_item_abilities_chalice_of_potions	shell_spin	1	low	200	0	50	75.0	30.0	0.0	864	216	false	false	2.0	1.0	250.0	1.0	0	0	wh_main_spell_heavens_comet_of_casandora		wh_dlc07_ability_chalice_of_potions	3.5	true		-1.0	1	0.0	1000.0			0.0	true	true	true	45	all	-1	false	false	false	true	1	false	false	false	true	1.0		true	0.56	0.4
wh_dlc08_abilities_lightening_down	misc	artillery_explosive	wh_dlc08_abilities_lightening_down	none	1	low	200	0	50	120.0	30.0	0.0	0	224	false	false	0.0	0.0	0.0	0.0	0	0	wh_dlc08_abilities_lightening_down		none	1.5	true		0.8	1	0.0	100.0			0.0	true	true	true	45	high_magic	-1	false	false	false	false	1	false	false	false	true	1.0		true	0.35	0.4
wh_dlc08_abilities_nor_copious_vomit	misc	artillery_explosive	wh_dlc08_abilities_nor_copious_vomit	shell_spin	1	low	60	0	88	30.0	30.0	0.0	75	33	false	false	1.0	1.0	40.0	16.0	0	0	wh_dlc08_copious_vomit_impact		wh_dlc08_abilities_copious_vomit	1.0	true		-1.0	1	0.0	35.0			0.0	false	true	true	45	low	-1	false	true	false	true	11	false	true	true	true	1.0		false	1.4	0.4
wh_dlc08_nor_hellcannon_blast_ice	artillery	artillery_default	wh_dlc08_nor_hellcannon_ice	none	1	fixed	420	35	60	72.0	20.0	0.0	72	262	false	false	0.2	12.0	300.0	18.0	0	0	wh_dlc08_nor_hellcannon_blast_ice	wh_main_unit_contact_overhead_morale	wh_hell_cannon_ice_blast	1.3	true		-1.0	1	0.0	150.0	wh_chs_hellcannon	hellcannon	0.0	true	true	true	30	low	700	false	false	false	true	1	false	false	true	true	1.0		false	0.0	0.4
wh_dlc08_wef_waywatchers_arrow_RoR	arrow	small_arm_default		none	1	dual_low_fixed	190	0	88	57.0	30.0	0.0	6	20	false	false	0.1	11.0	120.0	3.1	0	0	wh_wef_waywatchers_arrow		wh_bow_arrow_magical	-1.0	false	wh_dlc06_unit_contact_discouraged	-1.0	1	0.0	4.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.74	0.4
wh_dlc09_weapon_abilities_venom_staff	misc	artillery_default	wh_dlc09_weapon_abilities_venom_staff_explosion	shell_spin	2	low	200	0	88	60.0	10.0	5.0	0	100	false	false	1.0	1.0	100.0	0.1	0	0	wh2_dlc09_abilities_venom_staff		wh2_dlc09_abilities_venom_staff	1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	250.0	wh_dlc03_spell_beasts_amber_spear		1.0	true	true	true	45	low_magic	-1	false	true	false	true	1	false	false	true	true	2.0		true	0.7	0.4
wh_dlc09_weapon_abilities_venom_staff_mini	misc	explosives	wh_dlc09_weapon_abilities_venom_staff_explosion_mini	grenade_spin	1	dual_low_fixed	22	0	88	15.0	10.0	0.0	0	66	true	false	0.2	9.0	50.0	2.0	0	0	wh2_dlc09_abilities_venom_staff_mini			-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	3.0			1.0	false	false	true	25	very_low	-1	false	false	true	false	1	false	false	false	true	2.0		false	2.8	0.4
wh_dlc14_dwf_master_engineer_rifle_bullet_magical	musket	artillery_default		none	1	low	180	0	88	110.0	70.0	0.0	60	180	false	false	0.1	8.0	150.0	2.0	0	0	wh_dwf_rifle_bullet		wh_bullet_multi_impact	-1.0	false		-1.0	1	0.0	25.0			0.0	true	true	true	45	medium	-1	false	false	false	false	1	false	false	false	false	1.0		false	0.38	0.4
wh_dlc15_grn_rogue_idol_ror_boulder	artillery	artillery_default	wh2_dlc15_grn_rogue_idol_explosion_ror	shell_spin	1	low	400	10	60	68.0	20.0	0.0	84	336	false	false	2.0	15.0	320.0	55.0	0	0	wh2_dlc15_rogue_idol_boulder		wh2_dlc15_rogue_idol_ror_boulder	2.5	true		-1.0	1	0.0	300.0			0.0	false	true	true	45	medium	700	false	false	false	false	1	false	false	true	true	1.0		false	0.62	0.4
wh_dlc16_wef_orion_spear_anti_large	artillery	artillery_default		none	1	low	140	0	60	90.0	100.0	0.0	70	250	false	false	0.1	8.0	70.0	1.0	0	75	wh_wef_orion_spear		wh_bolt_thrower	0.001	false		-1.0	1	0.0	50.0	wh_dlc05_wef_orion_spear		0.0	false	true	true	45	very_high_low_entity	700	false	false	false	false	1	false	false	true	true	1.0		false	0.47	0.4
wh_dwf_bolt_thrower_bolt	artillery	artillery_default		none	1	low	340	8	40	70.0	30.0	0.0	28	116	false	false	0.1	13.0	265.0	2.9	0	30	wh_dwf_bolt_thrower_bolt		wh_bolt_thrower	-1.0	true		-1.0	1	0.0	50.0			0.0	false	true	true	45	large_3	700	false	false	false	false	1	false	false	false	true	1.0		false	0.0	0.4
wh_dwf_bolt_thrower_bolt_flaming	artillery	artillery_default	wh2_dlc17_dwf_rune_of_burning_generic	none	1	low	340	8	40	70.0	30.0	0.0	28	116	false	false	0.1	13.0	265.0	2.9	0	30	wh_dwf_bolt_thrower_bolt_flaming		wh_bolt_thrower	-1.0	true	wh_main_unit_contact_morale	-1.0	1	0.0	50.0			1.0	false	true	true	45	large_3	700	false	false	false	true	1	false	false	false	true	2.0		false	0.0	0.4
wh_dwf_bolt_thrower_bolt_penetrating	artillery	artillery_default		none	1	low	340	8	40	70.0	30.0	0.0	28	160	false	false	0.1	13.0	265.0	2.9	0	30	wh_dwf_bolt_thrower_bolt		wh_bolt_thrower	-1.0	true		-1.0	1	0.0	50.0			0.0	false	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	1.0		false	0.0	0.4
wh_dwf_bolt_thrower_bolt_seeking	artillery	artillery_default		none	1	low	340	8	40	70.0	30.0	0.0	28	116	false	false	0.1	13.0	265.0	2.9	0	80	wh_dwf_bolt_thrower_bolt		wh_bolt_thrower	-1.0	true		-1.0	1	0.0	50.0	wh2_dlc13_lord_abilities_kill_shot		0.0	false	true	true	45	large_3	700	false	false	false	false	1	false	false	false	true	1.0		false	0.0	0.4
wh_dwf_cannon_ball	artillery	artillery_default		none	1	low	440	10	40	100.0	30.0	0.0	84	336	true	false	0.3	22.0	265.0	7.8	0	0	wh_dwf_cannon_ball		wh_cannon_cannonball_normal	0.3	true		-1.0	1	0.0	350.0			0.0	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_dwf_cannon_ball_flaming	artillery	artillery_default	wh2_dlc17_dwf_rune_of_burning_generic	none	1	low	440	10	40	100.0	30.0	0.0	84	336	true	false	0.3	22.0	265.0	7.8	0	0	wh_dwf_cannon_ball_flaming		wh_cannon_cannonball_normal	0.3	true	wh_main_unit_contact_morale	-1.0	1	0.0	350.0			1.0	false	true	true	45	very_high_low_entity	700	false	false	true	true	1	false	false	true	true	2.0		false	0.0	0.4
wh_dwf_cannon_ball_penetrating	artillery	artillery_default		none	1	low	440	10	40	100.0	30.0	0.0	84	370	true	false	0.3	22.0	265.0	7.8	0	0	wh_dwf_cannon_ball		wh_cannon_cannonball_normal	0.3	true		-1.0	1	0.0	350.0			0.0	false	true	true	45	very_high	700	false	false	true	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_dwf_cannon_ball_seeking	artillery	artillery_default		none	1	low	440	10	40	100.0	30.0	0.0	84	336	true	false	0.3	22.0	265.0	7.8	0	50	wh_dwf_cannon_ball		wh_cannon_cannonball_normal	0.3	true		-1.0	1	0.0	350.0	wh2_dlc13_lord_abilities_kill_shot		0.0	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_dwf_copter_brimstone_shot	artillery	artillery_flammable		none	1	low	100	10	45	100.0	10.0	0.0	28	85	false	false	0.5	11.0	85.0	2.4	0	15	wh_dwf_copter_brimstone_shot		wh_bullet	0.5	false		-1.0	1	0.0	20.0			10.0	false	true	true	45	low	180	false	true	false	false	1	false	false	true	true	2.0		false	0.42	0.4
wh_dwf_crossow_bolt	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0	10.0	0.0	18	6	false	false	0.1	13.0	110.0	4.7	0	0	wh_dwf_crossbow_bolt		wh_crossbow_bolt_normal	-1.0	false		-1.0	1	0.0	5.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh_dwf_drakegun_flame	musket	artillery_flammable	wh_main_dwf_drakegun_explosion	none	1	low	80	0	55	30.0	10.0	0.0	8	4	false	false	1.0	9.0	40.0	1.4	0	0	wh_dwf_drakegun_flame		wh_drakegun_flame	0.0	false	wh_main_unit_contact_morale	3.0	4	0.35	40.0			1.0	false	true	true	45	low	88	true	true	false	false	1	false	false	false	true	2.0		false	1.4	0.4
wh_dwf_drakegun_skolder	artillery	artillery_explosive	wh_dlc06_dwf_inf_drakegun_skolder_explosion	none	1	low	90	5	55	42.0	30.0	0.0	5	10	false	false	1.0	8.0	40.0	5.0	0	0	wh_dwf_drakegun_skolder		wh_steam_gun_steam	1.0	false		3.0	1	0.0	3.0			0.0	false	true	true	45	low	160	false	false	false	false	1	false	false	false	true	1.0		false	1.0	0.4
wh_dwf_drakegun_trollhammer	artillery	artillery_default	wh_main_dwf_trollhammer	none	1	dual_low_fixed	90	0	88	35.0	10.0	0.0	28	116	false	false	0.050000004	20.0	40.0	1.7	0	24	wh_dwf_drakegun_trollhammer		wh_drakegun_troll_hammer	-1.0	false		-1.0	1	0.0	220.0			0.0	false	true	true	45	very_low	160	false	true	false	false	1	false	false	false	true	1.0		false	1.2	0.4
wh_dwf_flame_cannon_flame	artillery	artillery_flammable	wh_main_dwf_flamecannon_explosion	none	1	fixed	230	7	35	43.0	20.0	0.0	260	140	false	false	1.0	10.0	120.0	9.9	0	0	wh_dwf_flame_cannon_blast		wh_flame_cannon_flame	1.6	true	wh_main_unit_contact_morale	10.0	1	0.0	300.0			1.0	false	true	true	23	very_low	350	false	false	false	true	1	false	false	false	true	2.0		false	0.0	0.4
wh_dwf_flame_cannon_flame_penetrating	artillery	artillery_flammable	wh_main_dwf_flamecannon_explosion	none	1	fixed	230	7	35	43.0	20.0	0.0	260	175	false	false	1.0	10.0	120.0	9.9	0	0	wh_dwf_flame_cannon_blast		wh_flame_cannon_flame	1.6	true	wh_main_unit_contact_morale	10.0	1	0.0	300.0			1.0	false	true	true	23	very_low	350	false	false	false	true	1	false	false	false	true	2.0		false	0.0	0.4
wh_dwf_flame_cannon_flame_seeking	artillery	artillery_flammable	wh_main_dwf_flamecannon_explosion	none	1	fixed	230	7	35	43.0	20.0	0.0	260	140	false	false	1.0	10.0	120.0	9.9	0	50	wh_dwf_flame_cannon_blast		wh_flame_cannon_flame	1.6	true	wh_main_unit_contact_morale	10.0	1	0.0	300.0	wh_chs_hellcannon	hellcannon	1.0	false	true	true	23	very_low	350	false	false	false	true	1	false	false	false	true	2.0		false	0.0	0.4
wh_dwf_flame_cannon_flaming	artillery	artillery_flammable	wh2_dlc17_dwf_rune_of_burning_flame_cannon	none	1	fixed	230	7	35	43.0	20.0	0.0	260	140	false	false	1.0	10.0	120.0	9.9	0	0	wh_dwf_flame_cannon_blast		wh_flame_cannon_flame	1.6	true	wh_main_unit_contact_morale	10.0	1	0.0	300.0			1.0	false	true	true	23	very_low	350	false	false	false	true	1	false	false	false	true	2.0		false	0.0	0.4
wh_dwf_grudge_stone	artillery	artillery_default	wh_main_dwf_grudge_thrower_explosion	axe_spin	1	low	440	40	65	69.0	10.0	0.0	30	140	false	false	0.2	20.0	340.0	80.0	0	0	wh_dwf_grudge_stone		wh_catapult_rock_normal	0.6	true		-1.0	1	0.0	120.0			0.0	false	true	true	45	high	700	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh_dwf_grudge_stone_flaming	artillery	artillery_default	wh2_dlc17_dwf_rune_of_burning_grudge_thrower	axe_spin	1	low	440	40	65	69.0	10.0	0.0	30	140	false	false	0.2	20.0	340.0	80.0	0	0	wh_dwf_grudge_stone_flaming		wh_catapult_rock_normal	0.6	true	wh_main_unit_contact_morale	-1.0	1	0.0	120.0			1.0	false	true	true	45	high	700	false	false	false	true	1	false	false	true	true	2.0		false	0.0	0.4
